dataset_id,dataset_name,outer_cv_split,number,value,datetime_start,datetime_complete,duration,params_n_gp_layers,params_n_gp_out,params_n_max,params_n_layers,params_n_out,params_batch_size,params_lr,params_num_inducing,params_num_samples,user_attrs_MAX_EPOCHS,user_attrs_Train_Losses,user_attrs_Val_MSE,state,params_initialize_fe,system_attrs_fixed_params
287.0,k2204_BPV,1.0,19.0,0.000551097720745,2022-10-19 18:51:29.875766,2022-10-19 18:55:41.969303,0 days 00:04:12.093537,1.0,3.0,927.0,4.0,4.0,256.0,0.0200588455632539,673.0,12.0,30.0,,,COMPLETE,False,
287.0,k2204_BPV,1.0,20.0,0.0005739059924962,2022-10-19 18:55:41.969893,2022-10-19 19:03:37.591327,0 days 00:07:55.621434,4.0,2.0,520.0,2.0,9.0,512.0,0.0059479693838785,392.0,5.0,83.0,,,COMPLETE,False,
287.0,k2204_BPV,1.0,21.0,0.0004655797092709,2022-10-19 19:03:37.591935,2022-10-19 19:07:48.125658,0 days 00:04:10.533723,3.0,3.0,637.0,3.0,3.0,256.0,0.0140390543772551,174.0,15.0,35.0,,,COMPLETE,False,
287.0,k2204_BPV,1.0,22.0,0.0006863804301247,2022-10-19 19:07:48.126288,2022-10-19 19:20:27.394070,0 days 00:12:39.267782,5.0,3.0,737.0,3.0,3.0,256.0,0.035760964021396,251.0,14.0,63.0,,,COMPLETE,False,
287.0,k2204_BPV,1.0,23.0,0.0004976567361154,2022-10-19 19:20:27.394650,2022-10-19 19:27:34.970195,0 days 00:07:07.575545,3.0,3.0,597.0,3.0,6.0,256.0,0.0026270122843208,155.0,11.0,71.0,,,COMPLETE,False,
287.0,k2204_BPV,1.0,24.0,0.000284208330413,2022-10-19 19:27:34.970777,2022-10-19 19:30:56.077945,0 days 00:03:21.107168,2.0,2.0,454.0,4.0,4.0,256.0,0.0079451734658635,101.0,14.0,44.0,,,COMPLETE,False,
287.0,k2204_BPV,1.0,25.0,0.0004187384474789,2022-10-19 19:30:56.078538,2022-10-19 19:33:15.542651,0 days 00:02:19.464113,2.0,2.0,444.0,4.0,5.0,256.0,0.0078495456356234,96.0,13.0,28.0,,,COMPLETE,False,
287.0,k2204_BPV,1.0,26.0,0.0009002606966532,2022-10-19 19:33:15.543222,2022-10-19 19:37:52.907588,0 days 00:04:37.364366,2.0,2.0,934.0,4.0,4.0,256.0,0.0009701995163289,51.0,11.0,67.0,,,COMPLETE,False,
287.0,k2204_BPV,1.0,27.0,0.0006018463536747,2022-10-19 19:37:52.908163,2022-10-19 19:40:20.198546,0 days 00:02:27.290383,1.0,2.0,112.0,5.0,6.0,512.0,0.0035413694710054,112.0,9.0,82.0,,,COMPLETE,False,
287.0,k2204_BPV,1.0,28.0,0.0654896097257733,2022-10-19 19:40:20.199164,2022-10-19 19:42:20.381897,0 days 00:02:00.182733,4.0,1.0,350.0,4.0,14.0,256.0,0.001734340686409,70.0,14.0,12.0,,,COMPLETE,False,
287.0,k2204_BPV,1.0,29.0,0.0021378587844083,2022-10-19 19:42:20.382528,2022-10-19 19:44:15.371658,0 days 00:01:54.989130,2.0,1.0,500.0,5.0,9.0,512.0,0.0288523083035286,205.0,9.0,39.0,,,COMPLETE,False,
287.0,k2204_BPV,1.0,30.0,0.0013199083041399,2022-10-19 19:44:15.372235,2022-10-19 19:49:56.358741,0 days 00:05:40.986506,2.0,2.0,795.0,4.0,8.0,256.0,0.0008957927925672,305.0,12.0,59.0,,,COMPLETE,False,
287.0,k2204_BPV,1.0,31.0,0.0178619962389348,2022-10-19 19:49:56.359323,2022-10-19 19:53:23.539249,0 days 00:03:27.179926,3.0,4.0,627.0,3.0,4.0,256.0,0.011396972478991,118.0,15.0,29.0,,,COMPLETE,False,
287.0,k2204_BPV,1.0,32.0,0.0004269329001544,2022-10-19 19:53:23.539828,2022-10-19 19:59:23.896452,0 days 00:06:00.356624,3.0,3.0,1013.0,3.0,3.0,256.0,0.0054368470853086,181.0,14.0,53.0,,,COMPLETE,False,
287.0,k2204_BPV,1.0,33.0,0.0003960312897106,2022-10-19 19:59:23.897039,2022-10-19 20:06:44.031674,0 days 00:07:20.134635,4.0,4.0,539.0,3.0,5.0,256.0,0.0100787659767554,221.0,14.0,40.0,,,COMPLETE,False,
287.0,k2204_BPV,1.0,34.0,0.0006305993592832,2022-10-19 20:06:44.032262,2022-10-19 20:09:18.149147,0 days 00:02:34.116885,3.0,3.0,377.0,2.0,2.0,256.0,0.0194409217833056,75.0,15.0,22.0,,,COMPLETE,True,
287.0,k2204_BPV,1.0,35.0,0.0019802445312961,2022-10-19 20:09:18.149758,2022-10-19 20:12:24.888252,0 days 00:03:06.738494,4.0,4.0,692.0,4.0,6.0,256.0,0.0521478755881873,126.0,6.0,20.0,,,COMPLETE,False,
287.0,k2204_BPV,1.0,36.0,0.06522261723876,2022-10-19 20:12:24.888882,2022-10-19 20:18:16.330148,0 days 00:05:51.441266,5.0,3.0,449.0,2.0,4.0,1024.0,0.0028614926166801,438.0,13.0,20.0,,,COMPLETE,True,
287.0,k2204_BPV,1.0,37.0,0.0003376344175194,2022-10-19 20:18:16.330751,2022-10-19 20:20:31.149188,0 days 00:02:14.818437,1.0,2.0,181.0,3.0,3.0,256.0,0.0085135468687197,174.0,4.0,39.0,,,COMPLETE,False,
287.0,k2204_BPV,1.0,38.0,0.0017395653703715,2022-10-19 20:20:31.149788,2022-10-19 20:22:10.670401,0 days 00:01:39.520613,1.0,2.0,170.0,4.0,20.0,1024.0,0.0076230227075596,248.0,4.0,65.0,,,COMPLETE,True,
287.0,k2204_BPV,1.0,39.0,0.0004811255566892,2022-10-19 20:22:10.671013,2022-10-19 20:28:43.996508,0 days 00:06:33.325495,1.0,1.0,175.0,3.0,5.0,256.0,0.0005510311008908,611.0,3.0,100.0,,,COMPLETE,False,
287.0,k2204_BPV,1.0,40.0,0.0009573491406626,2022-10-19 20:28:43.997084,2022-10-19 20:30:19.627814,0 days 00:01:35.630730,1.0,2.0,290.0,5.0,2.0,512.0,0.0051135089092324,193.0,4.0,42.0,,,COMPLETE,True,
287.0,k2204_BPV,1.0,41.0,0.0004449514453881,2022-10-19 20:30:19.628371,2022-10-19 20:31:50.874765,0 days 00:01:31.246394,1.0,2.0,574.0,3.0,3.0,256.0,0.0162149330583161,161.0,3.0,23.0,,,COMPLETE,False,
287.0,k2204_BPV,1.0,42.0,0.0005675701468135,2022-10-19 20:31:50.875367,2022-10-19 20:34:03.978291,0 days 00:02:13.102924,2.0,3.0,765.0,3.0,3.0,256.0,0.0085019189919331,134.0,5.0,24.0,,,COMPLETE,False,
287.0,k2204_BPV,1.0,43.0,0.0007599026139359,2022-10-19 20:34:03.978884,2022-10-19 20:35:21.238560,0 days 00:01:17.259676,1.0,4.0,859.0,3.0,4.0,256.0,0.0215697929636666,109.0,7.0,18.0,,,COMPLETE,False,
287.0,k2204_BPV,1.0,44.0,0.0008035252685658,2022-10-19 20:35:21.239149,2022-10-19 20:40:17.653694,0 days 00:04:56.414545,3.0,2.0,659.0,2.0,6.0,256.0,0.0058939839443107,310.0,15.0,33.0,,,COMPLETE,False,
287.0,k2204_BPV,1.0,45.0,0.0016622558759991,2022-10-19 20:40:17.654334,2022-10-19 20:46:46.673745,0 days 00:06:29.019411,2.0,1.0,403.0,3.0,3.0,1024.0,0.002033260606607,910.0,2.0,125.0,,,COMPLETE,False,
287.0,k2204_BPV,1.0,46.0,0.0002797900233417,2022-10-19 20:46:46.674376,2022-10-19 20:58:25.474981,0 days 00:11:38.800605,5.0,2.0,323.0,4.0,4.0,256.0,0.0034938915541967,151.0,4.0,79.0,,,COMPLETE,False,
287.0,k2204_BPV,1.0,47.0,0.0002876651451515,2022-10-19 20:58:25.475614,2022-10-19 21:00:58.044175,0 days 00:02:32.568561,1.0,2.0,306.0,4.0,7.0,256.0,0.0033832156652403,84.0,4.0,48.0,,,COMPLETE,False,
287.0,k2204_BPV,1.0,48.0,0.0704219732433557,2022-10-19 21:00:58.044769,2022-10-19 21:15:58.549419,0 days 00:15:00.504650,5.0,2.0,278.0,4.0,14.0,256.0,0.0001045259688124,84.0,5.0,123.0,,,COMPLETE,False,
287.0,k2204_BPV,1.0,49.0,0.0002913946045737,2022-10-19 21:15:58.550073,2022-10-19 21:27:38.401581,0 days 00:11:39.851508,5.0,2.0,223.0,4.0,8.0,256.0,0.0034604652236843,71.0,6.0,94.0,,,COMPLETE,True,
287.0,k2204_BPV,1.0,50.0,0.0005444326016004,2022-10-19 21:27:38.402232,2022-10-19 21:42:44.395663,0 days 00:15:05.993431,5.0,2.0,241.0,4.0,8.0,256.0,0.001251603887012,56.0,6.0,127.0,,,COMPLETE,True,
287.0,k2204_BPV,1.0,51.0,0.0003405189090699,2022-10-19 21:42:44.396288,2022-10-19 21:52:31.396923,0 days 00:09:47.000635,4.0,2.0,323.0,4.0,7.0,256.0,0.0033252958205827,66.0,4.0,89.0,,,COMPLETE,True,
287.0,k2204_BPV,1.0,52.0,0.0656149145215749,2022-10-19 21:52:31.397546,2022-10-19 21:56:37.134765,0 days 00:04:05.737219,5.0,2.0,214.0,4.0,8.0,256.0,0.0014729042680878,76.0,3.0,25.0,,,COMPLETE,True,
287.0,k2204_BPV,1.0,53.0,0.000635216012597,2022-10-19 21:56:37.135389,2022-10-19 22:03:09.179963,0 days 00:06:32.044574,4.0,2.0,188.0,4.0,11.0,256.0,0.0025638546808002,88.0,7.0,57.0,,,COMPLETE,True,
287.0,k2204_BPV,1.0,54.0,0.000372896924091,2022-10-19 22:03:09.180573,2022-10-19 22:11:40.917410,0 days 00:08:31.736837,5.0,2.0,146.0,4.0,5.0,256.0,0.0039552806085031,101.0,5.0,64.0,,,COMPLETE,True,
287.0,k2204_BPV,1.0,55.0,0.0003449944560998,2022-10-19 22:11:40.918048,2022-10-19 22:19:58.122632,0 days 00:08:17.204584,4.0,2.0,316.0,5.0,7.0,256.0,0.0021386265496136,62.0,4.0,78.0,,,COMPLETE,False,
287.0,k2204_BPV,1.0,56.0,0.0002767610785667,2022-10-19 22:19:58.123256,2022-10-19 22:28:35.743630,0 days 00:08:37.620374,5.0,2.0,242.0,4.0,9.0,256.0,0.0063983096219177,148.0,2.0,61.0,,,COMPLETE,False,
287.0,k2204_BPV,1.0,57.0,0.065599450841546,2022-10-19 22:28:35.744262,2022-10-19 22:39:54.211462,0 days 00:11:18.467200,5.0,2.0,247.0,4.0,9.0,256.0,0.0002363624906428,82.0,2.0,89.0,,,COMPLETE,False,
287.0,k2204_BPV,1.0,58.0,0.016690531396307,2022-10-19 22:39:54.212064,2022-10-19 22:45:40.019643,0 days 00:05:45.807579,5.0,2.0,389.0,4.0,13.0,1024.0,0.0062843052974115,144.0,3.0,108.0,,,COMPLETE,True,
