dataset_id,dataset_name,outer_cv_split,number,value,datetime_start,datetime_complete,duration,params_n_gp_layers,params_n_gp_out,params_n_max,params_n_layers,params_n_out,params_batch_size,params_lr,params_num_inducing,params_num_samples,user_attrs_MAX_EPOCHS,user_attrs_Train_Losses,user_attrs_Val_MSE,state,params_initialize_fe,system_attrs_fixed_params
287.0,wine_quality,1.0,19.0,0.0209311302751302,2022-10-11 10:54:38.235280,2022-10-11 11:00:10.325377,0 days 00:05:32.090097,4.0,2.0,383.0,5.0,5.0,256.0,0.0194423009940653,720.0,5.0,9.0,,,COMPLETE,False,
287.0,wine_quality,1.0,20.0,0.0209083803929388,2022-10-11 11:00:10.326018,2022-10-11 11:01:55.830925,0 days 00:01:45.504907,2.0,4.0,481.0,4.0,10.0,512.0,0.0049087538729181,160.0,15.0,26.0,,,COMPLETE,False,
287.0,wine_quality,1.0,21.0,0.0209072302095592,2022-10-11 11:01:55.831494,2022-10-11 11:04:31.335251,0 days 00:02:35.503757,3.0,1.0,610.0,3.0,9.0,512.0,0.0036676707502086,417.0,13.0,22.0,,,COMPLETE,False,
287.0,wine_quality,1.0,22.0,0.0208865795284509,2022-10-11 11:04:31.335882,2022-10-11 11:06:54.538026,0 days 00:02:23.202144,3.0,1.0,499.0,2.0,13.0,512.0,0.0030301052063475,456.0,12.0,18.0,,,COMPLETE,False,
287.0,wine_quality,1.0,23.0,0.0208900640718638,2022-10-11 11:06:54.538651,2022-10-11 11:10:22.673815,0 days 00:03:28.135164,5.0,1.0,318.0,2.0,13.0,512.0,0.0016940052579665,370.0,11.0,23.0,,,COMPLETE,False,
287.0,wine_quality,1.0,24.0,0.0209327032789587,2022-10-11 11:10:22.674459,2022-10-11 11:18:54.945413,0 days 00:08:32.270954,5.0,2.0,325.0,2.0,7.0,512.0,0.0005271060538766,358.0,12.0,52.0,,,COMPLETE,False,
287.0,wine_quality,1.0,25.0,0.0209056134335696,2022-10-11 11:18:54.946026,2022-10-11 11:22:15.360745,0 days 00:03:20.414719,4.0,1.0,169.0,2.0,12.0,512.0,0.00168767129062,244.0,11.0,39.0,,,COMPLETE,False,
287.0,wine_quality,1.0,26.0,0.0271987845189869,2022-10-11 11:22:15.361331,2022-10-11 11:37:16.789298,0 days 00:15:01.427967,5.0,3.0,327.0,2.0,17.0,512.0,0.0002112240103659,405.0,11.0,62.0,,,COMPLETE,False,
287.0,wine_quality,1.0,27.0,0.0209078411571681,2022-10-11 11:37:16.789856,2022-10-11 11:46:10.480167,0 days 00:08:53.690311,4.0,2.0,443.0,2.0,12.0,1024.0,0.0006439485128737,282.0,14.0,114.0,,,COMPLETE,False,
287.0,wine_quality,1.0,28.0,0.0209143632091581,2022-10-11 11:46:10.480748,2022-10-11 11:48:40.747379,0 days 00:02:30.266631,5.0,1.0,327.0,2.0,3.0,512.0,0.00235410864503,161.0,8.0,22.0,,,COMPLETE,False,
287.0,wine_quality,1.0,29.0,0.0209155911579728,2022-10-11 11:48:40.747958,2022-10-11 11:50:51.218199,0 days 00:02:10.470241,2.0,1.0,188.0,3.0,8.0,256.0,0.0008065283216138,199.0,9.0,21.0,,,COMPLETE,False,
287.0,wine_quality,1.0,30.0,0.0209317002445459,2022-10-11 11:50:51.218769,2022-10-11 12:03:54.643504,0 days 00:13:03.424735,4.0,2.0,141.0,2.0,6.0,1024.0,0.0002472191351321,228.0,14.0,212.0,,,COMPLETE,False,
287.0,wine_quality,1.0,31.0,0.02091368380934,2022-10-11 12:03:54.644088,2022-10-11 12:06:46.978010,0 days 00:02:52.333922,3.0,1.0,649.0,4.0,14.0,512.0,0.0065293450676915,565.0,10.0,17.0,,,COMPLETE,False,
287.0,wine_quality,1.0,32.0,0.0209004790522158,2022-10-11 12:06:46.978639,2022-10-11 12:11:16.546555,0 days 00:04:29.567916,2.0,1.0,290.0,4.0,16.0,512.0,0.0015150933456394,793.0,11.0,29.0,,,COMPLETE,True,
287.0,wine_quality,1.0,33.0,0.0209159147925674,2022-10-11 12:11:16.547129,2022-10-11 12:13:54.126615,0 days 00:02:37.579486,3.0,1.0,507.0,3.0,13.0,512.0,0.0035282621500205,560.0,12.0,14.0,,,COMPLETE,False,
287.0,wine_quality,1.0,34.0,0.0209048818796873,2022-10-11 12:13:54.127238,2022-10-11 12:16:37.680224,0 days 00:02:43.552986,3.0,1.0,359.0,4.0,10.0,512.0,0.0083080271197453,412.0,10.0,26.0,,,COMPLETE,True,
