dataset_id,dataset_name,outer_cv_split,number,value,datetime_start,datetime_complete,duration,params_n_gp_layers,params_n_gp_out,params_n_max,params_n_layers,params_n_out,params_batch_size,params_lr,params_num_inducing,params_num_samples,user_attrs_MAX_EPOCHS,user_attrs_Train_Losses,user_attrs_Val_MSE,state,params_initialize_fe,system_attrs_fixed_params
42225.0,diamonds,1.0,19.0,0.0016994190518744,2022-10-24 04:47:54.526100,2022-10-24 04:52:08.356398,0 days 00:04:13.830298,3.0,4.0,403.0,2.0,6.0,512.0,0.0072577298852859,150.0,6.0,17.0,,,COMPLETE,False,
42225.0,diamonds,1.0,20.0,0.0464532822370529,2022-10-24 04:52:08.357001,2022-10-24 05:07:00.151094,0 days 00:14:51.794093,4.0,3.0,187.0,3.0,4.0,256.0,0.0016609097040903,566.0,11.0,8.0,,,COMPLETE,False,
42225.0,diamonds,1.0,21.0,0.0018941409070976,2022-10-24 05:07:00.151728,2022-10-24 05:09:35.753046,0 days 00:02:35.601318,1.0,2.0,674.0,2.0,5.0,256.0,0.0148753593507979,52.0,5.0,12.0,,,COMPLETE,True,
42225.0,diamonds,1.0,22.0,0.0012785852304659,2022-10-24 05:09:35.753617,2022-10-24 05:14:36.076850,0 days 00:05:00.323233,2.0,2.0,579.0,2.0,6.0,256.0,0.006380239239236,79.0,8.0,17.0,,,COMPLETE,True,
42225.0,diamonds,1.0,23.0,0.0015912093804217,2022-10-24 05:14:36.077470,2022-10-24 05:17:23.505138,0 days 00:02:47.427668,2.0,2.0,563.0,2.0,10.0,256.0,0.0056568951349447,92.0,8.0,7.0,,,COMPLETE,True,
42225.0,diamonds,1.0,24.0,0.0017639020807109,2022-10-24 05:17:23.505726,2022-10-24 05:20:31.074115,0 days 00:03:07.568389,3.0,3.0,441.0,2.0,6.0,256.0,0.0220824632744142,114.0,9.0,5.0,,,COMPLETE,True,
42225.0,diamonds,1.0,25.0,0.0012017332483083,2022-10-24 05:20:31.074710,2022-10-24 05:26:12.498502,0 days 00:05:41.423792,2.0,2.0,605.0,3.0,4.0,256.0,0.0088840885852298,82.0,7.0,20.0,,,COMPLETE,False,
42225.0,diamonds,1.0,26.0,0.001255257113371,2022-10-24 05:26:12.499084,2022-10-24 05:33:29.362569,0 days 00:07:16.863485,2.0,4.0,337.0,3.0,12.0,256.0,0.0021881819185598,86.0,6.0,26.0,,,COMPLETE,True,
42225.0,diamonds,1.0,27.0,0.0015191247803159,2022-10-24 05:33:29.363166,2022-10-24 05:37:43.601796,0 days 00:04:14.238630,2.0,4.0,313.0,3.0,20.0,512.0,0.0021397780638648,102.0,3.0,28.0,,,COMPLETE,False,
42225.0,diamonds,1.0,28.0,0.0464449860155582,2022-10-24 05:37:43.602415,2022-10-24 05:40:46.726782,0 days 00:03:03.124367,4.0,4.0,89.0,3.0,12.0,256.0,0.0009520265761322,72.0,6.0,3.0,,,COMPLETE,True,
42225.0,diamonds,1.0,29.0,0.003088213794399,2022-10-24 05:40:46.727367,2022-10-24 05:44:20.606953,0 days 00:03:33.879586,2.0,3.0,370.0,4.0,14.0,1024.0,0.001038074302756,179.0,5.0,33.0,,,COMPLETE,True,
42225.0,diamonds,1.0,30.0,0.025103545282036,2022-10-24 05:44:20.607548,2022-10-24 05:46:02.384715,0 days 00:01:41.777167,2.0,4.0,520.0,3.0,8.0,1024.0,0.0029715241153778,126.0,7.0,14.0,,,COMPLETE,False,
42225.0,diamonds,1.0,31.0,0.001619724673219,2022-10-24 05:46:02.385314,2022-10-24 05:48:48.339799,0 days 00:02:45.954485,2.0,2.0,206.0,3.0,9.0,256.0,0.0087460795265361,78.0,7.0,7.0,,,COMPLETE,True,
42225.0,diamonds,1.0,32.0,0.0012962959008291,2022-10-24 05:48:48.340372,2022-10-24 05:54:23.421840,0 days 00:05:35.081468,2.0,3.0,449.0,5.0,7.0,256.0,0.0045120039985874,80.0,10.0,19.0,,,COMPLETE,True,
42225.0,diamonds,1.0,33.0,0.0014095273800194,2022-10-24 05:54:23.422472,2022-10-24 05:57:31.390055,0 days 00:03:07.967583,2.0,2.0,608.0,3.0,13.0,256.0,0.0049391499789214,63.0,6.0,9.0,,,COMPLETE,True,
42225.0,diamonds,1.0,34.0,0.0464473385363817,2022-10-24 05:57:31.390663,2022-10-24 06:00:18.032377,0 days 00:02:46.641714,3.0,3.0,247.0,4.0,17.0,512.0,0.001294644652272,63.0,4.0,12.0,,,COMPLETE,True,
42225.0,diamonds,1.0,35.0,0.0011474401107989,2022-10-24 06:00:18.032963,2022-10-24 06:11:23.696021,0 days 00:11:05.663058,2.0,2.0,730.0,2.0,7.0,256.0,0.000586152533717,91.0,3.0,44.0,,,COMPLETE,True,
42225.0,diamonds,1.0,36.0,0.0464451964944601,2022-10-24 06:11:23.696605,2022-10-24 06:20:35.195250,0 days 00:09:11.498645,5.0,3.0,900.0,3.0,7.0,256.0,0.00034170442586,96.0,3.0,16.0,,,COMPLETE,False,
42225.0,diamonds,1.0,37.0,0.0464467797428369,2022-10-24 06:20:35.195857,2022-10-24 06:23:55.688172,0 days 00:03:20.492315,2.0,2.0,714.0,5.0,9.0,256.0,0.0002113721613979,186.0,4.0,8.0,,,COMPLETE,False,
42225.0,diamonds,1.0,38.0,0.0464410446584224,2022-10-24 06:23:55.688753,2022-10-24 06:27:30.540089,0 days 00:03:34.851336,3.0,4.0,762.0,3.0,11.0,1024.0,0.0006616993068582,128.0,3.0,28.0,,,COMPLETE,True,
42225.0,diamonds,1.0,39.0,0.0011749701807275,2022-10-24 06:27:30.540683,2022-10-24 06:42:36.222207,0 days 00:15:05.681524,4.0,2.0,472.0,2.0,5.0,256.0,0.0029481397597851,106.0,5.0,36.0,,,COMPLETE,True,
42225.0,diamonds,1.0,40.0,0.0464531052857637,2022-10-24 06:42:36.222826,2022-10-24 06:46:50.221118,0 days 00:04:13.998292,4.0,2.0,488.0,2.0,5.0,512.0,0.0002212033303653,114.0,5.0,16.0,,,COMPLETE,False,
42225.0,diamonds,1.0,41.0,0.0236711913603357,2022-10-24 06:46:50.221760,2022-10-24 06:58:32.551806,0 days 00:11:42.330046,5.0,2.0,360.0,2.0,4.0,256.0,0.0024971905469513,86.0,5.0,22.0,,,COMPLETE,True,
42225.0,diamonds,1.0,42.0,0.0011281312908977,2022-10-24 06:58:32.552423,2022-10-24 07:11:29.265052,0 days 00:12:56.712629,4.0,2.0,646.0,2.0,5.0,256.0,0.0037211134294905,72.0,2.0,31.0,,,COMPLETE,True,
42225.0,diamonds,1.0,43.0,0.0464487858116626,2022-10-24 07:11:29.265649,2022-10-24 07:14:37.090083,0 days 00:03:07.824434,5.0,2.0,625.0,2.0,3.0,256.0,0.0038447126775256,104.0,2.0,2.0,,,COMPLETE,True,
42225.0,diamonds,1.0,44.0,0.0015010036295279,2022-10-24 07:14:37.090700,2022-10-24 07:21:56.666518,0 days 00:07:19.575818,4.0,2.0,733.0,2.0,5.0,256.0,0.0110431425200393,69.0,3.0,15.0,,,COMPLETE,True,
42225.0,diamonds,1.0,45.0,0.0464440044015646,2022-10-24 07:21:56.667127,2022-10-24 07:28:16.533678,0 days 00:06:19.866551,5.0,2.0,669.0,2.0,6.0,256.0,0.000665770531571,58.0,2.0,10.0,,,COMPLETE,True,
42225.0,diamonds,1.0,46.0,0.0015932059613987,2022-10-24 07:28:16.534322,2022-10-24 07:37:00.305190,0 days 00:08:43.770868,4.0,2.0,805.0,2.0,7.0,256.0,0.0189987132570141,138.0,3.0,17.0,,,COMPLETE,True,
42225.0,diamonds,1.0,47.0,0.0464551746845245,2022-10-24 07:37:00.305829,2022-10-24 07:38:47.631280,0 days 00:01:47.325451,3.0,2.0,880.0,2.0,8.0,256.0,0.0031162245996815,72.0,4.0,1.0,,,COMPLETE,False,
42225.0,diamonds,1.0,48.0,0.046532180160284,2022-10-24 07:38:47.631868,2022-10-24 07:41:47.610054,0 days 00:02:59.978186,4.0,1.0,982.0,2.0,5.0,256.0,0.0096645837281502,169.0,2.0,3.0,,,COMPLETE,True,
