dataset_id,dataset_name,outer_run,n_max,n_layers,n_out,p,mean_type,kernel_type,num_mixtures,lr,grid_size,initialize_fe,MAX_EPOCHS,mse,mae,max_absolute_error,nll_score,train_time
44027.0,r1_08_BPV,1.0,808.0,3.0,2.0,0.0,linear,matern1.5,,0.0393307821926894,95.0,0.0,61.0,0.0135535011067986,0.0846441090106964,2.8154067993164062,2.629119740452312,52.493011713027954
44027.0,r1_08_BPV,2.0,748.0,5.0,2.0,0.0,constant,matern1.5,,0.0121227450580289,221.0,False,88.0,0.0230288170278072,0.1122244000434875,2.473251342773437,3.254585793257183,84.30041074752808
44027.0,r1_08_BPV,3.0,663.0,3.0,2.0,0.0,constant,rbf,,0.011469857546182,34.0,True,105.0,0.0275746863335371,0.1291251480579376,1.951557159423828,3.214359717086621,86.35503077507019
44027.0,r1_08_BPV,4.0,606.0,4.0,2.0,0.0,linear,rbf,,0.0002987817873536,54.0,True,12.0,0.0141904382035136,0.0884915366768837,2.867809295654297,3.7202073135243294,11.118738889694214
44027.0,r1_08_BPV,5.0,343.0,5.0,2.0,0.0,constant,rbf,,0.0414811222198565,259.0,True,39.0,0.04789081960916519,0.16228164732456207,2.196857452392578,3.0444003365576866,31.533841133117676
