dataset_id,dataset_name,outer_cv_split,number,value,datetime_start,datetime_complete,duration,params_n_max,params_n_layers,params_n_out,params_p,params_mean_type,params_kernel_type,params_num_mixtures,params_lr,params_grid_size,params_initialize_fe,user_attrs_MAX_EPOCHS,user_attrs_Train_Losses,user_attrs_Val_MSE,state,system_attrs_fixed_params
216.0,k2204_BPV,1.0,19.0,0.0004925549583276,2022-10-10 21:24:39.215602,2022-10-10 21:26:01.492853,0 days 00:01:22.277251,896.0,3.0,4.0,0.0,linear,matern1.5,,0.0047358506667432,19.0,1.0,10.0,,,COMPLETE,
216.0,k2204_BPV,1.0,20.0,0.0002680970465007,2022-10-10 21:26:01.493399,2022-10-10 21:28:01.004113,0 days 00:01:59.510714,541.0,2.0,4.0,0.0,linear,rbf,,0.0251108997658369,16.0,1.0,35.0,,,COMPLETE,
216.0,k2204_BPV,1.0,21.0,5.718336524296319e-06,2022-10-10 21:28:01.004674,2022-10-10 21:33:09.721994,0 days 00:05:08.717320,869.0,2.0,4.0,0.0,linear,matern1.5,,0.0990684127166531,17.0,1.0,84.0,,,COMPLETE,
216.0,k2204_BPV,1.0,22.0,9.10686969746166e-06,2022-10-10 21:33:09.722538,2022-10-10 21:38:51.785598,0 days 00:05:42.063060,900.0,2.0,4.0,0.0,linear,matern1.5,,0.0883954930435021,18.0,1.0,89.0,,,COMPLETE,
216.0,k2204_BPV,1.0,23.0,0.0002391131019976,2022-10-10 21:38:51.786182,2022-10-10 21:41:33.202462,0 days 00:02:41.416280,708.0,3.0,4.0,0.0,linear,matern1.5,,0.0529877027305114,16.0,1.0,44.0,,,COMPLETE,
216.0,k2204_BPV,1.0,24.0,2.1946844299236545e-05,2022-10-10 21:41:33.203076,2022-10-10 21:43:52.264681,0 days 00:02:19.061605,991.0,2.0,3.0,0.0,linear,matern1.5,,0.0983871564352422,10.0,1.0,76.0,,,COMPLETE,
216.0,k2204_BPV,1.0,25.0,0.0002958958102681,2022-10-10 21:43:52.265257,2022-10-10 21:44:42.097993,0 days 00:00:49.832736,839.0,2.0,4.0,0.0,linear,matern1.5,,0.0290883882230354,17.0,1.0,3.0,,,COMPLETE,
216.0,k2204_BPV,1.0,26.0,0.0002870249809348,2022-10-10 21:44:42.098593,2022-10-10 21:47:17.215997,0 days 00:02:35.117404,579.0,3.0,4.0,0.0,linear,matern1.5,,0.0528737123730622,19.0,1.0,36.0,,,COMPLETE,
216.0,k2204_BPV,1.0,27.0,0.0002712922032515,2022-10-10 21:47:17.216546,2022-10-10 21:48:41.501517,0 days 00:01:24.284971,403.0,2.0,3.0,0.0,constant,matern1.5,,0.008047508666953,25.0,1.0,30.0,,,COMPLETE,
216.0,k2204_BPV,1.0,28.0,0.0002804614632623,2022-10-10 21:48:41.502064,2022-10-10 21:50:36.782510,0 days 00:01:55.280446,856.0,3.0,4.0,0.0,linear,rbf,,0.0204219186095609,16.0,1.0,31.0,,,COMPLETE,
