dataset_id,dataset_name,outer_cv_split,number,value,datetime_start,datetime_complete,duration,params_max_depth,params_max_features,params_min_samples_leaf,params_min_samples_split,params_n_estimators,state
216.0,k2204_PPV,1.0,26.0,1.0915190830690811e-05,2022-10-01 15:43:51.656183,2022-10-01 15:43:52.178656,0 days 00:00:00.522473,14.0,auto,2.0,5.0,118.0,COMPLETE
216.0,k2204_PPV,1.0,27.0,7.566687671157224e-05,2022-10-01 15:43:52.180660,2022-10-01 15:43:52.494944,0 days 00:00:00.314284,10.0,auto,12.0,3.0,87.0,COMPLETE
216.0,k2204_PPV,1.0,28.0,2.128593863421626e-05,2022-10-01 15:43:52.495946,2022-10-01 15:43:52.670102,0 days 00:00:00.174156,18.0,auto,4.0,6.0,44.0,COMPLETE
216.0,k2204_PPV,1.0,29.0,7.3125199235198786e-06,2022-10-01 15:43:52.672105,2022-10-01 15:43:52.968373,0 days 00:00:00.296268,25.0,auto,1.0,3.0,62.0,COMPLETE
216.0,k2204_PPV,1.0,30.0,1.3591123166196676e-05,2022-10-01 15:43:52.969374,2022-10-01 15:43:53.026426,0 days 00:00:00.057052,26.0,auto,2.0,3.0,10.0,COMPLETE
216.0,k2204_PPV,1.0,31.0,4.059650380029961e-05,2022-10-01 15:43:53.028427,2022-10-01 15:43:53.233614,0 days 00:00:00.205187,18.0,auto,1.0,15.0,62.0,COMPLETE
216.0,k2204_PPV,1.0,32.0,9.10044479949409e-06,2022-10-01 15:43:53.234616,2022-10-01 15:43:53.537890,0 days 00:00:00.303274,23.0,auto,1.0,4.0,73.0,COMPLETE
216.0,k2204_PPV,1.0,33.0,2.1034525964175563e-05,2022-10-01 15:43:53.538891,2022-10-01 15:43:53.743076,0 days 00:00:00.204185,13.0,auto,4.0,3.0,55.0,COMPLETE
216.0,k2204_PPV,1.0,34.0,0.0002066545459607,2022-10-01 15:43:53.744077,2022-10-01 15:43:53.862184,0 days 00:00:00.118107,5.0,auto,2.0,5.0,46.0,COMPLETE
216.0,k2204_PPV,1.0,35.0,3.672882362776485e-05,2022-10-01 15:43:53.863185,2022-10-01 15:43:53.957270,0 days 00:00:00.094085,28.0,sqrt,4.0,4.0,29.0,COMPLETE
216.0,k2204_PPV,1.0,36.0,1.853396545979874e-05,2022-10-01 15:43:53.958271,2022-10-01 15:43:54.182981,0 days 00:00:00.224710,21.0,auto,1.0,8.0,60.0,COMPLETE
216.0,k2204_PPV,1.0,37.0,2.185706815610484e-05,2022-10-01 15:43:54.183982,2022-10-01 15:43:54.416192,0 days 00:00:00.232210,10.0,sqrt,3.0,3.0,94.0,COMPLETE
216.0,k2204_PPV,1.0,38.0,7.328237922594361e-05,2022-10-01 15:43:54.417193,2022-10-01 15:43:54.543308,0 days 00:00:00.126115,38.0,auto,11.0,5.0,38.0,COMPLETE
216.0,k2204_PPV,1.0,39.0,8.548915670195378e-05,2022-10-01 15:43:54.544309,2022-10-01 15:43:54.590384,0 days 00:00:00.046075,17.0,sqrt,7.0,13.0,14.0,COMPLETE
216.0,k2204_PPV,1.0,40.0,2.722451476235885e-05,2022-10-01 15:43:54.592359,2022-10-01 15:43:54.832578,0 days 00:00:00.240219,23.0,auto,2.0,11.0,73.0,COMPLETE
216.0,k2204_PPV,1.0,41.0,8.502161652726869e-06,2022-10-01 15:43:54.833579,2022-10-01 15:43:55.099820,0 days 00:00:00.266241,20.0,auto,1.0,4.0,60.0,COMPLETE
216.0,k2204_PPV,1.0,42.0,8.403896222711921e-06,2022-10-01 15:43:55.101822,2022-10-01 15:43:55.458149,0 days 00:00:00.356327,20.0,auto,1.0,4.0,83.0,COMPLETE
216.0,k2204_PPV,1.0,43.0,1.2885261330855494e-05,2022-10-01 15:43:55.459149,2022-10-01 15:43:55.778440,0 days 00:00:00.319291,21.0,auto,2.0,6.0,81.0,COMPLETE
216.0,k2204_PPV,1.0,44.0,9.2044241929572e-05,2022-10-01 15:43:55.780441,2022-10-01 15:43:55.888701,0 days 00:00:00.108260,14.0,auto,14.0,3.0,31.0,COMPLETE
216.0,k2204_PPV,1.0,45.0,1.9505291050268183e-05,2022-10-01 15:43:55.889701,2022-10-01 15:43:56.044012,0 days 00:00:00.154311,19.0,sqrt,3.0,5.0,54.0,COMPLETE
216.0,k2204_PPV,1.0,46.0,1.7948812320193043e-05,2022-10-01 15:43:56.045013,2022-10-01 15:43:56.474382,0 days 00:00:00.429369,25.0,auto,1.0,8.0,125.0,COMPLETE
216.0,k2204_PPV,1.0,47.0,2.0736238502077465e-05,2022-10-01 15:43:56.475383,2022-10-01 15:43:56.627522,0 days 00:00:00.152139,30.0,auto,4.0,2.0,41.0,COMPLETE
216.0,k2204_PPV,1.0,48.0,5.4915960439052926e-05,2022-10-01 15:43:56.629524,2022-10-01 15:43:56.935802,0 days 00:00:00.306278,27.0,auto,9.0,4.0,99.0,COMPLETE
216.0,k2204_PPV,1.0,49.0,1.3645898077277291e-05,2022-10-01 15:43:56.936803,2022-10-01 15:43:57.251093,0 days 00:00:00.314290,20.0,auto,2.0,6.0,79.0,COMPLETE
216.0,k2204_PPV,1.0,50.0,2.7471970088365284e-05,2022-10-01 15:43:57.253094,2022-10-01 15:43:57.339179,0 days 00:00:00.086085,35.0,sqrt,3.0,2.0,25.0,COMPLETE
216.0,k2204_PPV,1.0,51.0,8.904234743290042e-06,2022-10-01 15:43:57.340179,2022-10-01 15:43:57.576684,0 days 00:00:00.236505,17.0,auto,1.0,4.0,59.0,COMPLETE
216.0,k2204_PPV,1.0,52.0,8.753297390178155e-06,2022-10-01 15:43:57.578687,2022-10-01 15:43:57.850934,0 days 00:00:00.272247,15.0,auto,1.0,4.0,66.0,COMPLETE
216.0,k2204_PPV,1.0,53.0,9.977635018817094e-06,2022-10-01 15:43:57.851936,2022-10-01 15:43:58.180733,0 days 00:00:00.328797,14.0,auto,2.0,3.0,84.0,COMPLETE
216.0,k2204_PPV,1.0,54.0,1.1115837486304188e-05,2022-10-01 15:43:58.181735,2022-10-01 15:43:58.451780,0 days 00:00:00.270045,11.0,auto,1.0,5.0,69.0,COMPLETE
216.0,k2204_PPV,1.0,55.0,8.750675503228216e-06,2022-10-01 15:43:58.464793,2022-10-01 15:43:58.682693,0 days 00:00:00.217900,24.0,auto,1.0,4.0,50.0,COMPLETE
216.0,k2204_PPV,1.0,56.0,1.0730561576445625e-05,2022-10-01 15:43:58.683695,2022-10-01 15:43:58.836675,0 days 00:00:00.152980,23.0,auto,2.0,3.0,35.0,COMPLETE
216.0,k2204_PPV,1.0,57.0,1.5508646474736232e-05,2022-10-01 15:43:58.837676,2022-10-01 15:43:59.015706,0 days 00:00:00.178030,30.0,auto,3.0,5.0,48.0,COMPLETE
