dataset_id,dataset_name,outer_cv_split,number,value,datetime_start,datetime_complete,duration,params_max_depth,params_max_features,params_min_samples_leaf,params_min_samples_split,params_n_estimators,state
44027.0,year,1.0,93.0,0.0102899659891297,2022-10-30 14:41:25.362533,2022-10-30 16:01:06.217693,0 days 01:19:40.855160,48.0,auto,7.0,8.0,174.0,COMPLETE
44027.0,year,1.0,94.0,0.0103580902403467,2022-10-30 16:01:06.218848,2022-10-30 16:29:31.906376,0 days 00:28:25.687528,44.0,auto,8.0,7.0,63.0,COMPLETE
44027.0,year,1.0,95.0,0.010276214651498,2022-10-30 16:29:31.907448,2022-10-30 18:16:21.046933,0 days 01:46:49.139485,39.0,auto,6.0,6.0,230.0,COMPLETE
44027.0,year,1.0,96.0,0.0103008404661517,2022-10-30 18:16:21.048026,2022-10-30 19:26:46.765436,0 days 01:10:25.717410,42.0,auto,9.0,5.0,158.0,COMPLETE
44027.0,year,1.0,97.0,0.0103039811044908,2022-10-30 19:26:46.766513,2022-10-30 21:02:50.471158,0 days 01:36:03.704645,39.0,auto,4.0,6.0,198.0,COMPLETE
44027.0,year,1.0,98.0,0.0103944395413831,2022-10-30 21:02:50.472275,2022-10-30 22:57:14.996545,0 days 01:54:24.524270,46.0,auto,2.0,6.0,223.0,COMPLETE
44027.0,year,1.0,99.0,0.0103278004852885,2022-10-30 22:57:14.997667,2022-10-31 00:25:56.275998,0 days 01:28:41.278331,35.0,auto,5.0,15.0,189.0,COMPLETE
44027.0,year,2.0,0.0,0.0115226422230224,2022-11-02 16:26:38.656587,2022-11-02 16:26:50.252093,0 days 00:00:11.595506,31.0,sqrt,14.0,14.0,18.0,COMPLETE
44027.0,year,2.0,1.0,0.0111801948479753,2022-11-02 16:26:50.252985,2022-11-02 16:28:13.198787,0 days 00:01:22.945802,40.0,sqrt,1.0,5.0,129.0,COMPLETE
44027.0,year,2.0,2.0,0.013621196045432,2022-11-02 16:28:13.199742,2022-11-02 16:28:25.134551,0 days 00:00:11.934809,5.0,sqrt,8.0,3.0,49.0,COMPLETE
44027.0,year,2.0,3.0,0.0123950079214356,2022-11-02 16:28:25.135443,2022-11-02 16:38:18.772019,0 days 00:09:53.636576,6.0,auto,11.0,5.0,250.0,COMPLETE
44027.0,year,2.0,4.0,0.0114308026875752,2022-11-02 16:38:18.772928,2022-11-02 16:42:22.179770,0 days 00:04:03.406842,10.0,auto,6.0,9.0,66.0,COMPLETE
44027.0,year,2.0,5.0,0.0107500721601804,2022-11-02 16:42:22.181689,2022-11-02 16:49:22.622531,0 days 00:07:00.440842,30.0,auto,9.0,11.0,82.0,COMPLETE
44027.0,year,2.0,6.0,0.0116688612096636,2022-11-02 16:49:22.623529,2022-11-02 16:49:29.817595,0 days 00:00:07.194066,27.0,sqrt,15.0,11.0,11.0,COMPLETE
44027.0,year,2.0,7.0,0.0124291034450213,2022-11-02 16:49:29.818578,2022-11-02 16:50:42.867239,0 days 00:01:13.048661,9.0,sqrt,10.0,11.0,206.0,COMPLETE
44027.0,year,2.0,8.0,0.0120966207124653,2022-11-02 16:50:42.868215,2022-11-02 16:57:44.775802,0 days 00:07:01.907587,7.0,auto,12.0,9.0,155.0,COMPLETE
44027.0,year,2.0,9.0,0.0107145426890962,2022-11-02 16:57:44.776819,2022-11-02 17:11:52.176809,0 days 00:14:07.399990,22.0,auto,6.0,6.0,159.0,COMPLETE
44027.0,year,2.0,10.0,0.0110566074943379,2022-11-02 17:11:52.177893,2022-11-02 17:13:45.953034,0 days 00:01:53.775141,16.0,auto,4.0,2.0,24.0,COMPLETE
44027.0,year,2.0,11.0,0.0107777877879437,2022-11-02 17:13:45.954821,2022-11-02 17:20:57.721731,0 days 00:07:11.766910,20.0,auto,6.0,6.0,85.0,COMPLETE
44027.0,year,2.0,12.0,0.0107209822251912,2022-11-02 17:20:57.722829,2022-11-02 17:29:00.196183,0 days 00:08:02.473354,46.0,auto,8.0,14.0,94.0,COMPLETE
44027.0,year,2.0,13.0,0.0107727512598358,2022-11-02 17:29:00.197180,2022-11-02 17:40:00.035627,0 days 00:10:59.838447,47.0,auto,4.0,15.0,122.0,COMPLETE
44027.0,year,2.0,14.0,0.0108884824956757,2022-11-02 17:40:00.037561,2022-11-02 17:43:03.188073,0 days 00:03:03.150512,19.0,auto,7.0,7.0,35.0,COMPLETE
44027.0,year,2.0,15.0,0.0111724640461055,2022-11-02 17:43:03.189061,2022-11-02 17:49:29.003096,0 days 00:06:25.814035,12.0,auto,4.0,14.0,96.0,COMPLETE
44027.0,year,2.0,16.0,0.0109589677610107,2022-11-02 17:49:29.004211,2022-11-02 17:54:48.886129,0 days 00:05:19.881918,50.0,auto,2.0,8.0,56.0,COMPLETE
44027.0,year,2.0,17.0,0.0107071326659287,2022-11-02 17:54:48.887000,2022-11-02 18:09:20.617522,0 days 00:14:31.730522,23.0,auto,6.0,12.0,169.0,COMPLETE
44027.0,year,2.0,18.0,0.0107249716785772,2022-11-02 18:09:20.618530,2022-11-02 18:24:37.626795,0 days 00:15:17.008265,23.0,auto,5.0,12.0,176.0,COMPLETE
44027.0,year,2.0,19.0,0.0111343760010059,2022-11-02 18:24:37.627726,2022-11-02 18:27:28.772959,0 days 00:02:51.145233,15.0,auto,2.0,10.0,35.0,COMPLETE
44027.0,year,2.0,20.0,0.0109343642827379,2022-11-02 18:27:28.773882,2022-11-02 18:45:42.709577,0 days 00:18:13.935695,14.0,auto,7.0,4.0,249.0,COMPLETE
44027.0,year,2.0,21.0,0.0107182188009489,2022-11-02 18:45:42.710552,2022-11-02 18:55:39.955901,0 days 00:09:57.245349,32.0,auto,9.0,13.0,120.0,COMPLETE
44027.0,year,2.0,22.0,0.0107193622484075,2022-11-02 18:55:39.956983,2022-11-02 19:06:48.228501,0 days 00:11:08.271518,35.0,auto,9.0,13.0,133.0,COMPLETE
44027.0,year,2.0,23.0,0.0107151630230024,2022-11-02 19:06:48.229613,2022-11-02 19:19:23.363498,0 days 00:12:35.133885,23.0,auto,12.0,7.0,156.0,COMPLETE
44027.0,year,2.0,24.0,0.0107214427162446,2022-11-02 19:19:23.364531,2022-11-02 19:33:44.660371,0 days 00:14:21.295840,24.0,auto,13.0,7.0,179.0,COMPLETE
44027.0,year,2.0,25.0,0.0107389827877954,2022-11-02 19:33:44.661468,2022-11-02 19:49:51.276399,0 days 00:16:06.614931,19.0,auto,11.0,7.0,201.0,COMPLETE
44027.0,year,2.0,26.0,0.0112077635486869,2022-11-02 19:49:51.278372,2022-11-02 19:50:29.820029,0 days 00:00:38.541657,23.0,sqrt,6.0,8.0,67.0,COMPLETE
44027.0,year,2.0,27.0,0.0108553489864899,2022-11-02 19:50:29.820921,2022-11-02 20:03:10.584766,0 days 00:12:40.763845,18.0,auto,3.0,5.0,149.0,COMPLETE
44027.0,year,2.0,28.0,0.0111259608177216,2022-11-02 20:03:10.585700,2022-11-02 20:10:23.200909,0 days 00:07:12.615209,12.0,auto,7.0,6.0,107.0,COMPLETE
44027.0,year,2.0,29.0,0.0116541927854499,2022-11-02 20:10:23.201843,2022-11-02 20:10:30.454322,0 days 00:00:07.252479,26.0,sqrt,15.0,10.0,10.0,COMPLETE
44027.0,year,2.0,30.0,0.0110513652705163,2022-11-02 20:10:30.455247,2022-11-02 20:11:46.183694,0 days 00:01:15.728447,38.0,auto,13.0,4.0,15.0,COMPLETE
44027.0,year,2.0,31.0,0.0107265469888899,2022-11-02 20:11:46.184634,2022-11-02 20:20:56.105128,0 days 00:09:09.920494,31.0,auto,10.0,13.0,112.0,COMPLETE
44027.0,year,2.0,32.0,0.0107025039696014,2022-11-02 20:20:56.106123,2022-11-02 20:33:50.218994,0 days 00:12:54.112871,31.0,auto,9.0,15.0,154.0,COMPLETE
44027.0,year,2.0,33.0,0.0107668108410408,2022-11-02 20:33:50.219923,2022-11-02 20:47:43.338049,0 days 00:13:53.118126,21.0,auto,5.0,15.0,162.0,COMPLETE
44027.0,year,2.0,34.0,0.0111794362360923,2022-11-02 20:47:43.339059,2022-11-02 20:49:32.296654,0 days 00:01:48.957595,28.0,sqrt,11.0,6.0,206.0,COMPLETE
44027.0,year,2.0,35.0,0.0107311412301906,2022-11-02 20:49:32.297633,2022-11-02 21:00:43.785030,0 days 00:11:11.487397,36.0,auto,13.0,12.0,140.0,COMPLETE
44027.0,year,2.0,36.0,0.010823416861024,2022-11-02 21:00:43.785957,2022-11-02 21:06:48.942053,0 days 00:06:05.156096,17.0,auto,8.0,10.0,76.0,COMPLETE
44027.0,year,2.0,37.0,0.0111371241153223,2022-11-02 21:06:48.942988,2022-11-02 21:09:04.224652,0 days 00:02:15.281664,42.0,sqrt,8.0,15.0,244.0,COMPLETE
44027.0,year,2.0,38.0,0.0108365440055946,2022-11-02 21:09:04.225734,2022-11-02 21:12:18.909254,0 days 00:03:14.683520,25.0,auto,10.0,8.0,39.0,COMPLETE
44027.0,year,2.0,39.0,0.010727270533295,2022-11-02 21:12:18.910337,2022-11-02 21:28:44.866240,0 days 00:16:25.955903,22.0,auto,5.0,4.0,188.0,COMPLETE
44027.0,year,2.0,40.0,0.011211337337571,2022-11-02 21:28:44.868203,2022-11-02 21:29:38.591932,0 days 00:00:53.723729,29.0,sqrt,12.0,9.0,101.0,COMPLETE
44027.0,year,2.0,41.0,0.0107108045090605,2022-11-02 21:29:38.592932,2022-11-02 21:40:32.767914,0 days 00:10:54.174982,31.0,auto,9.0,12.0,130.0,COMPLETE
44027.0,year,2.0,42.0,0.0107026215606548,2022-11-02 21:40:32.768921,2022-11-02 21:53:18.318536,0 days 00:12:45.549615,34.0,auto,7.0,12.0,147.0,COMPLETE
44027.0,year,2.0,43.0,0.0107052648924773,2022-11-02 21:53:18.319528,2022-11-02 22:04:53.012789,0 days 00:11:34.693261,41.0,auto,7.0,12.0,132.0,COMPLETE
