dataset_id,dataset_name,outer_cv_split,number,value,datetime_start,datetime_complete,duration,params_max_depth,params_max_features,params_min_samples_leaf,params_min_samples_split,params_n_estimators,state
216.0,r1_08_BPV,1.0,26.0,0.0007828053169877,2022-10-16 10:45:38.987050,2022-10-16 10:45:58.764027,0 days 00:00:19.776977,11.0,sqrt,14.0,11.0,90.0,COMPLETE
216.0,r1_08_BPV,1.0,27.0,0.0005884893864634,2022-10-16 10:45:58.764698,2022-10-16 10:47:19.256106,0 days 00:01:20.491408,13.0,auto,11.0,14.0,148.0,COMPLETE
216.0,r1_08_BPV,1.0,28.0,0.0009915407342198,2022-10-16 10:47:19.257081,2022-10-16 10:48:27.646749,0 days 00:01:08.389668,8.0,auto,11.0,14.0,171.0,COMPLETE
216.0,r1_08_BPV,1.0,29.0,0.000659499152748,2022-10-16 10:48:27.647703,2022-10-16 10:48:59.227837,0 days 00:00:31.580134,13.0,sqrt,8.0,12.0,128.0,COMPLETE
216.0,r1_08_BPV,1.0,30.0,0.0005882027920586,2022-10-16 10:48:59.228458,2022-10-16 10:50:39.153834,0 days 00:01:39.925376,12.0,auto,11.0,11.0,193.0,COMPLETE
216.0,r1_08_BPV,1.0,31.0,0.0006086744165466,2022-10-16 10:50:39.154864,2022-10-16 10:52:11.144459,0 days 00:01:31.989595,11.0,auto,10.0,11.0,186.0,COMPLETE
216.0,r1_08_BPV,1.0,32.0,0.0006059864087734,2022-10-16 10:52:11.145468,2022-10-16 10:53:40.266754,0 days 00:01:29.121286,16.0,auto,8.0,10.0,150.0,COMPLETE
216.0,r1_08_BPV,1.0,33.0,0.0005885158124641,2022-10-16 10:53:40.267877,2022-10-16 10:54:42.200752,0 days 00:01:01.932875,12.0,auto,11.0,13.0,119.0,COMPLETE
216.0,r1_08_BPV,1.0,34.0,0.0007922721826271,2022-10-16 10:54:42.201691,2022-10-16 10:55:38.439696,0 days 00:00:56.238005,9.0,auto,9.0,9.0,121.0,COMPLETE
216.0,r1_08_BPV,1.0,35.0,0.0005890249521498,2022-10-16 10:55:38.440441,2022-10-16 10:57:11.725364,0 days 00:01:33.284923,12.0,auto,7.0,12.0,175.0,COMPLETE
