dataset_id,dataset_name,outer_run,n_layers,n_out,batch_size,lr,num_inducing,num_samples,kernel_type,MAX_EPOCHS,mse,mae,max_absolute_error,nll_score,train_time
44027.0,year,1.0,1.0,3.0,512.0,0.0114433440071683,59.0,15.0,matern1.5,26.0,110.17376708984376,8.52309513092041,67.988525390625,2.854197332207378,816.4684271812439
44027.0,year,2.0,2.0,3.0,1024.0,0.0073245616799823,138.0,6.0,matern1.5,49.0,86.13856506347656,6.605434894561768,70.466796875,2.7279274422184243,1512.099436044693
44027.0,year,3.0,2.0,3.0,512.0,0.0081773610273755,185.0,10.0,rbf,29.0,86.86652374267578,6.481719970703125,76.8583984375,2.7325635515605526,1455.0231313705444
44027.0,year,4.0,2.0,1.0,2048.0,0.0131293042818947,297.0,12.0,rbf,46.0,86.58048248291016,6.456230640411377,71.6162109375,2.730800034735196,1230.2362599372864
44027.0,year,5.0,1.0,3.0,1024.0,0.00836379984537054,380.0,15.0,matern1.5,44.0,86.11628723144531,6.359133243560791,70.1131591796875,2.7279782639018753,1524.6556179523468
