dataset_id,dataset_name,outer_cv_split,number,value,datetime_start,datetime_complete,duration,params_n_gp_layers,params_n_gp_out,params_batch_size,params_lr,params_num_inducing,params_num_samples,params_kernel_type,user_attrs_MAX_EPOCHS,state,system_attrs_fixed_params
287.0,k2204_BPV,1.0,21.0,0.0002053211283055,2022-10-23 17:22:26.172108,2022-10-23 17:25:23.430250,0 days 00:02:57.258142,2.0,2.0,256.0,0.0058550630550614,136.0,7.0,matern0.5,87.0,COMPLETE,
287.0,k2204_BPV,1.0,22.0,0.0004179104580543,2022-10-23 17:25:23.430814,2022-10-23 17:26:41.129159,0 days 00:01:17.698345,2.0,2.0,256.0,0.0171412548808409,146.0,8.0,matern0.5,35.0,COMPLETE,
287.0,k2204_BPV,1.0,23.0,0.0657086707651615,2022-10-23 17:26:41.129667,2022-10-23 17:27:20.919667,0 days 00:00:39.790000,3.0,3.0,256.0,0.0046343243666798,118.0,10.0,matern0.5,11.0,COMPLETE,
287.0,k2204_BPV,1.0,24.0,0.0005241922481218,2022-10-23 17:27:20.920212,2022-10-23 17:32:33.211159,0 days 00:05:12.290947,2.0,2.0,256.0,0.0018222552010198,184.0,12.0,matern0.5,153.0,COMPLETE,
287.0,k2204_BPV,1.0,25.0,0.0656570941209793,2022-10-23 17:32:33.211666,2022-10-23 17:33:32.124968,0 days 00:00:58.913302,5.0,4.0,1024.0,0.013466464505616,306.0,7.0,matern0.5,14.0,COMPLETE,
287.0,k2204_BPV,1.0,26.0,0.0656520090997219,2022-10-23 17:33:32.125519,2022-10-23 17:34:34.032075,0 days 00:01:01.906556,4.0,2.0,256.0,0.0041989748591808,251.0,13.0,matern0.5,12.0,COMPLETE,
287.0,k2204_BPV,1.0,27.0,0.0009558941237628,2022-10-23 17:34:34.032632,2022-10-23 17:35:19.663080,0 days 00:00:45.630448,2.0,3.0,256.0,0.0365525988550637,81.0,10.0,matern0.5,20.0,COMPLETE,
287.0,k2204_BPV,1.0,28.0,0.0005373303720261,2022-10-23 17:35:19.663591,2022-10-23 17:37:53.785140,0 days 00:02:34.121549,3.0,2.0,256.0,0.0051684059195918,172.0,6.0,matern1.5,54.0,COMPLETE,
287.0,k2204_BPV,1.0,29.0,0.0610138475894928,2022-10-23 17:37:53.785679,2022-10-23 17:38:28.558114,0 days 00:00:34.772435,2.0,3.0,1024.0,0.0019737614625084,121.0,11.0,matern0.5,35.0,COMPLETE,
287.0,k2204_BPV,1.0,30.0,0.0005431565805338,2022-10-23 17:38:28.558651,2022-10-23 17:39:01.050020,0 days 00:00:32.491369,1.0,2.0,256.0,0.0120369893210362,218.0,9.0,rbf,20.0,COMPLETE,
287.0,k2204_BPV,1.0,31.0,0.0004281342407921,2022-10-23 17:39:01.050606,2022-10-23 17:40:55.628291,0 days 00:01:54.577685,2.0,2.0,256.0,0.0093130059046171,60.0,6.0,matern0.5,60.0,COMPLETE,
287.0,k2204_BPV,1.0,32.0,0.0004668792971642,2022-10-23 17:40:55.628837,2022-10-23 17:42:14.263108,0 days 00:01:18.634271,2.0,2.0,256.0,0.0115094731043564,67.0,5.0,matern0.5,39.0,COMPLETE,
287.0,k2204_BPV,1.0,33.0,0.0009909040527418,2022-10-23 17:42:14.263656,2022-10-23 17:42:58.287819,0 days 00:00:44.024163,2.0,2.0,256.0,0.0398368062299564,87.0,8.0,matern0.5,19.0,COMPLETE,
287.0,k2204_BPV,1.0,34.0,0.0644441768527031,2022-10-23 17:42:58.288349,2022-10-23 17:46:18.085967,0 days 00:03:19.797618,3.0,3.0,256.0,0.0004384669251858,51.0,14.0,matern0.5,80.0,COMPLETE,
287.0,k2204_BPV,1.0,35.0,0.0656406320631504,2022-10-23 17:46:18.086514,2022-10-23 17:47:47.872759,0 days 00:01:29.786245,4.0,2.0,256.0,0.0037455200431482,394.0,7.0,matern0.5,15.0,COMPLETE,
287.0,k2204_BPV,1.0,36.0,0.0020504361018538,2022-10-23 17:47:47.873298,2022-10-23 17:48:46.682490,0 days 00:00:58.809192,3.0,2.0,1024.0,0.0067419155197297,129.0,4.0,rbf,55.0,COMPLETE,
