dataset_id,dataset_name,outer_cv_split,number,value,datetime_start,datetime_complete,duration,params_n_gp_layers,params_n_gp_out,params_batch_size,params_lr,params_num_inducing,params_num_samples,params_kernel_type,user_attrs_MAX_EPOCHS,state,system_attrs_fixed_params
216.0,k2204_PPV,1.0,52.0,0.0001769336595316,2022-10-24 19:12:44.640815,2022-10-24 19:15:22.566665,0 days 00:02:37.925850,1.0,2.0,256.0,0.0053003807185374,320.0,14.0,matern0.5,96.0,COMPLETE,
216.0,k2204_PPV,1.0,53.0,0.0002891819895012,2022-10-24 19:15:22.567260,2022-10-24 19:16:50.695849,0 days 00:01:28.128589,1.0,2.0,256.0,0.0066670925051751,301.0,14.0,matern0.5,52.0,COMPLETE,
216.0,k2204_PPV,1.0,54.0,0.0002001878165174,2022-10-24 19:16:50.696369,2022-10-24 19:19:14.258286,0 days 00:02:23.561917,1.0,2.0,256.0,0.0056306302460874,412.0,14.0,matern0.5,77.0,COMPLETE,
216.0,k2204_PPV,1.0,55.0,0.0001957579297595,2022-10-24 19:19:14.258897,2022-10-24 19:23:26.118465,0 days 00:04:11.859568,1.0,2.0,256.0,0.0035640242230597,399.0,12.0,matern0.5,143.0,COMPLETE,
216.0,k2204_PPV,1.0,56.0,0.0002252246413263,2022-10-24 19:23:26.119076,2022-10-24 19:27:48.537674,0 days 00:04:22.418598,1.0,2.0,256.0,0.0033278133512777,512.0,12.0,matern0.5,133.0,COMPLETE,
216.0,k2204_PPV,1.0,57.0,0.0003372511419001,2022-10-24 19:27:48.538235,2022-10-24 19:31:17.885809,0 days 00:03:29.347574,1.0,2.0,256.0,0.0024656380149627,406.0,12.0,matern0.5,117.0,COMPLETE,
216.0,k2204_PPV,1.0,58.0,0.0011410560109652,2022-10-24 19:31:17.886356,2022-10-24 19:33:11.617759,0 days 00:01:53.731403,1.0,2.0,1024.0,0.0035808100652662,480.0,11.0,matern0.5,122.0,COMPLETE,
216.0,k2204_PPV,1.0,59.0,0.0006607045070268,2022-10-24 19:33:11.618284,2022-10-24 19:40:03.583859,0 days 00:06:51.965575,1.0,2.0,256.0,0.0008675547562028,527.0,13.0,matern0.5,188.0,COMPLETE,
216.0,k2204_PPV,1.0,60.0,0.0004186813894193,2022-10-24 19:40:03.584384,2022-10-24 19:43:54.457748,0 days 00:03:50.873364,1.0,2.0,256.0,0.0015568244850477,227.0,12.0,matern0.5,159.0,COMPLETE,
216.0,k2204_PPV,1.0,61.0,0.0002581215958343,2022-10-24 19:43:54.458282,2022-10-24 19:47:01.849975,0 days 00:03:07.391693,1.0,2.0,256.0,0.0033818515901105,364.0,14.0,matern0.5,109.0,COMPLETE,
216.0,k2204_PPV,1.0,62.0,0.0002993463422171,2022-10-24 19:47:01.850520,2022-10-24 19:48:23.300838,0 days 00:01:21.450318,1.0,2.0,256.0,0.0088802653893494,430.0,14.0,matern0.5,40.0,COMPLETE,
216.0,k2204_PPV,1.0,63.0,0.0002986229374073,2022-10-24 19:48:23.301360,2022-10-24 19:52:14.874120,0 days 00:03:51.572760,1.0,3.0,256.0,0.0023721356531516,314.0,13.0,matern0.5,143.0,COMPLETE,
216.0,k2204_PPV,1.0,64.0,0.0003130350232822,2022-10-24 19:52:14.874664,2022-10-24 19:54:22.353331,0 days 00:02:07.478667,1.0,3.0,256.0,0.0056082001222945,403.0,14.0,matern0.5,66.0,COMPLETE,
216.0,k2204_PPV,1.0,65.0,0.0001136600294557,2022-10-24 19:54:22.353911,2022-10-24 19:59:09.235039,0 days 00:04:46.881128,1.0,2.0,256.0,0.0071979957498044,673.0,13.0,matern0.5,102.0,COMPLETE,
216.0,k2204_PPV,1.0,66.0,0.0001473373922635,2022-10-24 19:59:09.235562,2022-10-24 20:02:41.556848,0 days 00:03:32.321286,1.0,2.0,256.0,0.007577106103119,664.0,12.0,matern0.5,77.0,COMPLETE,
216.0,k2204_PPV,1.0,67.0,0.000258920044871,2022-10-24 20:02:41.557386,2022-10-24 20:05:18.968378,0 days 00:02:37.410992,1.0,2.0,256.0,0.0071183347093554,658.0,13.0,matern0.5,55.0,COMPLETE,
216.0,k2204_PPV,1.0,68.0,0.0007216271187644,2022-10-24 20:05:18.968901,2022-10-24 20:07:22.987164,0 days 00:02:04.018263,1.0,2.0,512.0,0.0097363455818348,779.0,11.0,matern0.5,63.0,COMPLETE,
216.0,k2204_PPV,1.0,69.0,0.0001419345207978,2022-10-24 20:07:22.987725,2022-10-24 20:12:39.298690,0 days 00:05:16.310965,1.0,2.0,256.0,0.0043103025782343,627.0,7.0,matern0.5,140.0,COMPLETE,
216.0,k2204_PPV,1.0,70.0,0.0009777637023944,2022-10-24 20:12:39.299298,2022-10-24 20:14:11.025747,0 days 00:01:31.726449,1.0,2.0,1024.0,0.0044741226747145,589.0,8.0,matern1.5,86.0,COMPLETE,
