dataset_id,dataset_name,outer_cv_split,number,value,datetime_start,datetime_complete,duration,params_n_gp_layers,params_n_gp_out,params_batch_size,params_lr,params_num_inducing,params_num_samples,params_kernel_type,user_attrs_MAX_EPOCHS,state,system_attrs_completed_rung_0,system_attrs_completed_rung_1,system_attrs_completed_rung_2,system_attrs_completed_rung_3,system_attrs_fixed_params
216.0,r1_08_BPV,2.0,0.0,0.000563854642678,2022-10-27 22:11:43.680937,2022-10-27 22:26:18.279201,0 days 00:14:34.598264,2.0,1.0,1024.0,0.001,200.0,10.0,rbf,27.0,COMPLETE,0.0005811727023683,0.0005658741574734,,,"{'n_gp_layers': 2, 'n_gp_out': 1, 'num_inducing': 200, 'batch_size': 1024, 'lr': 0.001, 'num_samples': 10, 'kernel_type': 'rbf'}"
216.0,r1_08_BPV,2.0,1.0,0.0007952063460834,2022-10-27 22:26:18.279741,2022-10-27 22:31:05.646819,0 days 00:04:47.367078,1.0,3.0,512.0,0.0789807926422031,81.0,9.0,rbf,,PRUNED,0.0007952063460834,,,,
216.0,r1_08_BPV,2.0,2.0,0.0005664482014253,2022-10-27 22:31:05.647286,2022-10-27 22:37:37.959547,0 days 00:06:32.312261,1.0,4.0,512.0,0.030928924473822,157.0,13.0,matern1.5,6.0,COMPLETE,0.0007673104410059,0.0006197339389473,,,
216.0,r1_08_BPV,2.0,3.0,0.0005634678527712,2022-10-27 22:37:37.960131,2022-10-27 22:45:28.325504,0 days 00:07:50.365373,2.0,2.0,2048.0,0.0161829734341595,87.0,6.0,matern0.5,18.0,COMPLETE,0.0005822677048854,0.0005693447892554,,,
216.0,r1_08_BPV,2.0,4.0,0.0196050107479095,2022-10-27 22:45:28.326085,2022-10-27 22:46:21.078634,0 days 00:00:52.752549,1.0,3.0,2048.0,0.0002696972442744,208.0,4.0,rbf,,PRUNED,0.0196050107479095,,,,
216.0,r1_08_BPV,2.0,5.0,0.0061282310634851,2022-10-27 22:46:21.079012,2022-10-27 22:49:42.836347,0 days 00:03:21.757335,1.0,3.0,1024.0,0.0001891282779738,695.0,11.0,rbf,,PRUNED,0.0061282310634851,,,,
216.0,r1_08_BPV,2.0,6.0,0.0006192089058458,2022-10-27 22:49:42.836783,2022-10-27 22:51:11.943823,0 days 00:01:29.107040,2.0,1.0,2048.0,0.0043804497921038,410.0,2.0,matern1.5,,PRUNED,0.0006192089058458,,,,
216.0,r1_08_BPV,2.0,7.0,0.0005841531674377,2022-10-27 22:51:11.944207,2022-10-27 22:58:46.858349,0 days 00:07:34.914142,3.0,1.0,1024.0,0.0101154652285748,295.0,7.0,matern0.5,,PRUNED,0.0005841531674377,,,,
216.0,r1_08_BPV,2.0,8.0,0.0005620943848043,2022-10-27 22:58:46.858769,2022-10-27 23:05:09.484512,0 days 00:06:22.625743,1.0,3.0,512.0,0.0060506435463726,68.0,12.0,matern1.5,7.0,COMPLETE,,,,,
216.0,r1_08_BPV,2.0,9.0,0.0005734778242185,2022-10-27 23:05:09.485047,2022-10-27 23:11:57.932439,0 days 00:06:48.447392,2.0,1.0,1024.0,0.0554375919417305,342.0,5.0,matern1.5,7.0,COMPLETE,,,,,
216.0,r1_08_BPV,2.0,10.0,0.0005867255968041,2022-10-27 23:11:57.932969,2022-10-27 23:22:12.596344,0 days 00:10:14.663375,1.0,4.0,512.0,0.0005302279137948,494.0,13.0,matern1.5,,PRUNED,0.0005867255968041,,,,
216.0,r1_08_BPV,2.0,11.0,0.0013596649514511,2022-10-27 23:22:12.596875,2022-10-27 23:23:10.531732,0 days 00:00:57.934857,1.0,3.0,2048.0,0.0029437394768618,60.0,11.0,matern0.5,,PRUNED,0.0013596649514511,,,,
216.0,r1_08_BPV,2.0,12.0,0.0110325179994106,2022-10-27 23:23:10.532159,2022-10-27 23:25:23.825715,0 days 00:02:13.293556,1.0,4.0,512.0,0.0001487927724321,126.0,13.0,matern0.5,,PRUNED,0.0110325179994106,,,,
216.0,r1_08_BPV,2.0,13.0,0.0005623554461635,2022-10-27 23:25:23.826232,2022-10-27 23:38:11.482362,0 days 00:12:47.656130,3.0,1.0,2048.0,0.0108076011412311,258.0,8.0,matern0.5,19.0,COMPLETE,0.0005962278810329,0.000566576141864,,,
216.0,r1_08_BPV,2.0,14.0,0.0007190892356447,2022-10-27 23:38:11.482892,2022-10-27 23:53:39.912886,0 days 00:15:28.429994,3.0,2.0,512.0,0.0219086335246723,379.0,4.0,matern1.5,,PRUNED,0.0006147429230622,0.0007190892356447,,,
216.0,r1_08_BPV,2.0,15.0,0.0005606701597571,2022-10-27 23:53:39.913417,2022-10-28 00:21:03.093571,0 days 00:27:23.180154,1.0,1.0,512.0,0.0003194539217208,279.0,15.0,rbf,41.0,COMPLETE,,,,,
216.0,r1_08_BPV,2.0,16.0,0.0005657190340571,2022-10-28 00:21:03.094167,2022-10-28 01:06:53.560971,0 days 00:45:50.466804,2.0,1.0,512.0,0.0005413103678091,455.0,10.0,matern0.5,32.0,COMPLETE,,,,,
216.0,r1_08_BPV,2.0,17.0,0.0014588655903935,2022-10-28 01:06:53.561551,2022-10-28 01:34:08.628484,0 days 00:27:15.066933,2.0,2.0,512.0,0.0001100098677211,745.0,9.0,matern1.5,,PRUNED,0.0014588655903935,,,,
216.0,r1_08_BPV,2.0,18.0,0.0007631870103068,2022-10-28 01:34:08.629071,2022-10-28 01:39:16.016327,0 days 00:05:07.387256,2.0,2.0,512.0,0.0005081587303261,475.0,4.0,matern1.5,,PRUNED,0.0007631870103068,,,,
216.0,r1_08_BPV,2.0,19.0,0.0199509318917989,2022-10-28 01:39:16.016866,2022-10-28 01:42:53.622711,0 days 00:03:37.605845,4.0,1.0,1024.0,0.0799279902429839,250.0,8.0,matern0.5,,PRUNED,0.0199509318917989,,,,
216.0,r1_08_BPV,2.0,20.0,0.0006566290394403,2022-10-28 01:42:53.623139,2022-10-28 01:44:06.981437,0 days 00:01:13.358298,2.0,1.0,2048.0,0.0061442696463255,75.0,7.0,matern0.5,,PRUNED,0.0006566290394403,,,,
216.0,r1_08_BPV,2.0,21.0,0.0007687647012062,2022-10-28 01:44:06.981855,2022-10-28 01:50:42.666090,0 days 00:06:35.684235,4.0,1.0,2048.0,0.0959668916995737,499.0,2.0,matern0.5,,PRUNED,0.0007687647012062,,,,
216.0,r1_08_BPV,2.0,22.0,0.0007039362681098,2022-10-28 01:50:42.666562,2022-10-28 01:55:56.448579,0 days 00:05:13.782017,1.0,1.0,512.0,0.0184202266786229,113.0,6.0,matern1.5,,PRUNED,0.0007039362681098,,,,
216.0,r1_08_BPV,2.0,23.0,0.0005643147742375,2022-10-28 01:55:56.449110,2022-10-28 02:03:22.480259,0 days 00:07:26.031149,3.0,2.0,2048.0,0.0122577624652839,111.0,7.0,matern0.5,10.0,COMPLETE,0.0005939577822573,0.0005643147742375,,,
216.0,r1_08_BPV,2.0,24.0,0.0005657339352183,2022-10-28 02:03:22.480855,2022-10-28 02:05:56.631554,0 days 00:02:34.150699,1.0,2.0,2048.0,0.0544085904728295,119.0,10.0,matern1.5,5.0,COMPLETE,,,,,
216.0,r1_08_BPV,2.0,25.0,0.0005616167909465,2022-10-28 02:05:56.632136,2022-10-28 02:38:12.191524,0 days 00:32:15.559388,3.0,3.0,1024.0,0.0029802060348401,464.0,9.0,rbf,12.0,COMPLETE,,,,,
216.0,r1_08_BPV,2.0,26.0,0.0005808880086988,2022-10-28 02:38:12.192123,2022-10-28 02:49:58.034741,0 days 00:11:45.842618,4.0,3.0,512.0,0.0235293215758853,143.0,14.0,matern1.5,2.0,COMPLETE,,,,,
216.0,r1_08_BPV,2.0,27.0,0.0005646937061101,2022-10-28 02:49:58.035318,2022-10-28 02:57:09.725376,0 days 00:07:11.690058,1.0,2.0,1024.0,0.0043856837521395,79.0,7.0,matern0.5,18.0,COMPLETE,0.0005697922315448,,,,
216.0,r1_08_BPV,2.0,28.0,0.0198222678154706,2022-10-28 02:57:09.725996,2022-10-28 02:58:51.602930,0 days 00:01:41.876934,3.0,1.0,2048.0,0.0010513090081004,94.0,10.0,matern0.5,,PRUNED,0.0198222678154706,,,,
216.0,r1_08_BPV,2.0,29.0,0.0006750137545168,2022-10-28 02:58:51.603376,2022-10-28 03:02:22.852467,0 days 00:03:31.249091,4.0,2.0,2048.0,0.0871272724673032,279.0,6.0,matern0.5,,PRUNED,0.0006750137545168,,,,
216.0,r1_08_BPV,2.0,30.0,0.0006251350278034,2022-10-28 03:02:22.852865,2022-10-28 03:03:36.476872,0 days 00:01:13.624007,2.0,1.0,2048.0,0.0101159785911453,51.0,9.0,matern0.5,,PRUNED,0.0006251350278034,,,,
216.0,r1_08_BPV,2.0,31.0,0.0006380061386153,2022-10-28 03:03:36.477304,2022-10-28 03:06:06.639857,0 days 00:02:30.162553,3.0,2.0,1024.0,0.0016950134829092,155.0,6.0,rbf,,PRUNED,0.0006380061386153,,,,
216.0,r1_08_BPV,2.0,32.0,0.0005612403037957,2022-10-28 03:06:06.640293,2022-10-28 03:23:29.556507,0 days 00:17:22.916214,1.0,1.0,1024.0,0.0004506147612324,694.0,2.0,matern1.5,32.0,COMPLETE,,,,,
216.0,r1_08_BPV,2.0,33.0,0.000588210474234,2022-10-28 03:23:29.557133,2022-10-28 03:26:38.676059,0 days 00:03:09.118926,2.0,3.0,2048.0,0.0316195541933536,82.0,2.0,matern0.5,,PRUNED,0.0005752301658503,0.000588210474234,,,
216.0,r1_08_BPV,2.0,34.0,0.0198228638619184,2022-10-28 03:26:38.676437,2022-10-28 03:35:33.023619,0 days 00:08:54.347182,3.0,2.0,512.0,0.001383611026455,231.0,8.0,matern0.5,2.0,COMPLETE,,,,,
216.0,r1_08_BPV,2.0,35.0,0.0198219660669565,2022-10-28 03:35:33.024204,2022-10-28 03:49:22.828608,0 days 00:13:49.804404,4.0,4.0,512.0,0.0006027965784004,85.0,7.0,matern0.5,5.0,COMPLETE,,,,,
216.0,r1_08_BPV,2.0,36.0,0.0198309794068336,2022-10-28 03:49:22.829204,2022-10-28 03:56:04.216300,0 days 00:06:41.387096,4.0,2.0,2048.0,0.0159080294041335,317.0,15.0,matern0.5,,PRUNED,0.0198309794068336,,,,
216.0,r1_08_BPV,2.0,37.0,0.019824581220746,2022-10-28 03:56:04.216736,2022-10-28 04:06:28.844685,0 days 00:10:24.627949,4.0,4.0,1024.0,0.0002961045534196,244.0,2.0,matern0.5,,PRUNED,0.019824581220746,,,,
216.0,r1_08_BPV,2.0,38.0,0.0006959086167626,2022-10-28 04:06:28.845121,2022-10-28 04:10:02.477824,0 days 00:03:33.632703,2.0,1.0,2048.0,0.0016699108865688,157.0,15.0,rbf,,PRUNED,0.0006959086167626,,,,
216.0,r1_08_BPV,2.0,39.0,0.0007222131825983,2022-10-28 04:10:02.478288,2022-10-28 04:12:17.473180,0 days 00:02:14.994892,3.0,1.0,1024.0,0.0451481181816423,172.0,5.0,rbf,,PRUNED,0.0007222131825983,,,,
216.0,r1_08_BPV,2.0,40.0,0.0005681011825799,2022-10-28 04:12:17.473620,2022-10-28 04:16:34.302145,0 days 00:04:16.828525,2.0,2.0,1024.0,0.0054941562105831,50.0,12.0,rbf,5.0,COMPLETE,,,,,
216.0,r1_08_BPV,2.0,41.0,0.0006294915219768,2022-10-28 04:16:34.302759,2022-10-28 04:21:54.624361,0 days 00:05:20.321602,2.0,4.0,2048.0,0.0058823873323494,561.0,9.0,matern0.5,,PRUNED,0.0006294915219768,,,,
216.0,r1_08_BPV,2.0,42.0,0.0007165400893427,2022-10-28 04:21:54.624765,2022-10-28 04:23:53.349403,0 days 00:01:58.724638,3.0,2.0,2048.0,0.011625534919468,111.0,7.0,matern0.5,,PRUNED,0.0007165400893427,,,,
216.0,r1_08_BPV,2.0,43.0,0.0005596889532171,2022-10-28 04:23:53.349850,2022-10-28 04:29:18.065035,0 days 00:05:24.715185,1.0,2.0,1024.0,0.0026885142191561,86.0,5.0,rbf,14.0,COMPLETE,0.0005624494515359,,,,
216.0,r1_08_BPV,2.0,44.0,0.0005663039628416,2022-10-28 04:29:18.065624,2022-10-28 04:42:14.118960,0 days 00:12:56.053336,2.0,3.0,1024.0,0.0008460289960061,150.0,4.0,rbf,,PRUNED,0.0005825700354762,0.0005663039628416,,,
216.0,r1_08_BPV,2.0,45.0,0.0198278930038213,2022-10-28 04:42:14.119326,2022-10-28 04:48:35.861672,0 days 00:06:21.742346,3.0,3.0,1024.0,0.0002874877273601,107.0,10.0,rbf,,PRUNED,0.0198278930038213,,,,
216.0,r1_08_BPV,2.0,46.0,0.0005594997201114,2022-10-28 04:48:35.862116,2022-10-28 04:58:00.147729,0 days 00:09:24.285613,1.0,1.0,1024.0,0.0022088305900642,53.0,5.0,rbf,31.0,COMPLETE,0.000577495957259,0.0005613576504401,,,
216.0,r1_08_BPV,2.0,47.0,0.0006342168780975,2022-10-28 04:58:00.148317,2022-10-28 05:00:43.345511,0 days 00:02:43.197194,1.0,2.0,1024.0,0.0182503600992799,53.0,5.0,rbf,,PRUNED,0.0006342168780975,,,,
216.0,r1_08_BPV,2.0,48.0,0.0198323652148246,2022-10-28 05:00:43.345976,2022-10-28 05:02:49.571738,0 days 00:02:06.225762,3.0,2.0,2048.0,0.0090525055765911,121.0,8.0,matern0.5,,PRUNED,0.0198323652148246,,,,
216.0,r1_08_BPV,2.0,49.0,0.0005599071155302,2022-10-28 05:02:49.572163,2022-10-28 05:08:02.870332,0 days 00:05:13.298169,1.0,3.0,2048.0,0.0025300469977416,74.0,4.0,rbf,21.0,COMPLETE,0.0005739868502132,,,,
216.0,r1_08_BPV,2.0,50.0,0.0005628440994769,2022-10-28 05:08:02.870900,2022-10-28 05:12:26.861767,0 days 00:04:23.990867,1.0,2.0,1024.0,0.009303868335699,65.0,4.0,rbf,11.0,COMPLETE,0.0005727853276766,,,,
216.0,r1_08_BPV,2.0,51.0,0.0198450442403554,2022-10-28 05:12:26.862378,2022-10-28 05:15:00.727122,0 days 00:02:33.864744,4.0,3.0,2048.0,0.0024689525601498,64.0,6.0,matern0.5,,PRUNED,0.0198450442403554,,,,
216.0,r1_08_BPV,2.0,52.0,0.0005627811769954,2022-10-28 05:15:00.727573,2022-10-28 05:24:10.170546,0 days 00:09:09.442973,1.0,2.0,1024.0,0.0047678469761002,78.0,2.0,matern0.5,26.0,COMPLETE,0.0005662148469127,,,,
216.0,r1_08_BPV,2.0,53.0,0.0005721501656807,2022-10-28 05:24:10.171136,2022-10-28 05:30:03.812148,0 days 00:05:53.641012,3.0,2.0,1024.0,0.0477700333812234,90.0,5.0,rbf,6.0,COMPLETE,,,,,
216.0,r1_08_BPV,2.0,54.0,0.0199423432350158,2022-10-28 05:30:03.812717,2022-10-28 05:31:58.892790,0 days 00:01:55.080073,3.0,2.0,2048.0,0.0161808267761085,93.0,7.0,matern0.5,,PRUNED,0.0199423432350158,,,,
216.0,r1_08_BPV,2.0,55.0,0.0005672125844284,2022-10-28 05:31:58.893214,2022-10-28 05:37:48.458764,0 days 00:05:49.565550,2.0,3.0,2048.0,0.0066092892922642,232.0,10.0,matern0.5,,PRUNED,0.0006287867436185,0.0005672125844284,,,
216.0,r1_08_BPV,2.0,56.0,0.0198497232049703,2022-10-28 05:37:48.459130,2022-10-28 05:40:21.756927,0 days 00:02:33.297797,4.0,2.0,2048.0,0.0459959835248595,177.0,5.0,matern0.5,,PRUNED,0.0198497232049703,,,,
216.0,r1_08_BPV,2.0,57.0,0.0005656281718984,2022-10-28 05:40:21.757338,2022-10-28 05:45:40.720602,0 days 00:05:18.963264,1.0,1.0,2048.0,0.0047178833255312,228.0,12.0,matern1.5,13.0,COMPLETE,,,,,
216.0,r1_08_BPV,2.0,58.0,0.0005808817804791,2022-10-28 05:45:40.721175,2022-10-28 05:56:43.701317,0 days 00:11:02.980142,3.0,1.0,512.0,0.0256738636018324,131.0,8.0,matern1.5,,PRUNED,0.0006200003554113,0.0005808817804791,,,
216.0,r1_08_BPV,2.0,59.0,0.0008264165371656,2022-10-28 05:56:43.701843,2022-10-28 05:57:53.386326,0 days 00:01:09.684483,2.0,3.0,2048.0,0.0016212559624293,103.0,3.0,rbf,,PRUNED,0.0008264165371656,,,,
216.0,r1_08_BPV,2.0,60.0,0.0007757530547678,2022-10-28 05:57:53.386731,2022-10-28 06:03:00.918667,0 days 00:05:07.531936,4.0,4.0,1024.0,0.0486452491133683,147.0,12.0,matern0.5,,PRUNED,0.0007757530547678,,,,
216.0,r1_08_BPV,2.0,61.0,0.0006506414501927,2022-10-28 06:03:00.919117,2022-10-28 06:07:03.239851,0 days 00:04:02.320734,3.0,2.0,512.0,0.0158290149764434,70.0,5.0,matern1.5,,PRUNED,0.0006506414501927,,,,
216.0,r1_08_BPV,2.0,62.0,0.0006542972405441,2022-10-28 06:07:03.240446,2022-10-28 06:09:38.026736,0 days 00:02:34.786290,1.0,4.0,512.0,0.0312322601766974,211.0,13.0,matern1.5,,PRUNED,0.0006542972405441,,,,
216.0,r1_08_BPV,2.0,63.0,0.0005851829773746,2022-10-28 06:09:38.027241,2022-10-28 06:15:54.585357,0 days 00:06:16.558116,1.0,4.0,512.0,0.0092134803892452,188.0,15.0,matern1.5,,PRUNED,0.0005716334562748,0.0005851829773746,,,
216.0,r1_08_BPV,2.0,64.0,0.0005633460241369,2022-10-28 06:15:54.585929,2022-10-28 06:20:09.242719,0 days 00:04:14.656790,1.0,1.0,1024.0,0.0032715423320064,118.0,6.0,rbf,10.0,COMPLETE,0.0005633460241369,,,,
216.0,r1_08_BPV,2.0,65.0,0.0005732381250709,2022-10-28 06:20:09.243293,2022-10-28 06:29:16.578776,0 days 00:09:07.335483,2.0,3.0,512.0,0.0041945666502801,145.0,10.0,matern1.5,,PRUNED,0.000579887884669,0.0005732381250709,,,
216.0,r1_08_BPV,2.0,66.0,0.0005688588717021,2022-10-28 06:29:16.579301,2022-10-28 06:32:23.508195,0 days 00:03:06.928894,2.0,4.0,2048.0,0.0365009100472733,97.0,3.0,matern1.5,3.0,COMPLETE,,,,,
216.0,r1_08_BPV,2.0,67.0,0.0005786094116047,2022-10-28 06:32:23.508769,2022-10-28 06:34:20.912608,0 days 00:01:57.403839,1.0,3.0,2048.0,0.0021378257287592,64.0,4.0,rbf,,PRUNED,0.0005786094116047,,,,
216.0,r1_08_BPV,2.0,68.0,0.000586079666391,2022-10-28 06:34:20.912977,2022-10-28 06:40:11.295561,0 days 00:05:50.382584,1.0,3.0,2048.0,0.0203839907717938,725.0,9.0,rbf,,PRUNED,0.0005771611467935,0.000586079666391,,,
216.0,r1_08_BPV,2.0,69.0,0.0005773630109615,2022-10-28 06:40:11.295995,2022-10-28 06:46:05.940196,0 days 00:05:54.644201,1.0,4.0,512.0,0.0632805547633009,305.0,14.0,matern1.5,3.0,COMPLETE,0.000589543080423,,,,
216.0,r1_08_BPV,2.0,70.0,0.0198221392929554,2022-10-28 06:46:05.940778,2022-10-28 06:49:46.307342,0 days 00:03:40.366564,3.0,3.0,2048.0,0.0041401153998114,210.0,11.0,matern0.5,,PRUNED,0.0198221392929554,,,,
216.0,r1_08_BPV,2.0,71.0,0.0196766648441553,2022-10-28 06:49:46.307762,2022-10-28 06:58:26.255008,0 days 00:08:39.947246,3.0,1.0,512.0,0.0001010176460212,151.0,12.0,rbf,4.0,COMPLETE,,,,,
216.0,r1_08_BPV,2.0,72.0,0.0005870962049812,2022-10-28 06:58:26.255580,2022-10-28 07:08:37.076742,0 days 00:10:10.821162,1.0,4.0,512.0,0.0544531985064902,552.0,9.0,rbf,5.0,COMPLETE,,,,,
216.0,r1_08_BPV,2.0,73.0,0.0005804338143207,2022-10-28 07:08:37.077319,2022-10-28 07:15:30.621783,0 days 00:06:53.544464,2.0,1.0,512.0,0.0136847409047772,82.0,7.0,matern1.5,4.0,COMPLETE,0.0005804338143207,,,,
216.0,r1_08_BPV,2.0,74.0,0.0005731079145334,2022-10-28 07:15:30.622370,2022-10-28 07:45:26.912417,0 days 00:29:56.290047,4.0,4.0,1024.0,0.037640121211424,370.0,12.0,rbf,5.0,COMPLETE,0.000618259073235,,,,
216.0,r1_08_BPV,2.0,75.0,0.0198223106563091,2022-10-28 07:45:26.912985,2022-10-28 07:52:33.785177,0 days 00:07:06.872192,4.0,1.0,1024.0,0.0004052713666383,112.0,2.0,rbf,7.0,COMPLETE,,,,,
216.0,r1_08_BPV,2.0,76.0,0.000585185480304,2022-10-28 07:52:33.785781,2022-10-28 07:55:23.263206,0 days 00:02:49.477425,2.0,1.0,1024.0,0.0336326067752939,65.0,3.0,matern0.5,2.0,COMPLETE,,,,,
216.0,r1_08_BPV,2.0,77.0,0.0005595757393166,2022-10-28 07:55:23.263794,2022-10-28 08:02:04.211335,0 days 00:06:40.947541,1.0,3.0,2048.0,0.002596942464999,69.0,5.0,rbf,28.0,COMPLETE,0.000571290787775,0.0005595757393166,,,
216.0,r1_08_BPV,2.0,78.0,0.00056088733254,2022-10-28 08:02:04.211918,2022-10-28 08:06:04.220647,0 days 00:04:00.008729,1.0,3.0,2048.0,0.0061709250057123,50.0,6.0,rbf,15.0,COMPLETE,0.0005669274833053,,,,
216.0,r1_08_BPV,2.0,79.0,0.0198219120502471,2022-10-28 08:06:04.221235,2022-10-28 08:07:58.044320,0 days 00:01:53.823085,3.0,2.0,2048.0,0.0002640563481928,116.0,6.0,matern0.5,,PRUNED,0.0198219120502471,,,,
216.0,r1_08_BPV,2.0,80.0,0.0005782585358247,2022-10-28 08:07:58.044710,2022-10-28 08:12:34.628751,0 days 00:04:36.584041,1.0,3.0,512.0,0.0203241207884256,54.0,8.0,matern1.5,4.0,COMPLETE,0.0005782585358247,,,,
216.0,r1_08_BPV,2.0,81.0,0.0005640092422254,2022-10-28 08:12:34.629363,2022-10-28 08:14:57.362705,0 days 00:02:22.733342,1.0,3.0,2048.0,0.0736325607916034,202.0,7.0,matern0.5,4.0,COMPLETE,,,,,
216.0,r1_08_BPV,2.0,82.0,0.0005698016611859,2022-10-28 08:14:57.363280,2022-10-28 08:49:27.324113,0 days 00:34:29.960833,4.0,4.0,1024.0,0.030676687921831,410.0,12.0,rbf,5.0,COMPLETE,0.0005855310009792,,,,
216.0,r1_08_BPV,2.0,83.0,0.0007342629833146,2022-10-28 08:49:27.324713,2022-10-28 08:51:33.980831,0 days 00:02:06.656118,1.0,2.0,2048.0,0.0006179998643939,145.0,5.0,rbf,,PRUNED,0.0007342629833146,,,,
216.0,r1_08_BPV,2.0,84.0,0.0008492714259773,2022-10-28 08:51:33.981214,2022-10-28 09:00:15.759740,0 days 00:08:41.778526,1.0,1.0,1024.0,0.0001757373265062,82.0,11.0,matern1.5,,PRUNED,0.0008492714259773,,,,
216.0,r1_08_BPV,2.0,85.0,0.0005758902989327,2022-10-28 09:00:15.760091,2022-10-28 09:33:08.751583,0 days 00:32:52.991492,4.0,4.0,1024.0,0.0239351357647023,545.0,13.0,rbf,3.0,COMPLETE,0.0006008558557368,,,,
216.0,r1_08_BPV,2.0,86.0,0.0007676497916691,2022-10-28 09:33:08.752160,2022-10-28 09:54:51.623143,0 days 00:21:42.870983,4.0,4.0,1024.0,0.0699800933943991,471.0,14.0,rbf,,PRUNED,0.0007676497916691,,,,
216.0,r1_08_BPV,2.0,87.0,0.0005599041469395,2022-10-28 09:54:51.623593,2022-10-28 10:01:25.013983,0 days 00:06:33.390390,1.0,4.0,1024.0,0.0030511575608731,86.0,7.0,rbf,17.0,COMPLETE,0.0005729254335165,,,,
216.0,r1_08_BPV,2.0,88.0,0.0006529294187203,2022-10-28 10:01:25.014567,2022-10-28 10:03:20.386450,0 days 00:01:55.371883,1.0,3.0,2048.0,0.0013331380813337,63.0,3.0,rbf,,PRUNED,0.0006529294187203,,,,
216.0,r1_08_BPV,2.0,89.0,0.0005898948875255,2022-10-28 10:03:20.386865,2022-10-28 10:14:46.221799,0 days 00:11:25.834934,3.0,3.0,1024.0,0.0091469089048728,273.0,11.0,rbf,,PRUNED,0.0005726034869439,0.0005898948875255,,,
216.0,r1_08_BPV,2.0,90.0,0.0005914236535318,2022-10-28 10:14:46.222316,2022-10-28 10:35:53.504627,0 days 00:21:07.282311,3.0,4.0,1024.0,0.0067519606376739,345.0,12.0,matern0.5,,PRUNED,0.0006005711038596,0.0005914236535318,,,
216.0,r1_08_BPV,2.0,91.0,0.0005599039723165,2022-10-28 10:35:53.505091,2022-10-28 11:21:41.461013,0 days 00:45:47.955922,2.0,3.0,1024.0,0.0015149551745399,618.0,15.0,rbf,18.0,COMPLETE,,,,,
216.0,r1_08_BPV,2.0,92.0,0.0005625946796499,2022-10-28 11:21:41.461610,2022-10-28 11:24:29.219954,0 days 00:02:47.758344,1.0,2.0,1024.0,0.0091782118358724,68.0,5.0,rbf,5.0,COMPLETE,,,,,
216.0,r1_08_BPV,2.0,93.0,0.0005632509710267,2022-10-28 11:24:29.220539,2022-10-28 11:32:40.004162,0 days 00:08:10.783623,2.0,2.0,1024.0,0.0122876767860945,85.0,2.0,matern0.5,14.0,COMPLETE,,,,,
216.0,r1_08_BPV,2.0,94.0,0.000594830722548,2022-10-28 11:32:40.004749,2022-10-28 11:51:48.103800,0 days 00:19:08.099051,4.0,3.0,2048.0,0.095132562392161,414.0,10.0,rbf,4.0,COMPLETE,0.000594830722548,,,,
216.0,r1_08_BPV,2.0,95.0,0.0198145750910043,2022-10-28 11:51:48.104375,2022-10-28 11:57:27.050389,0 days 00:05:38.946014,4.0,2.0,1024.0,0.0012001437317276,156.0,11.0,matern0.5,1.0,COMPLETE,,,,,
216.0,r1_08_BPV,2.0,96.0,0.019459469243884,2022-10-28 11:57:27.050987,2022-10-28 11:59:46.980391,0 days 00:02:19.929404,2.0,1.0,1024.0,0.0005907059803213,244.0,14.0,matern0.5,,PRUNED,0.019459469243884,,,,
216.0,r1_08_BPV,2.0,97.0,0.000683142861817,2022-10-28 11:59:46.980878,2022-10-28 12:04:31.503865,0 days 00:04:44.522987,2.0,4.0,1024.0,0.0004131744949299,89.0,8.0,rbf,,PRUNED,0.000683142861817,,,,
216.0,r1_08_BPV,2.0,98.0,0.0198227539658546,2022-10-28 12:04:31.504367,2022-10-28 12:07:12.078959,0 days 00:02:40.574592,4.0,2.0,2048.0,0.0293450494065108,102.0,9.0,matern0.5,,PRUNED,0.0198227539658546,,,,
216.0,r1_08_BPV,2.0,99.0,0.0196287147700786,2022-10-28 12:07:12.079393,2022-10-28 12:09:22.523671,0 days 00:02:10.444278,2.0,1.0,2048.0,0.0009324974644959,124.0,10.0,matern1.5,1.0,COMPLETE,,,,,
216.0,r1_08_BPV,3.0,0.0,0.0005595324328169,2022-10-28 12:36:16.140302,2022-10-28 12:55:19.777938,0 days 00:19:03.637636,2.0,1.0,1024.0,0.001,200.0,10.0,rbf,37.0,COMPLETE,0.0196471344679594,0.000634774682112,0.0005662807379849,,"{'n_gp_layers': 2, 'n_gp_out': 1, 'num_inducing': 200, 'batch_size': 1024, 'lr': 0.001, 'num_samples': 10, 'kernel_type': 'rbf'}"
216.0,r1_08_BPV,3.0,1.0,0.0005542003782466,2022-10-28 12:55:19.778540,2022-10-28 13:01:44.479132,0 days 00:06:24.700592,1.0,1.0,1024.0,0.0052562311891821,146.0,6.0,matern1.5,15.0,COMPLETE,0.0005687166703864,0.000556229497306,,,
216.0,r1_08_BPV,3.0,2.0,0.0010557478526607,2022-10-28 13:01:44.479666,2022-10-28 13:03:38.586157,0 days 00:01:54.106491,1.0,1.0,1024.0,0.0024127703635147,481.0,8.0,matern0.5,,PRUNED,0.0010557478526607,,,,
216.0,r1_08_BPV,3.0,3.0,0.0005913798231631,2022-10-28 13:03:38.586575,2022-10-28 13:05:12.406078,0 days 00:01:33.819503,1.0,4.0,1024.0,0.0553084742972128,222.0,10.0,matern1.5,,PRUNED,0.0005913798231631,,,,
