dataset_id,dataset_name,outer_cv_split,number,value,datetime_start,datetime_complete,duration,params_n_gp_layers,params_n_gp_out,params_batch_size,params_lr,params_num_inducing,params_num_samples,params_kernel_type,user_attrs_MAX_EPOCHS,state,system_attrs_completed_rung_0,system_attrs_completed_rung_1,system_attrs_completed_rung_2,system_attrs_fixed_params,system_attrs_completed_rung_3
44027.0,year,2.0,41.0,0.0155438715592026,2022-11-05 06:34:54.697467,2022-11-05 06:40:00.879548,0 days 00:05:06.182081,4.0,3.0,1024.0,0.0894361289985218,291.0,7.0,matern1.5,,PRUNED,0.0155438715592026,,,,
44027.0,year,2.0,42.0,0.0155077679082751,2022-11-05 06:40:00.880015,2022-11-05 06:42:42.670318,0 days 00:02:41.790303,3.0,4.0,1024.0,0.0071896873133747,150.0,9.0,rbf,,PRUNED,0.0155077679082751,,,,
44027.0,year,2.0,43.0,0.0112595278769731,2022-11-05 06:42:42.670756,2022-11-05 07:11:11.251287,0 days 00:28:28.580531,2.0,3.0,1024.0,0.0073245616799823,138.0,6.0,matern1.5,55.0,COMPLETE,0.0118840932846069,0.0114309703931212,,,
44027.0,year,2.0,44.0,0.0169310104101896,2022-11-05 07:11:11.251939,2022-11-05 07:17:04.088244,0 days 00:05:52.836305,1.0,1.0,2048.0,0.0001523550545418,247.0,9.0,rbf,,PRUNED,0.0169310104101896,,,,
44027.0,year,2.0,45.0,0.0113271912559866,2022-11-05 07:17:04.088592,2022-11-05 07:37:45.719000,0 days 00:20:41.630408,3.0,3.0,1024.0,0.0089974630064639,156.0,6.0,matern1.5,26.0,COMPLETE,0.0121810184791684,0.0114301303401589,,,
44027.0,year,2.0,46.0,0.0113221360370516,2022-11-05 07:37:45.719631,2022-11-05 07:54:45.227949,0 days 00:16:59.508318,3.0,3.0,1024.0,0.0151627443355097,165.0,6.0,matern1.5,20.0,COMPLETE,0.0115674212574958,,,,
44027.0,year,2.0,47.0,0.0122173065319657,2022-11-05 07:54:45.228588,2022-11-05 07:59:41.703734,0 days 00:04:56.475146,2.0,3.0,1024.0,0.002392466291491,156.0,7.0,matern1.5,,PRUNED,0.0153791420161724,0.0122173065319657,,,
44027.0,year,2.0,48.0,0.0114188166335225,2022-11-05 07:59:41.704202,2022-11-05 08:04:29.865057,0 days 00:04:48.160855,1.0,2.0,1024.0,0.0258921964916492,100.0,12.0,matern0.5,12.0,COMPLETE,0.0120901754125952,0.011430399492383,,,
44027.0,year,2.0,49.0,0.0117115685716271,2022-11-05 08:04:29.865661,2022-11-05 08:07:18.471695,0 days 00:02:48.606034,1.0,3.0,1024.0,0.0280336621906274,99.0,10.0,matern0.5,,PRUNED,0.0120353735983371,0.0117115685716271,,,
44027.0,year,2.0,50.0,0.0144965769723057,2022-11-05 08:07:18.472115,2022-11-05 08:18:01.700507,0 days 00:10:43.228392,1.0,1.0,1024.0,0.000506017332777,346.0,15.0,rbf,,PRUNED,0.0144965769723057,,,,
44027.0,year,2.0,51.0,0.0113170761615037,2022-11-05 08:18:01.700844,2022-11-05 08:30:42.436041,0 days 00:12:40.735197,3.0,3.0,1024.0,0.025455742602353,175.0,5.0,rbf,17.0,COMPLETE,0.011650213971734,,,,
44027.0,year,2.0,52.0,0.0118390684947371,2022-11-05 08:30:42.436673,2022-11-05 08:33:28.631819,0 days 00:02:46.195146,1.0,2.0,1024.0,0.0093636924874518,76.0,8.0,matern0.5,,PRUNED,0.0126549191772937,0.0118390684947371,,,
44027.0,year,2.0,53.0,0.0115863867104053,2022-11-05 08:33:28.632267,2022-11-05 08:36:40.785983,0 days 00:03:12.153716,1.0,4.0,1024.0,0.0197761935985738,182.0,10.0,matern0.5,,PRUNED,0.0121137630194425,0.0115863867104053,,,
44027.0,year,2.0,54.0,0.0155110200867056,2022-11-05 08:36:40.786433,2022-11-05 08:48:23.296561,0 days 00:11:42.510128,1.0,1.0,512.0,0.0001001320113169,93.0,8.0,rbf,,PRUNED,0.0155110200867056,,,,
44027.0,year,2.0,55.0,0.0155093511566519,2022-11-05 08:48:23.296933,2022-11-05 08:50:57.251239,0 days 00:02:33.954306,4.0,3.0,2048.0,0.0258388009585359,77.0,4.0,rbf,1.0,COMPLETE,,,,,
44027.0,year,2.0,56.0,0.0114523200318217,2022-11-05 08:50:57.251858,2022-11-05 09:06:45.737994,0 days 00:15:48.486136,3.0,3.0,1024.0,0.0052186242166694,206.0,3.0,rbf,,PRUNED,0.0119781279936432,0.0114523200318217,,,
44027.0,year,2.0,57.0,0.0155089711770415,2022-11-05 09:06:45.738344,2022-11-05 09:09:44.320268,0 days 00:02:58.581924,4.0,3.0,1024.0,0.0349850305577459,128.0,6.0,matern0.5,,PRUNED,0.0155089711770415,,,,
44027.0,year,2.0,58.0,0.0113063799217343,2022-11-05 09:09:44.320711,2022-11-05 09:29:53.786144,0 days 00:20:09.465433,2.0,4.0,1024.0,0.0293436817071124,362.0,5.0,rbf,23.0,COMPLETE,0.0117661850526928,,,,
44027.0,year,2.0,59.0,0.011539795435965,2022-11-05 09:29:53.786766,2022-11-05 09:34:02.883799,0 days 00:04:09.097033,1.0,2.0,512.0,0.0495914859486549,110.0,12.0,matern0.5,4.0,COMPLETE,0.011539795435965,,,,
44027.0,year,2.0,60.0,0.0155025105923414,2022-11-05 09:34:02.884468,2022-11-05 09:38:46.514596,0 days 00:04:43.630128,2.0,4.0,2048.0,0.0902774280751533,410.0,7.0,rbf,1.0,COMPLETE,,,,,
44027.0,year,2.0,61.0,0.0155076598748564,2022-11-05 09:38:46.515254,2022-11-05 09:46:29.741960,0 days 00:07:43.226706,3.0,3.0,1024.0,0.0288498889792479,351.0,6.0,rbf,3.0,COMPLETE,,,,,
44027.0,year,2.0,62.0,0.0116595393046736,2022-11-05 09:46:29.742583,2022-11-05 09:50:08.298157,0 days 00:03:38.555574,2.0,4.0,1024.0,0.0571233415263795,76.0,3.0,rbf,,PRUNED,0.0119426269084215,0.0116595393046736,,,
44027.0,year,2.0,63.0,0.0155093315988779,2022-11-05 09:50:08.298615,2022-11-05 09:52:29.423620,0 days 00:02:21.125005,3.0,3.0,1024.0,0.0199944851027246,52.0,11.0,matern0.5,,PRUNED,0.0155093315988779,,,,
44027.0,year,2.0,64.0,0.0145302060991525,2022-11-05 09:52:29.424049,2022-11-05 09:54:34.723803,0 days 00:02:05.299754,1.0,3.0,512.0,0.0017857251556678,179.0,13.0,matern1.5,,PRUNED,0.0145302060991525,,,,
44027.0,year,2.0,65.0,0.0114872679114341,2022-11-05 09:54:34.724323,2022-11-05 10:24:35.446451,0 days 00:30:00.722128,1.0,3.0,1024.0,0.0006701730292371,68.0,11.0,rbf,113.0,COMPLETE,,,,,
44027.0,year,2.0,66.0,0.015510007739067,2022-11-05 10:24:35.447062,2022-11-05 10:25:53.581203,0 days 00:01:18.134141,1.0,2.0,1024.0,0.0049145117614192,308.0,9.0,rbf,,PRUNED,0.015510007739067,,,,
44027.0,year,2.0,67.0,0.0116949947550892,2022-11-05 10:25:53.581632,2022-11-05 10:29:07.162796,0 days 00:03:13.581164,1.0,2.0,512.0,0.0523797714097888,107.0,12.0,matern0.5,2.0,COMPLETE,0.0124036287888884,,,,
44027.0,year,2.0,68.0,0.0117170233279466,2022-11-05 10:29:07.163426,2022-11-05 10:33:48.200976,0 days 00:04:41.037550,1.0,2.0,512.0,0.0490368870565794,117.0,14.0,matern0.5,,PRUNED,0.0120572280138731,0.0117170233279466,,,
44027.0,year,2.0,69.0,0.0117785008624196,2022-11-05 10:33:48.201510,2022-11-05 10:38:25.032948,0 days 00:04:36.831438,1.0,3.0,512.0,0.0096951318993671,82.0,13.0,matern0.5,,PRUNED,0.0121599696576595,0.0117785008624196,,,
44027.0,year,2.0,70.0,0.0113309947773814,2022-11-05 10:38:25.033513,2022-11-05 10:49:53.418909,0 days 00:11:28.385396,2.0,4.0,1024.0,0.0174621871947457,193.0,4.0,rbf,20.0,COMPLETE,0.0116008501499891,,,,
44027.0,year,2.0,71.0,0.0155555251985788,2022-11-05 10:49:53.419549,2022-11-05 10:53:10.513116,0 days 00:03:17.093567,2.0,4.0,512.0,0.0936758817655471,162.0,10.0,matern0.5,,PRUNED,0.0155555251985788,,,,
44027.0,year,2.0,72.0,0.0155076580122113,2022-11-05 10:53:10.513642,2022-11-05 10:59:38.242946,0 days 00:06:27.729304,3.0,1.0,512.0,0.0721304102366742,254.0,2.0,matern1.5,2.0,COMPLETE,,,,,
44027.0,year,2.0,73.0,0.0113825192674994,2022-11-05 10:59:38.243589,2022-11-05 11:06:09.386767,0 days 00:06:31.143178,1.0,1.0,512.0,0.0211984522142073,62.0,12.0,matern1.5,10.0,COMPLETE,0.0116489799693226,0.0113825192674994,,,
44027.0,year,2.0,74.0,0.0118100875988602,2022-11-05 11:06:09.387453,2022-11-05 11:10:29.827889,0 days 00:04:20.440436,1.0,1.0,512.0,0.0218374060582712,62.0,11.0,matern1.5,,PRUNED,0.0115966433659195,0.0118100875988602,,,
44027.0,year,2.0,75.0,0.0123209431767463,2022-11-05 11:10:29.828393,2022-11-05 11:29:33.097697,0 days 00:19:03.269304,4.0,3.0,1024.0,0.0415394607377671,566.0,5.0,rbf,,PRUNED,0.0123209431767463,,,,
44027.0,year,2.0,76.0,0.0122523186728358,2022-11-05 11:29:33.098188,2022-11-05 11:37:27.682691,0 days 00:07:54.584503,3.0,4.0,1024.0,0.0040707927332395,323.0,2.0,rbf,,PRUNED,0.0122523186728358,,,,
44027.0,year,2.0,77.0,0.0114976856857538,2022-11-05 11:37:27.683163,2022-11-05 12:07:47.995071,0 days 00:30:20.311908,1.0,1.0,512.0,0.0015221818884827,482.0,8.0,matern0.5,40.0,COMPLETE,,,,,
44027.0,year,2.0,78.0,0.0155080212280154,2022-11-05 12:07:47.995726,2022-11-05 12:10:34.709251,0 days 00:02:46.713525,2.0,2.0,1024.0,0.0097019964220739,130.0,7.0,rbf,2.0,COMPLETE,,,,,
44027.0,year,2.0,79.0,0.015565050765872,2022-11-05 12:10:34.709870,2022-11-05 12:12:29.070735,0 days 00:01:54.360865,2.0,1.0,1024.0,0.0010425908362775,440.0,2.0,matern1.5,,PRUNED,0.015565050765872,,,,
44027.0,year,2.0,80.0,0.0124779194593429,2022-11-05 12:12:29.071198,2022-11-05 12:16:44.748731,0 days 00:04:15.677533,1.0,1.0,512.0,0.0141165572170178,57.0,5.0,matern1.5,,PRUNED,0.011716247536242,0.0124779194593429,,,
44027.0,year,2.0,81.0,0.0120787182822823,2022-11-05 12:16:44.749276,2022-11-05 12:19:34.893953,0 days 00:02:50.144677,1.0,1.0,1024.0,0.0341347455553659,90.0,15.0,matern1.5,,PRUNED,0.0119512602686882,0.0120787182822823,,,
44027.0,year,2.0,82.0,0.015509458258748,2022-11-05 12:19:34.894390,2022-11-05 12:22:39.779069,0 days 00:03:04.884679,4.0,3.0,1024.0,0.0084140914325864,65.0,8.0,matern1.5,,PRUNED,0.015509458258748,,,,
44027.0,year,2.0,83.0,0.0123805059120059,2022-11-05 12:22:39.779531,2022-11-05 12:24:30.909084,0 days 00:01:51.129553,1.0,2.0,512.0,0.057527702807612,113.0,12.0,matern0.5,,PRUNED,0.0123805059120059,,,,
44027.0,year,2.0,84.0,0.0114080496132373,2022-11-05 12:24:30.909625,2022-11-05 12:34:45.294537,0 days 00:10:14.384912,3.0,3.0,1024.0,0.0263639339278852,208.0,5.0,rbf,12.0,COMPLETE,0.011614398099482,,,,
44027.0,year,2.0,85.0,0.0113360686227679,2022-11-05 12:34:45.295162,2022-11-05 12:54:58.775485,0 days 00:20:13.480323,1.0,3.0,512.0,0.0269853694281399,768.0,13.0,matern0.5,10.0,COMPLETE,0.0122648682445287,0.0113360686227679,,,
44027.0,year,2.0,86.0,0.0120749762281775,2022-11-05 12:54:58.776107,2022-11-05 13:25:01.551669,0 days 00:30:02.775562,1.0,2.0,2048.0,0.0004187489450386,323.0,10.0,rbf,107.0,COMPLETE,0.0125513616949319,,,,
44027.0,year,2.0,87.0,0.0155395399779081,2022-11-05 13:25:01.552290,2022-11-05 13:28:07.703502,0 days 00:03:06.151212,2.0,4.0,1024.0,0.002132686098642,169.0,5.0,rbf,2.0,COMPLETE,,,,,
44027.0,year,2.0,88.0,0.011604125611484,2022-11-05 13:28:07.704122,2022-11-05 13:42:52.453544,0 days 00:14:44.749422,1.0,4.0,512.0,0.0262713496088328,754.0,13.0,matern1.5,,PRUNED,0.0115357553586363,0.011604125611484,,,
44027.0,year,2.0,89.0,0.0155194932594895,2022-11-05 13:42:52.454080,2022-11-05 13:54:11.450036,0 days 00:11:18.995956,2.0,1.0,2048.0,0.0002239860491574,63.0,12.0,matern1.5,31.0,COMPLETE,,,,,
44027.0,year,2.0,90.0,0.0154848340898752,2022-11-05 13:54:11.450700,2022-11-05 14:24:18.750947,0 days 00:30:07.300247,2.0,4.0,2048.0,0.0002451941332453,132.0,11.0,matern1.5,50.0,COMPLETE,,,,,
44027.0,year,2.0,91.0,0.0155078051611781,2022-11-05 14:24:18.751619,2022-11-05 14:30:44.484903,0 days 00:06:25.733284,4.0,2.0,1024.0,0.0977197999596925,119.0,8.0,matern0.5,4.0,COMPLETE,,,,,
44027.0,year,2.0,92.0,0.0117043787613511,2022-11-05 14:30:44.485522,2022-11-05 14:33:37.802980,0 days 00:02:53.317458,1.0,3.0,2048.0,0.0367189219641737,290.0,3.0,rbf,9.0,COMPLETE,0.0118607711046934,,,,
44027.0,year,2.0,93.0,0.011477586813271,2022-11-05 14:33:37.803627,2022-11-05 14:43:31.853383,0 days 00:09:54.049756,1.0,3.0,512.0,0.0365869477298077,594.0,14.0,matern0.5,4.0,COMPLETE,0.011477586813271,,,,
44027.0,year,2.0,94.0,0.0112981498241424,2022-11-05 14:43:31.854015,2022-11-05 15:04:18.270097,0 days 00:20:46.416082,2.0,1.0,2048.0,0.0074870504411291,338.0,4.0,rbf,66.0,COMPLETE,0.0115739619359374,,,,
44027.0,year,2.0,95.0,0.0133262211456894,2022-11-05 15:04:18.270734,2022-11-05 15:06:13.152771,0 days 00:01:54.882037,1.0,4.0,2048.0,0.0116310551189081,497.0,11.0,matern1.5,,PRUNED,0.0133262211456894,,,,
44027.0,year,2.0,96.0,0.0121845053508877,2022-11-05 15:06:13.153184,2022-11-05 15:10:56.810612,0 days 00:04:43.657428,1.0,3.0,512.0,0.0065738511294988,691.0,10.0,matern0.5,,PRUNED,0.0121845053508877,,,,
44027.0,year,2.0,97.0,0.0114208562299609,2022-11-05 15:10:56.811247,2022-11-05 15:41:58.905845,0 days 00:31:02.094598,3.0,3.0,512.0,0.0175356938926134,537.0,13.0,matern1.5,4.0,COMPLETE,0.0121332556009292,,,,
44027.0,year,2.0,98.0,0.0200823657214641,2022-11-05 15:41:58.906480,2022-11-05 15:49:03.400531,0 days 00:07:04.494051,4.0,4.0,2048.0,0.0005740205898339,407.0,6.0,matern0.5,,PRUNED,0.0200823657214641,,,,
44027.0,year,2.0,99.0,0.0155076468363404,2022-11-05 15:49:03.400998,2022-11-05 16:14:37.365255,0 days 00:25:33.964257,3.0,4.0,512.0,0.0538626991133791,520.0,6.0,matern1.5,5.0,COMPLETE,,,,,
44027.0,year,3.0,0.0,0.0110597172752022,2022-11-05 16:46:05.516646,2022-11-05 17:16:23.513447,0 days 00:30:17.996801,2.0,1.0,1024.0,0.001,200.0,10.0,rbf,72.0,COMPLETE,0.0150132691487669,0.0150029920041561,0.0116711584851145,"{'n_gp_layers': 2, 'n_gp_out': 1, 'num_inducing': 200, 'batch_size': 1024, 'lr': 0.001, 'num_samples': 10, 'kernel_type': 'rbf'}",
44027.0,year,3.0,1.0,0.0108550079166889,2022-11-05 17:16:23.514088,2022-11-05 17:46:43.851576,0 days 00:30:20.337488,1.0,2.0,512.0,0.0023422643624284,475.0,6.0,matern1.5,39.0,COMPLETE,0.0114569142460823,0.0109853278845548,,,
44027.0,year,3.0,2.0,0.1995411217212677,2022-11-05 17:46:43.852167,2022-11-05 17:48:03.712020,0 days 00:01:19.859853,1.0,3.0,2048.0,0.0002047954716142,375.0,12.0,rbf,,PRUNED,0.1995411217212677,,,,
44027.0,year,3.0,3.0,0.0109115317463874,2022-11-05 17:48:03.712392,2022-11-05 17:53:35.873448,0 days 00:05:32.161056,1.0,1.0,1024.0,0.0194222320816736,117.0,10.0,matern0.5,16.0,COMPLETE,0.0117958821356296,0.0111232288181781,,,
44027.0,year,3.0,4.0,0.0112967379391193,2022-11-05 17:53:35.874025,2022-11-05 18:24:46.657083,0 days 00:31:10.783058,2.0,2.0,512.0,0.0027123945825881,666.0,10.0,rbf,11.0,COMPLETE,,,,,
44027.0,year,3.0,5.0,0.0119088366627693,2022-11-05 18:24:46.657666,2022-11-05 18:26:27.174892,0 days 00:01:40.517226,2.0,4.0,1024.0,0.010854895209452,59.0,4.0,matern1.5,,PRUNED,0.0119088366627693,,,,
44027.0,year,3.0,6.0,0.0150139676406979,2022-11-05 18:26:27.175337,2022-11-05 18:31:16.809931,0 days 00:04:49.634594,3.0,1.0,512.0,0.0008753063467372,320.0,15.0,matern0.5,,PRUNED,0.0150139676406979,,,,
44027.0,year,3.0,7.0,0.0150173837319016,2022-11-05 18:31:16.810460,2022-11-05 18:32:33.850860,0 days 00:01:17.040400,1.0,1.0,1024.0,0.002224765369349,337.0,4.0,matern1.5,,PRUNED,0.0150173837319016,,,,
44027.0,year,3.0,8.0,0.0109931575134396,2022-11-05 18:32:33.851333,2022-11-05 18:36:15.601676,0 days 00:03:41.750343,1.0,1.0,1024.0,0.0378350922198466,83.0,12.0,matern0.5,9.0,COMPLETE,,,,,
44027.0,year,3.0,9.0,0.0148910526186227,2022-11-05 18:36:15.602257,2022-11-05 18:38:36.411893,0 days 00:02:20.809636,1.0,1.0,2048.0,0.0014187726249023,413.0,4.0,matern0.5,,PRUNED,0.0148910526186227,,,,
44027.0,year,3.0,10.0,0.0270146839320659,2022-11-05 18:38:36.412271,2022-11-05 18:39:28.465047,0 days 00:00:52.052776,1.0,2.0,2048.0,0.0005805935642895,62.0,15.0,matern0.5,,PRUNED,0.0270146839320659,,,,
44027.0,year,3.0,11.0,0.0264731086790561,2022-11-05 18:39:28.465418,2022-11-05 18:41:10.022401,0 days 00:01:41.556983,3.0,1.0,1024.0,0.0001748930719733,58.0,6.0,rbf,,PRUNED,0.0264731086790561,,,,
44027.0,year,3.0,12.0,0.0115841506049036,2022-11-05 18:41:10.022854,2022-11-05 18:44:34.698443,0 days 00:03:24.675589,1.0,1.0,1024.0,0.0081004829877174,524.0,2.0,matern0.5,,PRUNED,0.0148157039657235,0.0115841506049036,,,
44027.0,year,3.0,13.0,0.0176559947431087,2022-11-05 18:44:34.698853,2022-11-05 18:48:38.876810,0 days 00:04:04.177957,3.0,3.0,512.0,0.0001037581683735,156.0,14.0,rbf,,PRUNED,0.0176559947431087,,,,
44027.0,year,3.0,14.0,0.0109521383419632,2022-11-05 18:48:38.877356,2022-11-05 19:11:37.223177,0 days 00:22:58.345821,1.0,1.0,2048.0,0.0026509230621189,513.0,5.0,rbf,85.0,COMPLETE,,,,,
44027.0,year,3.0,15.0,0.0120847821235656,2022-11-05 19:11:37.223829,2022-11-05 19:18:32.163037,0 days 00:06:54.939208,2.0,2.0,512.0,0.0826558367069696,120.0,8.0,matern0.5,5.0,COMPLETE,0.0122941611334681,,,,
44027.0,year,3.0,16.0,0.011029727756977,2022-11-05 19:18:32.163663,2022-11-05 19:24:38.419732,0 days 00:06:06.256069,2.0,2.0,1024.0,0.033051158290817,111.0,10.0,rbf,11.0,COMPLETE,0.0121473846957087,0.0111065758392214,,,
44027.0,year,3.0,17.0,0.0230777077376842,2022-11-05 19:24:38.420294,2022-11-05 19:31:26.821092,0 days 00:06:48.400798,4.0,1.0,2048.0,0.0001322438168232,236.0,14.0,matern0.5,,PRUNED,0.0230777077376842,,,,
44027.0,year,3.0,18.0,0.0115161901339888,2022-11-05 19:31:26.821484,2022-11-05 19:35:42.341850,0 days 00:04:15.520366,1.0,1.0,2048.0,0.0171046898782398,603.0,11.0,matern0.5,,PRUNED,0.0115161901339888,,,,
44027.0,year,3.0,19.0,0.0157596133649349,2022-11-05 19:35:42.342216,2022-11-05 19:38:11.427252,0 days 00:02:29.085036,4.0,2.0,1024.0,0.0658475231350084,99.0,9.0,rbf,,PRUNED,0.0157596133649349,,,,
44027.0,year,3.0,20.0,0.0150604704394936,2022-11-05 19:38:11.427670,2022-11-05 19:39:54.472055,0 days 00:01:43.044385,2.0,2.0,1024.0,0.0231539075802373,95.0,11.0,matern0.5,,PRUNED,0.0150604704394936,,,,
44027.0,year,3.0,21.0,0.0109326532110571,2022-11-05 19:39:54.472455,2022-11-05 19:45:19.699128,0 days 00:05:25.226673,1.0,3.0,1024.0,0.0250680500209595,187.0,7.0,matern1.5,12.0,COMPLETE,0.0121704097837209,0.010984243825078,,,
44027.0,year,3.0,22.0,0.014578036032617,2022-11-05 19:45:19.699709,2022-11-05 19:46:19.762551,0 days 00:01:00.062842,1.0,4.0,2048.0,0.0063496512176218,228.0,6.0,matern1.5,,PRUNED,0.014578036032617,,,,
44027.0,year,3.0,23.0,0.0150323770940303,2022-11-05 19:46:19.762964,2022-11-05 19:48:52.208475,0 days 00:02:32.445511,1.0,3.0,1024.0,0.0183984579690753,689.0,7.0,matern1.5,,PRUNED,0.0150323770940303,,,,
44027.0,year,3.0,24.0,0.0149869285523891,2022-11-05 19:48:52.208863,2022-11-05 19:50:16.738905,0 days 00:01:24.530042,1.0,3.0,1024.0,0.0028492214721498,248.0,12.0,matern1.5,,PRUNED,0.0149869285523891,,,,
44027.0,year,3.0,25.0,0.0150152202695608,2022-11-05 19:50:16.739337,2022-11-05 19:53:51.855250,0 days 00:03:35.115913,4.0,4.0,2048.0,0.0419023646502787,151.0,8.0,matern0.5,,PRUNED,0.0150152202695608,,,,
44027.0,year,3.0,26.0,0.011518670246005,2022-11-05 19:53:51.855629,2022-11-05 19:58:28.100749,0 days 00:04:36.245120,1.0,3.0,512.0,0.0135740135346224,83.0,5.0,matern1.5,,PRUNED,0.0114358132705092,0.011518670246005,,,
44027.0,year,3.0,27.0,0.0150332255288958,2022-11-05 19:58:28.101240,2022-11-05 20:00:33.000121,0 days 00:02:04.898881,2.0,2.0,1024.0,0.0051802042874895,166.0,13.0,matern1.5,,PRUNED,0.0150332255288958,,,,
44027.0,year,3.0,28.0,0.0150296660140156,2022-11-05 20:00:33.000544,2022-11-05 20:05:15.350049,0 days 00:04:42.349505,2.0,1.0,2048.0,0.0009880030938266,283.0,13.0,matern1.5,,PRUNED,0.0150296660140156,,,,
44027.0,year,3.0,29.0,0.0115764643996953,2022-11-05 20:05:15.350486,2022-11-05 20:35:59.829792,0 days 00:30:44.479306,2.0,3.0,2048.0,0.0018096759913418,468.0,7.0,rbf,35.0,COMPLETE,0.0118559533730149,,,,
44027.0,year,3.0,30.0,0.0150233693420887,2022-11-05 20:35:59.830367,2022-11-05 20:54:58.687423,0 days 00:18:58.857056,3.0,4.0,2048.0,0.0317260508872627,660.0,7.0,matern0.5,,PRUNED,0.0150233693420887,,,,
44027.0,year,3.0,31.0,0.0126005392521619,2022-11-05 20:54:58.687868,2022-11-05 20:59:00.024025,0 days 00:04:01.336157,2.0,2.0,1024.0,0.0359590748095508,129.0,10.0,rbf,,PRUNED,0.0121528208255767,0.0126005392521619,,,
44027.0,year,3.0,32.0,0.0109286122024059,2022-11-05 20:59:00.024455,2022-11-05 21:10:44.396647,0 days 00:11:44.372192,1.0,1.0,512.0,0.0040784746794374,99.0,4.0,matern1.5,22.0,COMPLETE,0.0112438211217522,,,,
44027.0,year,3.0,33.0,0.0150092775002121,2022-11-05 21:10:44.397222,2022-11-05 21:12:50.629135,0 days 00:02:06.231913,3.0,3.0,1024.0,0.0355913989690137,86.0,9.0,rbf,,PRUNED,0.0150092775002121,,,,
44027.0,year,3.0,34.0,0.0150094861164689,2022-11-05 21:12:50.629552,2022-11-05 21:14:33.117987,0 days 00:01:42.488435,2.0,2.0,1024.0,0.0974357207342989,111.0,10.0,matern0.5,,PRUNED,0.0150094861164689,,,,
44027.0,year,3.0,35.0,0.0150112509727478,2022-11-05 21:14:33.118428,2022-11-05 21:15:40.723993,0 days 00:01:07.605565,1.0,3.0,1024.0,0.0219920687571779,71.0,7.0,matern1.5,,PRUNED,0.0150112509727478,,,,
44027.0,year,3.0,36.0,0.010921411216259,2022-11-05 21:15:40.724415,2022-11-05 21:37:39.265193,0 days 00:21:58.540778,2.0,1.0,512.0,0.0041030561733719,215.0,10.0,matern1.5,25.0,COMPLETE,,,,,
44027.0,year,3.0,37.0,0.0111499242484569,2022-11-05 21:37:39.265769,2022-11-05 21:45:38.719321,0 days 00:07:59.453552,3.0,4.0,1024.0,0.0425162406360323,186.0,11.0,rbf,,PRUNED,0.0132013782858848,0.0111499242484569,,,
44027.0,year,3.0,38.0,0.0150204841047525,2022-11-05 21:45:38.719812,2022-11-05 21:50:31.419992,0 days 00:04:52.700180,1.0,2.0,2048.0,0.0007255036192951,640.0,15.0,rbf,,PRUNED,0.0150204841047525,,,,
44027.0,year,3.0,39.0,0.0150363566353917,2022-11-05 21:50:31.420406,2022-11-05 21:52:16.576458,0 days 00:01:45.156052,2.0,2.0,1024.0,0.0040802958133439,139.0,7.0,matern0.5,,PRUNED,0.0150363566353917,,,,
44027.0,year,3.0,40.0,0.0108235459774732,2022-11-05 21:52:16.576895,2022-11-05 22:22:42.127966,0 days 00:30:25.551071,2.0,1.0,512.0,0.0091792749899492,491.0,9.0,rbf,24.0,COMPLETE,0.0114194070920348,,,,
44027.0,year,3.0,41.0,0.0150159522891044,2022-11-05 22:22:42.128511,2022-11-05 22:25:20.084356,0 days 00:02:37.955845,4.0,1.0,2048.0,0.0137205134600014,262.0,11.0,matern0.5,,PRUNED,0.0150159522891044,,,,
44027.0,year,3.0,42.0,0.0161943882703781,2022-11-05 22:25:20.084806,2022-11-05 22:27:51.995938,0 days 00:02:31.911132,1.0,4.0,1024.0,0.0572562292016339,75.0,9.0,rbf,,PRUNED,0.0127980364486575,0.0161943882703781,,,
44027.0,year,3.0,43.0,0.0117895482107996,2022-11-05 22:27:51.996352,2022-11-05 22:29:47.703424,0 days 00:01:55.707072,1.0,1.0,2048.0,0.014073853068154,77.0,10.0,matern0.5,,PRUNED,0.0117895482107996,,,,
44027.0,year,3.0,44.0,0.0150127997621893,2022-11-05 22:29:47.703791,2022-11-05 22:31:41.203372,0 days 00:01:53.499581,2.0,1.0,1024.0,0.001870064150195,208.0,13.0,matern1.5,,PRUNED,0.0150127997621893,,,,
44027.0,year,3.0,45.0,0.0108018778264522,2022-11-05 22:31:41.203808,2022-11-05 23:02:00.775873,0 days 00:30:19.572065,2.0,3.0,512.0,0.0081773610273755,185.0,10.0,rbf,35.0,COMPLETE,0.011672131717205,0.0110716642811894,0.0109930923208594,,
44027.0,year,3.0,46.0,0.0152448248118162,2022-11-05 23:02:00.776430,2022-11-05 23:03:33.455747,0 days 00:01:32.679317,1.0,1.0,2048.0,0.0004378266975944,78.0,2.0,rbf,,PRUNED,0.0152448248118162,,,,
44027.0,year,3.0,47.0,0.0111089823767542,2022-11-05 23:03:33.456134,2022-11-05 23:10:57.474088,0 days 00:07:24.017954,2.0,3.0,512.0,0.0095366486235905,184.0,10.0,rbf,,PRUNED,0.0115588353946805,0.0111089823767542,,,
44027.0,year,3.0,48.0,0.0116018233820796,2022-11-05 23:10:57.474625,2022-11-05 23:16:49.637389,0 days 00:05:52.162764,2.0,2.0,512.0,0.0990630004613115,135.0,7.0,matern1.5,3.0,COMPLETE,,,,,
