dataset_id,dataset_name,outer_run,n_layers,n_out,batch_size,lr,num_inducing,num_samples,kernel_type,MAX_EPOCHS,mse,mae,max_absolute_error,nll_score,train_time
287.0,r1_08_BPV,1.0,3.0,3.0,1024.0,0.0041935572493181,300.0,15.0,rbf,112.0,0.0019803002942353,0.033388040959835,0.6927299499511719,-0.2990004370588678,9698.980170965197
287.0,r1_08_BPV,2.0,1.0,1.0,1024.0,0.0022088305900642,53.0,5.0,rbf,202.0,0.0030165126081556,0.041369192302227,0.8209190368652344,-0.2118234617903397,2425.709631443024
287.0,r1_08_BPV,3.0,2.0,2.0,1024.0,0.0017471416590008,769.0,7.0,rbf,210.0,0.0016162958927452,0.0311328433454036,0.4310951232910156,-0.3261329907500476,15988.526297807692
287.0,r1_08_BPV,4.0,1.0,3.0,1024.0,0.0044489399561734,99.0,2.0,rbf,81.0,0.0020493071060627,0.0338493101298809,0.7501487731933594,-0.255366618423022,999.927267074585
287.0,r1_08_BPV,5.0,1.0,3.0,1024.0,0.0002473911642775,246.0,14.0,rbf,999.0,0.0006914053810760379,0.019681205973029137,0.42317962646484375,-0.31393430486469115,17914.46876859665
