dataset_id,dataset_name,outer_cv_split,number,value,datetime_start,datetime_complete,duration,params_n_gp_layers,params_n_gp_out,params_batch_size,params_lr,params_num_inducing,params_num_samples,params_kernel_type,user_attrs_MAX_EPOCHS,state,system_attrs_fixed_params
287.0,wine_quality,1.0,49.0,0.0156387733295559,2022-10-25 18:56:07.999177,2022-10-25 18:56:50.312270,0 days 00:00:42.313093,1.0,3.0,256.0,0.0131038996381498,411.0,6.0,matern1.5,17.0,COMPLETE,
287.0,wine_quality,1.0,50.0,0.0209305081516504,2022-10-25 18:56:50.312817,2022-10-25 19:00:48.472369,0 days 00:03:58.159552,5.0,4.0,512.0,0.0011431352916019,225.0,7.0,matern0.5,64.0,COMPLETE,
287.0,wine_quality,1.0,51.0,0.0150810219347476,2022-10-25 19:00:48.472951,2022-10-25 19:02:20.493592,0 days 00:01:32.020641,1.0,3.0,256.0,0.0052924812082184,300.0,11.0,rbf,54.0,COMPLETE,
287.0,wine_quality,1.0,52.0,0.0150524224154651,2022-10-25 19:02:20.494156,2022-10-25 19:03:42.158812,0 days 00:01:21.664656,1.0,3.0,256.0,0.0059611009892473,301.0,12.0,rbf,47.0,COMPLETE,
287.0,wine_quality,1.0,53.0,0.0157950036227703,2022-10-25 19:03:42.159354,2022-10-25 19:04:34.795178,0 days 00:00:52.635824,1.0,3.0,256.0,0.0057296894388839,294.0,12.0,rbf,29.0,COMPLETE,
287.0,wine_quality,1.0,54.0,0.0150945968925952,2022-10-25 19:04:34.795708,2022-10-25 19:06:16.173026,0 days 00:01:41.377318,1.0,4.0,256.0,0.0038309688032794,196.0,12.0,rbf,65.0,COMPLETE,
287.0,wine_quality,1.0,55.0,0.0152421770617365,2022-10-25 19:06:16.173543,2022-10-25 19:07:39.070192,0 days 00:01:22.896649,1.0,4.0,256.0,0.0039380226363415,242.0,14.0,rbf,49.0,COMPLETE,
287.0,wine_quality,1.0,56.0,0.0156685034744441,2022-10-25 19:07:39.070762,2022-10-25 19:08:51.914306,0 days 00:01:12.843544,1.0,4.0,256.0,0.0039134629572331,190.0,12.0,rbf,46.0,COMPLETE,
287.0,wine_quality,1.0,57.0,0.0190895833075046,2022-10-25 19:08:51.914856,2022-10-25 19:09:35.414259,0 days 00:00:43.499403,1.0,4.0,1024.0,0.0021644007618449,148.0,11.0,matern0.5,64.0,COMPLETE,
287.0,wine_quality,1.0,58.0,0.0208815485239028,2022-10-25 19:09:35.414839,2022-10-25 19:10:38.926038,0 days 00:01:03.511199,3.0,4.0,256.0,0.0017214650870817,207.0,13.0,rbf,15.0,COMPLETE,
287.0,wine_quality,1.0,59.0,0.0209119971841573,2022-10-25 19:10:38.926585,2022-10-25 19:11:44.809198,0 days 00:01:05.882613,3.0,3.0,256.0,0.0026906208436229,345.0,2.0,rbf,15.0,COMPLETE,
287.0,wine_quality,1.0,60.0,0.0152058801613748,2022-10-25 19:11:44.809770,2022-10-25 19:12:50.431622,0 days 00:01:05.621852,1.0,2.0,256.0,0.0048666804344584,246.0,12.0,rbf,40.0,COMPLETE,
287.0,wine_quality,1.0,61.0,0.01539256144315,2022-10-25 19:12:50.432148,2022-10-25 19:13:37.773357,0 days 00:00:47.341209,1.0,3.0,256.0,0.0078395561618912,304.0,11.0,rbf,25.0,COMPLETE,
287.0,wine_quality,1.0,62.0,0.0153315188363194,2022-10-25 19:13:37.773905,2022-10-25 19:14:17.522614,0 days 00:00:39.748709,1.0,3.0,256.0,0.0152551961764509,346.0,11.0,rbf,19.0,COMPLETE,
287.0,wine_quality,1.0,63.0,0.0148502318188548,2022-10-25 19:14:17.523244,2022-10-25 19:16:05.117942,0 days 00:01:47.594698,1.0,3.0,256.0,0.0091869806709513,462.0,10.0,rbf,50.0,COMPLETE,
287.0,wine_quality,1.0,64.0,0.0152396708726882,2022-10-25 19:16:05.118469,2022-10-25 19:17:05.625071,0 days 00:01:00.506602,1.0,4.0,256.0,0.0112661146353906,490.0,9.0,rbf,24.0,COMPLETE,
287.0,wine_quality,1.0,65.0,0.0209085876122117,2022-10-25 19:17:05.625619,2022-10-25 19:19:04.231535,0 days 00:01:58.605916,4.0,2.0,256.0,0.0058304535065728,451.0,13.0,rbf,13.0,COMPLETE,
