dataset_id,dataset_name,outer_cv_split,number,value,datetime_start,datetime_complete,duration,params_n_gp_layers,params_n_gp_out,params_batch_size,params_lr,params_num_inducing,params_num_samples,params_kernel_type,user_attrs_MAX_EPOCHS,state,system_attrs_fixed_params
42225.0,diamonds,1.0,39.0,0.046040927991271,2022-10-31 18:23:19.521442,2022-10-31 18:26:49.990212,0 days 00:03:30.468770,1.0,3.0,512.0,0.0003522940289407,293.0,8.0,matern0.5,26.0,COMPLETE,
42225.0,diamonds,1.0,40.0,0.0009706120181363,2022-10-31 18:26:49.990751,2022-10-31 18:36:37.163551,0 days 00:09:47.172800,2.0,3.0,256.0,0.011985902756915,200.0,6.0,matern1.5,30.0,COMPLETE,
42225.0,diamonds,1.0,41.0,0.0009752951737027,2022-10-31 18:36:37.164080,2022-10-31 18:59:41.601793,0 days 00:23:04.437713,1.0,2.0,256.0,0.0016206165066392,903.0,5.0,matern1.5,57.0,COMPLETE,
42225.0,diamonds,1.0,42.0,0.0009525350760668,2022-10-31 18:59:41.602373,2022-10-31 19:10:26.282299,0 days 00:10:44.679926,1.0,2.0,256.0,0.0061363149566859,701.0,3.0,matern1.5,33.0,COMPLETE,
42225.0,diamonds,1.0,43.0,0.0462710633873939,2022-10-31 19:10:26.282843,2022-10-31 19:20:47.215418,0 days 00:10:20.932575,1.0,2.0,256.0,0.0001115672771302,556.0,5.0,matern1.5,36.0,COMPLETE,
42225.0,diamonds,1.0,44.0,0.0464572086930274,2022-10-31 19:20:47.215954,2022-10-31 19:41:42.364827,0 days 00:20:55.148873,5.0,3.0,256.0,0.0038093537274589,884.0,7.0,matern1.5,5.0,COMPLETE,
42225.0,diamonds,1.0,45.0,0.0015002667787484,2022-10-31 19:41:42.365372,2022-10-31 19:46:33.544145,0 days 00:04:51.178773,1.0,2.0,256.0,0.0129651157290084,245.0,6.0,rbf,23.0,COMPLETE,
42225.0,diamonds,1.0,46.0,0.046307623386383,2022-10-31 19:46:33.544672,2022-10-31 19:49:27.365667,0 days 00:02:53.820995,2.0,1.0,1024.0,0.0021266576295247,749.0,14.0,matern1.5,6.0,COMPLETE,
42225.0,diamonds,1.0,47.0,0.0009612366266082,2022-10-31 19:49:27.366276,2022-10-31 20:13:08.390023,0 days 00:23:41.023747,1.0,3.0,256.0,0.0013200364332648,445.0,4.0,matern0.5,102.0,COMPLETE,
42225.0,diamonds,1.0,48.0,0.001126063754782,2022-10-31 20:13:08.390577,2022-10-31 20:16:05.820260,0 days 00:02:57.429683,1.0,2.0,512.0,0.0092577731421797,56.0,2.0,matern1.5,29.0,COMPLETE,
42225.0,diamonds,1.0,49.0,0.0009690707956906,2022-10-31 20:16:05.820794,2022-10-31 20:34:22.941901,0 days 00:18:17.121107,1.0,4.0,256.0,0.0029600886136687,999.0,3.0,matern1.5,39.0,COMPLETE,
42225.0,diamonds,1.0,50.0,0.0009736423380672,2022-10-31 20:34:22.942510,2022-10-31 20:40:04.786929,0 days 00:05:41.844419,1.0,3.0,512.0,0.0068022632057692,153.0,11.0,matern1.5,53.0,COMPLETE,
42225.0,diamonds,1.0,51.0,0.000966221501585,2022-10-31 20:40:04.787455,2022-10-31 20:50:47.467341,0 days 00:10:42.679886,1.0,3.0,256.0,0.0062074970194161,963.0,3.0,matern1.5,23.0,COMPLETE,
