dataset_id,dataset_name,outer_run,max_depth,learning_rate,colsample_bytree,subsample,reg_alpha,reg_lambda,gamma,min_child_weight,n_estimators,mse,mae,max_absolute_error
287.0,r1_08_BPV,1.0,43.0,0.089528208580189,0.5345013222009746,0.7500338501895684,1.4225785229411978,0.000168562945953,1.8665415291462785e-08,2.8109090560190664,384.0,0.011146354437269546,0.06993978862858806,1.9366350121875016
287.0,r1_08_BPV,2.0,6.0,0.0840766494184706,0.4586872911834299,0.5625981903099213,1.0595881225170671,0.0018474639120297,8.672995456561722e-06,33.260830096682874,384.0,0.013329829761418721,0.07719851628776407,2.1030555565136737
287.0,r1_08_BPV,3.0,69.0,0.0998704385666605,0.4616039876064106,0.4532280914842378,0.42673219615454905,3.7460077524162714e-07,2.801029568924637e-06,10.490387118113027,301.0,0.012925932290319584,0.07493664318024633,1.8146832989550816
287.0,r1_08_BPV,4.0,39.0,0.0810868929265301,0.5719716714479741,0.4010236789848441,1.1422736532097713,1.8441715392006958e-06,0.0001723346637229,2.4165272815411885,267.0,0.015122319543827697,0.08516370454047786,2.1373089414062534
287.0,r1_08_BPV,5.0,29.0,0.07121400067315266,0.5834245775963075,0.5570900501735699,2.215120131336003,0.17994788427138705,2.181066839259547e-06,3.4629089035254514,327.0,0.013683226701454523,0.08074959631639468,2.481775686660157
