dataset_id,dataset_name,outer_run,max_depth,learning_rate,colsample_bytree,subsample,reg_alpha,reg_lambda,gamma,min_child_weight,n_estimators,mse,mae,max_absolute_error
216.0,k2204_BPV,1.0,9.0,0.0863540982712067,0.5612636771477824,0.5730724080188615,0.0182647641116169,6.211549174699761,9.381579379560964e-08,13.57581445364688,644.0,4.257984985700202e-06,0.0015782151858424,0.0095804067373049
216.0,k2204_BPV,2.0,11.0,0.0714154431898525,0.5094419066888485,0.5333431987139854,0.0387439914859132,0.0003902952508771,0.0001419271371077,24.68129234684184,709.0,5.334535617743305e-06,0.0017072617985137,0.0125747502997288
216.0,k2204_BPV,3.0,7.0,0.088558243419332,0.5981072213469663,0.6614457316420483,0.0183419689870004,0.0014471793208651,6.128976199872096e-06,15.253525845087053,584.0,4.016888626649095e-06,0.0015688085457593,0.0101158889229988
216.0,k2204_BPV,4.0,4.0,0.0701331574864388,0.54017628841507,0.6406514067090766,0.0402779409512779,0.0020393943480675,5.04924465030454e-07,11.358286346135891,1355.0,3.9235689561380296e-06,0.0015711540483913,0.0092019192768338
216.0,k2204_BPV,5.0,7.0,0.09994753495714691,0.5256703912555851,0.6422326189318306,0.020410106668483297,0.003562849317598362,1.0488469845524308e-07,11.343770804714525,490.0,4.323297805976802e-06,0.0016029244431385178,0.010598932402525185
