dataset_id,dataset_name,outer_run,max_depth,learning_rate,colsample_bytree,subsample,reg_alpha,reg_lambda,gamma,min_child_weight,n_estimators,mse,mae,max_absolute_error
287.0,wine_quality,1.0,47.0,0.0329399516104655,0.5952685118868851,0.695054365114784,0.0520426666345186,0.8571964251600824,0.0003290614058665,3.837355955644102,299.0,0.3882473409175873,0.4212439954280853,3.6978816986083984
287.0,wine_quality,2.0,36.0,0.0507089714742058,0.4805982190284398,0.5899473999773425,0.0520748951668201,4.37569630351148e-06,2.0865293166523305e-05,3.4013761885962985,183.0,0.3443300127983093,0.4041117131710052,3.137331962585449
287.0,wine_quality,3.0,30.0,0.0232604482300403,0.598303739783304,0.5539671567414877,0.0239738488813731,1.2248902201681001e-08,1.288826934856628e-06,5.409325852798,261.0,0.3390359580516815,0.4145140945911407,2.7089319229125977
287.0,wine_quality,4.0,12.0,0.0521915371642233,0.5991139401393365,0.4674181656851885,0.0208098525049536,0.023425693000641,0.0007224140613234,5.476380666210075,172.0,0.3983350694179535,0.4447490274906158,2.6819162368774414
287.0,wine_quality,5.0,25.0,0.01094482305583777,0.5868677795083236,0.7909594722593082,0.010597159169393414,8.875414561469749e-07,1.137133625634457e-08,4.769401856239591,566.0,0.3159911036491394,0.3834453523159027,2.890899181365967
