dataset_id,dataset_name,outer_cv_split,number,value,datetime_start,datetime_complete,duration,params_max_depth,params_learning_rate,params_colsample_bytree,params_subsample,params_reg_alpha,params_reg_lambda,params_gamma,params_min_child_weight,user_attrs_n_estimators,state
42225.0,diamonds,1.0,0.0,0.0304692499999999,2022-10-13 15:06:42.014331,2022-10-13 15:10:05.334503,0 days 00:03:23.320172,34.0,0.0138392678409303,0.5419341406574386,0.5549369507636084,1.2508794673033408,0.0022490803341887,4.5078973881620126e-08,6.121978589798998,2081.0,COMPLETE
42225.0,diamonds,1.0,1.0,0.03621325,2022-10-13 15:10:05.338717,2022-10-13 15:31:24.691315,0 days 00:21:19.352598,61.0,0.002210619834377,0.2717658322968593,0.6938274990923609,0.041831243052933,0.0004131665410476,1.023500543042224e-07,3.7811773066998655,10000.0,COMPLETE
42225.0,diamonds,1.0,2.0,0.0321945,2022-10-13 15:31:24.695614,2022-10-13 15:33:53.806256,0 days 00:02:29.110642,27.0,0.0288104859429014,0.2620531520482313,0.5677895213378773,0.2761255152504192,2.1286723042944738e-08,1.1626786808489433e-08,16.915049952341654,1719.0,COMPLETE
42225.0,diamonds,1.0,3.0,0.03071525,2022-10-13 15:33:53.810659,2022-10-13 15:38:35.351989,0 days 00:04:41.541330,54.0,0.018120343031441,0.4798821597574636,0.7028252323180124,2.054628475197859,1.2136629278400896e-06,5.005761945967809e-07,10.87437157979488,3653.0,COMPLETE
42225.0,diamonds,1.0,4.0,0.0422954999999999,2022-10-13 15:38:35.356310,2022-10-13 15:38:55.292817,0 days 00:00:19.936507,49.0,0.0543569546317686,0.5353622457560464,0.7032797611210196,0.1380427256160737,0.097152952586493,0.7807728087745457,60.94925227996872,152.0,COMPLETE
42225.0,diamonds,1.0,5.0,0.035683,2022-10-13 15:38:55.296968,2022-10-13 15:39:29.409054,0 days 00:00:34.112086,65.0,0.0277529623207086,0.5441028573719716,0.5428005625394543,1.9113227890928064,8.468580579804146e-06,0.0921528681871348,16.54694304831037,,PRUNED
42225.0,diamonds,1.0,6.0,0.371861,2022-10-13 15:39:29.410858,2022-10-13 15:39:29.612749,0 days 00:00:00.201891,33.0,0.0038681202102916,0.2845509552419461,0.4290234060525758,0.1775732444486656,0.3664485857687283,4.893757506274508e-06,8.935831679281819,,PRUNED
42225.0,diamonds,1.0,7.0,0.37242475,2022-10-13 15:39:29.613193,2022-10-13 15:39:29.801756,0 days 00:00:00.188563,33.0,0.0022901191717947,0.5644733887384265,0.7967901366275775,2.468076575778816,1.958924073450944e-06,2.0132613456464057,23.645499307400183,,PRUNED
42225.0,diamonds,1.0,8.0,0.3706954999999999,2022-10-13 15:39:29.802216,2022-10-13 15:39:29.981065,0 days 00:00:00.178849,63.0,0.0071365295762556,0.5813552741160961,0.4022260593269925,4.979065873389903,8.755076670972702e-07,4.44408397221363e-08,9.622932647861685,,PRUNED
42225.0,diamonds,1.0,9.0,0.0310454999999999,2022-10-13 15:39:29.981530,2022-10-13 15:41:59.315289,0 days 00:02:29.333759,38.0,0.0264590257268559,0.4591406251073679,0.7327848358719207,0.73328283660479,6.209805917725067e-07,0.0004154012006242,45.47821621183339,1437.0,COMPLETE
42225.0,diamonds,1.0,10.0,0.0311375,2022-10-13 15:41:59.319664,2022-10-13 15:42:18.882735,0 days 00:00:19.563071,9.0,0.0783013722665759,0.3732370013948418,0.5343416544469897,0.0650413977198283,0.0028293473274715,0.0003867679203523,2.266991923295916,224.0,COMPLETE
42225.0,diamonds,1.0,11.0,0.3691645,2022-10-13 15:42:18.886460,2022-10-13 15:42:19.173525,0 days 00:00:00.287065,50.0,0.011263283802965,0.4228145160546639,0.6139060816634601,0.0103304603212961,0.0065213721476875,2.862992674379676e-06,5.3338888677680085,,PRUNED
42225.0,diamonds,1.0,12.0,0.36938275,2022-10-13 15:42:19.174023,2022-10-13 15:42:19.409105,0 days 00:00:00.235082,18.0,0.0107440294905153,0.4638735364603487,0.4683904451022651,0.913076274049652,7.9692658356633475,2.363188401351257e-06,6.891126894595511,,PRUNED
42225.0,diamonds,1.0,13.0,0.36841475,2022-10-13 15:42:19.409533,2022-10-13 15:42:19.599222,0 days 00:00:00.189689,51.0,0.0136784076987011,0.200707212514296,0.6254685232306485,9.963095698818035,3.954150932838653e-05,5.615635317572397e-07,3.4459150140990813,,PRUNED
42225.0,diamonds,1.0,14.0,0.3712835,2022-10-13 15:42:19.599655,2022-10-13 15:42:19.816137,0 days 00:00:00.216482,71.0,0.0054591032079602,0.3644911464914487,0.4872065866581618,1.024704308602081,1.5962472517951246e-08,3.260012943517049e-05,31.747405468934485,,PRUNED
42225.0,diamonds,1.0,15.0,0.366582,2022-10-13 15:42:19.816552,2022-10-13 15:42:20.025123,0 days 00:00:00.208571,45.0,0.0185365643164264,0.4412375390555775,0.5935169505764769,3.022043688655176,0.0001667634521101,0.01481394124239,11.811772156215092,,PRUNED
42225.0,diamonds,1.0,16.0,0.0367605,2022-10-13 15:42:20.025537,2022-10-13 15:42:40.032092,0 days 00:00:20.006555,18.0,0.0615806569207754,0.4952599453625133,0.6576035621424864,8.040267633039546,0.0079009783545304,1.8952904128454938e-07,88.19288300097266,,PRUNED
42225.0,diamonds,1.0,17.0,0.37281225,2022-10-13 15:42:40.033011,2022-10-13 15:42:40.261398,0 days 00:00:00.228387,58.0,0.0012177386494484,0.3963111662222986,0.5087247041627053,0.529894043060032,2.222411835574043e-05,1.7395551271815545e-05,5.120395138421888,,PRUNED
42225.0,diamonds,1.0,18.0,0.0306719999999999,2022-10-13 15:42:40.261867,2022-10-13 15:45:16.592135,0 days 00:02:36.330268,40.0,0.0443708733191897,0.3293841618370082,0.7958679771720324,1.5983551492058303,2.123866289062609e-07,1.558733793052871e-08,2.273406798854202,2404.0,COMPLETE
42225.0,diamonds,1.0,19.0,0.03103975,2022-10-13 15:45:16.596353,2022-10-13 15:46:48.035106,0 days 00:01:31.438753,23.0,0.0481556288739973,0.304594028011899,0.7931695143092332,0.4204914357806978,1.548692378528466e-07,1.5067743433613616e-08,2.059306430426712,1022.0,COMPLETE
42225.0,diamonds,1.0,20.0,0.04290675,2022-10-13 15:46:48.039375,2022-10-13 15:46:57.186112,0 days 00:00:09.146737,41.0,0.0372087222430837,0.3192382399913634,0.4563041596512685,1.1767095624749446,0.107337131565232,0.0042255787601335,3.363812495286969,,PRUNED
