dataset_id,dataset_name,outer_run,n_max,n_layers,lr,batch_size,mse,mae,max_absolute_error,nll_score,train_time
44027.0,year,1.0,877.0,2.0,0.001605352352928,512.0,85.6060562133789,6.420261383056641,245.53759765625,2.6777825355529785,1359.2769703865051
44027.0,year,2.0,335.0,2.0,0.0027279200860981,512.0,148.8744659423828,9.074941635131836,209.208251953125,3.3081042766571045,1557.0239424705503
44027.0,year,3.0,696.0,2.0,0.0293497050292556,1024.0,88.84803009033203,6.671104907989502,104.3037109375,2.7880916595458984,924.0032250881196
44027.0,year,4.0,101.0,3.0,0.0035361560660374,512.0,87.4094467163086,6.382487773895264,437.654296875,2.667783498764038,1126.6240832805634
44027.0,year,5.0,283.0,4.0,0.001985023224212664,512.0,94.63458251953125,7.294671535491943,144.85009765625,2.8195371627807617,1235.7755703926086
