dataset_id,dataset_name,outer_run,n_max,n_layers,lr,batch_size,mse,mae,max_absolute_error,nll_score,train_time
44027.0,r1_08_BPV,1.0,745.0,6.0,3.786409466677896e-05,512.0,0.0001193226198665,0.008052697405219,0.5501289367675781,-3.351646900177002,3484.3451397418976
44027.0,r1_08_BPV,2.0,847.0,5.0,3.85020109854e-05,512.0,0.0001177843223558,0.0073967254720628,0.7116584777832031,-3.513460159301758,4185.763078927994
44027.0,r1_08_BPV,3.0,992.0,5.0,1.36724499391e-05,512.0,6.608418334508315e-05,0.006326010916382074,0.22585678100585938,-3.8544273376464844,11370.338935375214
44027.0,r1_08_BPV,4.0,695.0,5.0,6.569457611467608e-05,512.0,0.0001965738338185,0.0110690733417868,0.3770027160644531,-3.3553316593170166,2587.9456408023834
44027.0,r1_08_BPV,5.0,873.0,6.0,3.6226871263920895e-05,1024.0,0.0003605746896937,0.0147108687087893,0.5989189147949219,-2.9287328720092773,2550.27002453804
