dataset_id,dataset_name,outer_cv_split,number,value,datetime_start,datetime_complete,duration,params_n_max,params_n_layers,params_lr,params_batch_size,state,system_attrs_completed_rung_0,system_attrs_completed_rung_1,system_attrs_completed_rung_2,system_attrs_fixed_params,system_attrs_completed_rung_3
44027.0,r1_08_PPV,1.0,22.0,0.2035416960716247,2022-11-06 08:22:24.297860,2022-11-06 08:27:01.430371,0 days 00:04:37.132511,578.0,2.0,0.0702878262796966,8124.0,COMPLETE,,,,,
44027.0,r1_08_PPV,1.0,23.0,0.0040551200509071,2022-11-06 08:27:01.431009,2022-11-06 08:28:17.748670,0 days 00:01:16.317661,714.0,4.0,0.0002493407229277,1024.0,PRUNED,0.0040551200509071,,,,
44027.0,r1_08_PPV,1.0,24.0,1.3188282251358032,2022-11-06 08:28:17.749000,2022-11-06 08:29:33.221555,0 days 00:01:15.472555,555.0,2.0,0.0007251318690321,512.0,PRUNED,1.3188282251358032,,,,
44027.0,r1_08_PPV,1.0,25.0,0.0401878766715526,2022-11-06 08:29:33.221927,2022-11-06 08:30:48.800694,0 days 00:01:15.578767,689.0,2.0,0.0033500324280471,512.0,PRUNED,0.0401878766715526,,,,
44027.0,r1_08_PPV,1.0,26.0,154.685546875,2022-11-06 08:30:48.801043,2022-11-06 08:31:56.222430,0 days 00:01:07.421387,442.0,2.0,0.0001416834813294,2048.0,PRUNED,154.685546875,,,,
44027.0,r1_08_PPV,1.0,27.0,6.644509315490723,2022-11-06 08:31:56.222769,2022-11-06 08:35:16.223054,0 days 00:03:20.000285,992.0,6.0,0.0508278274066995,8124.0,PRUNED,6.644509315490723,,,,
44027.0,r1_08_PPV,1.0,28.0,0.7548056244850159,2022-11-06 08:35:16.223455,2022-11-06 08:36:27.897142,0 days 00:01:11.673687,750.0,3.0,0.001634616168552,1024.0,PRUNED,0.7548056244850159,,,,
44027.0,r1_08_PPV,1.0,29.0,0.0375448949635028,2022-11-06 08:36:27.897478,2022-11-06 08:39:46.458679,0 days 00:03:18.561201,75.0,4.0,0.0081175515253827,512.0,COMPLETE,0.0375448949635028,,,,
44027.0,r1_08_PPV,1.0,30.0,11.118366241455078,2022-11-06 08:39:46.459296,2022-11-06 08:41:01.907293,0 days 00:01:15.447997,413.0,2.0,0.0001008221727718,512.0,PRUNED,11.118366241455078,,,,
44027.0,r1_08_PPV,1.0,31.0,7.931130886077881,2022-11-06 08:41:01.907654,2022-11-06 08:42:26.741854,0 days 00:01:24.834200,639.0,3.0,0.0885476155232251,512.0,PRUNED,7.931130886077881,,,,
