dataset_id,dataset_name,outer_cv_split,number,value,datetime_start,datetime_complete,duration,params_n_max,params_n_layers,params_lr,params_batch_size,state,system_attrs_fixed_params
42225.0,diamonds,1.0,27.0,706086.4375,2022-10-24 10:48:14.433002,2022-10-24 11:12:08.326898,0 days 00:23:53.893896,736.0,3.0,0.0018222612141336,1024.0,COMPLETE,
42225.0,diamonds,1.0,28.0,698733.75,2022-10-24 11:12:08.327379,2022-10-24 11:25:25.549751,0 days 00:13:17.222372,490.0,2.0,0.0449933619525026,1024.0,COMPLETE,
42225.0,diamonds,1.0,29.0,665185.75,2022-10-24 11:25:25.550235,2022-10-24 11:34:50.466728,0 days 00:09:24.916493,98.0,4.0,0.0177668899143285,512.0,COMPLETE,
42225.0,diamonds,1.0,30.0,747505.5,2022-10-24 11:34:50.467216,2022-10-24 11:39:19.033485,0 days 00:04:28.566269,215.0,4.0,0.0216773337667402,512.0,COMPLETE,
42225.0,diamonds,1.0,31.0,691444.3125,2022-10-24 11:39:19.033959,2022-10-24 11:49:23.488646,0 days 00:10:04.454687,46.0,4.0,0.0161481324417578,512.0,COMPLETE,
42225.0,diamonds,1.0,32.0,678706.9375,2022-10-24 11:49:23.489129,2022-10-24 12:14:46.685617,0 days 00:25:23.196488,156.0,3.0,0.0010297730060435,512.0,COMPLETE,
42225.0,diamonds,1.0,33.0,719811.0625,2022-10-24 12:14:46.686119,2022-10-24 12:41:32.823015,0 days 00:26:46.136896,113.0,5.0,0.0004962219414471,512.0,COMPLETE,
42225.0,diamonds,1.0,34.0,708800.125,2022-10-24 12:41:32.823509,2022-10-24 13:06:58.772905,0 days 00:25:25.949396,93.0,3.0,0.0011934046022546,512.0,COMPLETE,
42225.0,diamonds,1.0,35.0,652145.75,2022-10-24 13:06:58.773420,2022-10-24 13:30:16.936343,0 days 00:23:18.162923,152.0,4.0,0.0010591981425809,512.0,COMPLETE,
42225.0,diamonds,1.0,36.0,717880.0,2022-10-24 13:30:16.936831,2022-10-24 13:34:19.225064,0 days 00:04:02.288233,275.0,4.0,0.0511607566225034,512.0,COMPLETE,
42225.0,diamonds,1.0,37.0,3395226.0,2022-10-24 13:34:19.225531,2022-10-24 13:57:06.214570,0 days 00:22:46.989039,31.0,5.0,0.0064473110420059,8124.0,COMPLETE,
42225.0,diamonds,1.0,38.0,678562.0625,2022-10-24 13:57:06.215062,2022-10-24 14:13:15.268528,0 days 00:16:09.053466,146.0,4.0,0.0026564088299501,512.0,COMPLETE,
42225.0,diamonds,1.0,39.0,29252376.0,2022-10-24 14:13:15.268999,2022-10-24 14:30:54.435511,0 days 00:17:39.166512,258.0,4.0,5.233021870138392e-05,2048.0,COMPLETE,
42225.0,diamonds,1.0,40.0,4545868.5,2022-10-24 14:30:54.435967,2022-10-24 14:56:08.175622,0 days 00:25:13.739655,367.0,4.0,0.0004409655045168,4096.0,COMPLETE,
