dataset_id,dataset_name,outer_run,n_max,n_layers,lr,batch_size,mse,mae,max_absolute_error,nll_score,train_time
44027.0,r1_08_PPV,1.0,40.0,5.0,0.000193,512.0,1.392024933011271e-05,0.0027596461586654,0.0782222747802734,-4.425806999206543,2736.083378314972
44027.0,r1_08_PPV,2.0,53.0,6.0,0.000446,512.0,7.043446385068819e-05,0.006658291909843683,0.08519744873046875,-3.3426437377929688,903.6309390068054
44027.0,r1_08_PPV,3.0,531.0,2.0,0.0003359650471801,1024.0,7.490450116165448e-06,0.0013735675020143,0.1084480285644531,-5.43018913269043,1714.261206626892
44027.0,r1_08_PPV,4.0,138.0,5.0,9.316508038785282e-05,1024.0,2.482023228367325e-05,0.0041155749931931,0.0901031494140625,-3.8010334968566895,2697.8899126052856
44027.0,r1_08_PPV,5.0,361.0,3.0,0.0001243488253209,512.0,7.498240847780835e-06,0.0021050386130809,0.0487251281738281,-4.608987331390381,2519.073442220688
