dataset_id,dataset_name,outer_run,n_max,n_layers,lr,batch_size,mse,mae,max_absolute_error,nll_score,train_time
287.0,k2204_PPV,1.0,239.0,4.0,0.0003776620856316,512.0,0.018409289419651,0.0826744511723518,0.85113525390625,-1.4156943559646606,47.24911904335022
287.0,k2204_PPV,2.0,876.0,4.0,9.406838877611244e-05,512.0,0.0059564588591456,0.0467124506831169,0.5712013244628906,-1.3608115911483765,59.73590755462647
287.0,k2204_PPV,3.0,375.0,4.0,0.0002928731954877,512.0,0.0112698702141642,0.0614152289927005,0.9089126586914062,-0.6699759364128113,44.9644238948822
287.0,k2204_PPV,4.0,904.0,4.0,4.8667616646646695e-05,512.0,0.0032998146489262,0.0347194299101829,0.4395523071289062,-1.6272990703582764,95.6142327785492
287.0,k2204_PPV,5.0,201.0,4.0,0.0005434399531343794,512.0,0.01573982462286949,0.07777111977338791,0.8671703338623047,-1.0763133764266968,52.086822509765625
