dataset_id,dataset_name,outer_run,n_max,n_layers,lr,batch_size,mse,mae,max_absolute_error,nll_score,train_time
216.0,elevators,1.0,1017.0,5.0,2.092451313834061e-05,8124.0,2.4904800739022903e-05,0.0035563826095312,0.0432275757193565,-2.1735153198242188,84.96199941635132
216.0,elevators,2.0,287.0,6.0,9.711213797456008e-05,8124.0,0.0002028688904829,0.0122105097398161,0.0567200072109699,-2.2319045066833496,59.023483753204346
216.0,elevators,3.0,554.0,6.0,2.2274121790553297e-05,8124.0,0.000160046853125,0.0104864798486232,0.0883664488792419,-1.3975093364715576,118.4068250656128
216.0,elevators,4.0,821.0,4.0,2.2984632430857025e-05,512.0,3.727435978362337e-05,0.0043910034000873,0.0828175246715545,-2.300209045410156,32.240418910980225
216.0,elevators,5.0,932.0,6.0,1.962537108399796e-05,2048.0,0.00028741141431964934,0.015489448793232441,0.05718960613012314,-1.6338162422180176,37.00795292854309
