dataset_id,dataset_name,outer_cv_split,number,value,datetime_start,datetime_complete,duration,params_n_max,params_n_layers,params_n_out,params_mean_type,params_kernel_type,params_num_mixtures,params_lr,params_batch_size,params_num_inducing,params_initialize_fe,params_minit,user_attrs_MAX_EPOCHS,user_attrs_Train_Losses,user_attrs_Val_Losses,state,system_attrs_fixed_params
287.0,wine_quality,1.0,46.0,0.0126778688281774,2022-10-23 04:39:38.524247,2022-10-23 04:45:40.633910,0 days 00:06:02.109663,839.0,5.0,18.0,constant,rbf,,0.0005677463228767,512.0,1954.0,True,random,161.0,,,COMPLETE,
287.0,wine_quality,1.0,47.0,0.0125009240582585,2022-10-23 04:45:40.634515,2022-10-23 04:50:35.233134,0 days 00:04:54.598619,590.0,4.0,15.0,constant,rbf,,0.0012653341911934,512.0,1231.0,True,kmeans,144.0,,,COMPLETE,
287.0,wine_quality,1.0,48.0,0.0142066590487957,2022-10-23 04:50:35.233746,2022-10-23 04:54:30.163264,0 days 00:03:54.929518,600.0,4.0,14.0,constant,rbf,,0.0014232928775177,2048.0,1138.0,False,kmeans,186.0,,,COMPLETE,
287.0,wine_quality,1.0,49.0,0.0123364720493555,2022-10-23 04:54:30.163854,2022-10-23 05:00:12.237270,0 days 00:05:42.073416,734.0,4.0,13.0,constant,rbf,,0.0009666825066162,512.0,1344.0,True,kmeans,160.0,,,COMPLETE,
287.0,wine_quality,1.0,50.0,0.0146699175238609,2022-10-23 05:00:12.237897,2022-10-23 05:02:10.133777,0 days 00:01:57.895880,739.0,4.0,13.0,linear,rbf,,0.0009281673972094,512.0,1344.0,True,kmeans,47.0,,,COMPLETE,
287.0,wine_quality,1.0,51.0,0.0126488488167524,2022-10-23 05:02:10.134399,2022-10-23 05:04:57.108161,0 days 00:02:46.973762,663.0,4.0,15.0,constant,rbf,,0.0016860165964962,512.0,899.0,True,kmeans,92.0,,,COMPLETE,
287.0,wine_quality,1.0,52.0,0.0129208723083138,2022-10-23 05:04:57.108783,2022-10-23 05:14:16.110749,0 days 00:09:19.001966,522.0,4.0,12.0,constant,rbf,,0.000385005482111,512.0,1621.0,True,kmeans,229.0,,,COMPLETE,
287.0,wine_quality,1.0,53.0,0.0125677129253745,2022-10-23 05:14:16.111405,2022-10-23 05:18:28.985206,0 days 00:04:12.873801,582.0,4.0,13.0,constant,rbf,,0.0010406637233501,512.0,741.0,True,kmeans,158.0,,,COMPLETE,
287.0,wine_quality,1.0,54.0,0.0126536292955279,2022-10-23 05:18:28.985818,2022-10-23 05:23:07.341220,0 days 00:04:38.355402,714.0,4.0,15.0,constant,rbf,,0.0006570318191583,512.0,1072.0,True,kmeans,149.0,,,COMPLETE,
287.0,wine_quality,1.0,55.0,0.0151772666722536,2022-10-23 05:23:07.341839,2022-10-23 05:27:33.801750,0 days 00:04:26.459911,783.0,4.0,17.0,constant,rbf,,0.0002868020325416,1024.0,1320.0,True,kmeans,159.0,,,COMPLETE,
287.0,wine_quality,1.0,56.0,0.0129454778507351,2022-10-23 05:27:33.802393,2022-10-23 05:31:46.607796,0 days 00:04:12.805403,645.0,5.0,19.0,constant,rbf,,0.0026027308442221,512.0,1672.0,True,kmeans,92.0,,,COMPLETE,
287.0,wine_quality,1.0,57.0,0.0129633024334907,2022-10-23 05:31:46.608405,2022-10-23 05:34:05.747127,0 days 00:02:19.138722,951.0,5.0,12.0,constant,matern0.5,,0.0020435082010702,512.0,606.0,True,kmeans,79.0,,,COMPLETE,
287.0,wine_quality,1.0,58.0,0.0124300569295883,2022-10-23 05:34:05.747770,2022-10-23 05:39:12.541405,0 days 00:05:06.793635,478.0,4.0,20.0,constant,rbf,,0.0007646332556305,512.0,842.0,True,kmeans,184.0,,,COMPLETE,
287.0,wine_quality,1.0,59.0,0.0126380659639835,2022-10-23 05:39:12.542033,2022-10-23 05:43:34.527278,0 days 00:04:21.985245,458.0,4.0,20.0,constant,rbf,,0.001260460575646,512.0,943.0,False,kmeans,153.0,,,COMPLETE,
287.0,wine_quality,1.0,60.0,0.0151437446475029,2022-10-23 05:43:34.527886,2022-10-23 05:46:19.649212,0 days 00:02:45.121326,564.0,4.0,20.0,constant,rbf,,0.0007945402107454,2048.0,797.0,True,kmeans,153.0,,,COMPLETE,
287.0,wine_quality,1.0,61.0,0.012698620557785,2022-10-23 05:46:19.649862,2022-10-23 05:55:47.080487,0 days 00:09:27.430625,535.0,4.0,18.0,constant,rbf,,0.0004046119350968,512.0,1457.0,True,kmeans,256.0,,,COMPLETE,
287.0,wine_quality,1.0,62.0,0.0125177558511495,2022-10-23 05:55:47.081093,2022-10-23 06:01:23.772636,0 days 00:05:36.691543,600.0,4.0,19.0,constant,rbf,,0.0007389837606031,512.0,1289.0,True,kmeans,159.0,,,COMPLETE,
287.0,wine_quality,1.0,63.0,0.0128178223967552,2022-10-23 06:01:23.773244,2022-10-23 06:04:31.376067,0 days 00:03:07.602823,472.0,4.0,19.0,constant,rbf,,0.0016157308804057,512.0,1038.0,True,kmeans,98.0,,,COMPLETE,
287.0,wine_quality,1.0,64.0,0.0123949693515896,2022-10-23 06:04:31.376665,2022-10-23 06:11:01.659696,0 days 00:06:30.283031,591.0,4.0,17.0,constant,rbf,,0.0007283457429994,512.0,1302.0,True,kmeans,184.0,,,COMPLETE,
287.0,wine_quality,1.0,65.0,0.0128317065536975,2022-10-23 06:11:01.660305,2022-10-23 06:14:44.736704,0 days 00:03:43.076399,589.0,4.0,17.0,constant,rbf,,0.0011819864868491,512.0,1251.0,True,kmeans,105.0,,,COMPLETE,
287.0,wine_quality,1.0,66.0,0.0126082459464669,2022-10-23 06:14:44.737332,2022-10-23 06:21:59.618396,0 days 00:07:14.881064,503.0,4.0,16.0,constant,rbf,,0.0008049534360813,512.0,1786.0,True,kmeans,164.0,,,COMPLETE,
287.0,wine_quality,1.0,67.0,0.0125625673681497,2022-10-23 06:21:59.619050,2022-10-23 06:26:46.590314,0 days 00:04:46.971264,646.0,4.0,19.0,constant,rbf,,0.0010378855668614,512.0,1468.0,True,kmeans,123.0,,,COMPLETE,
287.0,wine_quality,1.0,68.0,0.0128757357597351,2022-10-23 06:26:46.590942,2022-10-23 06:35:19.164195,0 days 00:08:32.573253,608.0,3.0,17.0,constant,rbf,,0.0004726043282861,512.0,1713.0,True,kmeans,202.0,,,COMPLETE,
287.0,wine_quality,1.0,69.0,0.0148415295407176,2022-10-23 06:35:19.164811,2022-10-23 06:36:35.420668,0 days 00:01:16.255857,545.0,4.0,14.0,linear,rbf,,0.0017973263379641,1024.0,401.0,True,kmeans,69.0,,,COMPLETE,
287.0,wine_quality,1.0,70.0,0.0129778077825903,2022-10-23 06:36:35.421254,2022-10-23 06:39:13.399970,0 days 00:02:37.978716,339.0,4.0,15.0,constant,matern0.5,,0.0023228581425823,512.0,824.0,True,kmeans,89.0,,,COMPLETE,
287.0,wine_quality,1.0,71.0,0.0124995401129126,2022-10-23 06:39:13.400575,2022-10-23 06:43:33.488881,0 days 00:04:20.088306,745.0,4.0,18.0,constant,rbf,,0.0006886105295296,512.0,1037.0,True,kmeans,137.0,,,COMPLETE,
287.0,wine_quality,1.0,72.0,0.0125296786427497,2022-10-23 06:43:33.489482,2022-10-23 06:47:09.156878,0 days 00:03:35.667396,689.0,4.0,20.0,constant,rbf,,0.0013865655285694,512.0,1121.0,True,kmeans,108.0,,,COMPLETE,
287.0,wine_quality,1.0,73.0,0.0125270783901214,2022-10-23 06:47:09.157486,2022-10-23 06:51:10.934366,0 days 00:04:01.776880,776.0,4.0,19.0,constant,rbf,,0.0007730486293713,512.0,708.0,True,kmeans,151.0,,,COMPLETE,
287.0,wine_quality,1.0,74.0,0.01283326651901,2022-10-23 06:51:10.934989,2022-10-23 06:59:09.489771,0 days 00:07:58.554782,576.0,4.0,13.0,constant,rbf,,0.000278819102079,512.0,1372.0,True,kmeans,224.0,,,COMPLETE,
