dataset_id,dataset_name,outer_run,n_max,n_layers,n_out,mean_type,kernel_type,num_mixtures,lr,batch_size,num_inducing,initialize_fe,minit,MAX_EPOCHS,mse,mae,max_absolute_error,nll_score,train_time
287.0,k2204_PPV,1.0,945.0,2.0,10.0,constant,matern1.5,,0.0042296587081642,512.0,299.0,1.0,kmeans,487.0,0.0129165425896644,0.0719956457614898,0.6358757019042969,-0.1413424546288132,89.37127089500427
287.0,k2204_PPV,2.0,369.0,2.0,11.0,constant,rbf,,0.0020064942064899,512.0,664.0,False,random,583.0,0.0029388354159891,0.0371614173054695,0.312021255493164,-0.1344211239237472,197.326899766922
287.0,k2204_PPV,3.0,778.0,2.0,15.0,constant,matern1.5,,0.0035130780348039,512.0,897.0,True,kmeans,611.0,0.0004336545243859,0.0157552193850278,0.1140594482421875,-0.147737317671579,318.21167850494385
287.0,k2204_PPV,4.0,236.0,2.0,9.0,constant,matern1.5,,0.0035857809086664,512.0,1487.0,False,kmeans,546.0,0.0020938906818628,0.0373995155096054,0.1436853408813476,-0.1860134864342457,750.4589457511902
287.0,k2204_PPV,5.0,82.0,3.0,15.0,constant,rbf,,0.0013329095702023,512.0,396.0,True,kmeans,1109.0,0.0049590934067964,0.0584713220596313,0.2079658508300781,-0.14827177288553975,225.2883222103119
