dataset_id,dataset_name,outer_run,n_max,n_layers,n_out,mean_type,kernel_type,num_mixtures,lr,batch_size,num_inducing,initialize_fe,minit,MAX_EPOCHS,mse,mae,max_absolute_error,nll_score,train_time
42225.0,diamonds,1.0,827.0,3.0,12.0,constant,matern0.5,,0.0034779528294262,512.0,946.0,1.0,random,99.0,352684.9375,311.5343322753906,16702.427734375,6.831144313882248,224.69716906547544
42225.0,diamonds,2.0,721.0,3.0,5.0,constant,rbf,,0.004001502437678,512.0,99.0,True,kmeans,92.0,326883.9375,316.41851806640625,5394.0302734375,6.825737535274674,137.51137113571167
42225.0,diamonds,3.0,856.0,5.0,14.0,constant,rbf,,0.000744841514944,512.0,392.0,False,kmeans,172.0,335607.09375,304.5632629394531,6976.533203125,6.831679496640511,310.44078493118286
42225.0,diamonds,4.0,368.0,3.0,8.0,constant,matern0.5,,0.0007631348751552,512.0,1401.0,False,random,242.0,302789.15625,293.1417236328125,6122.79296875,6.798566411298919,702.7640583515167
42225.0,diamonds,5.0,767.0,4.0,20.0,constant,matern0.5,,0.0001368220485829,512.0,687.0,False,random,709.0,385089.125,314.0806884765625,12513.6416015625,6.820585427555048,1523.8777680397034
