dataset_id,dataset_name,outer_cv_split,number,value,datetime_start,datetime_complete,duration,params_n_max,params_n_layers,params_n_out,params_mean_type,params_kernel_type,params_num_mixtures,params_lr,params_batch_size,params_num_inducing,params_initialize_fe,params_minit,user_attrs_MAX_EPOCHS,user_attrs_Train_Losses,user_attrs_Val_Losses,state,system_attrs_fixed_params
216,elevators,1,0,0.0020719415042549,2022-10-20 20:57:56.020887,2022-10-20 20:59:28.819206,0 days 00:01:32.798319,1024,4,2,constant,rbf,,0.01,2048,1000,False,random,55,,,COMPLETE,"{'n_max': 1024, 'n_layers': 4, 'n_out': 2, 'mean_type': 'constant', 'kernel_type': 'rbf', 'lr': 0.01, 'num_inducing': 1000, 'initialize_fe': False, 'params_minit': 'random'}"
216,elevators,1,1,0.0016047267708927,2022-10-20 20:59:28.819796,2022-10-20 21:01:36.404807,0 days 00:02:07.585011,375,2,12,linear,rbf,,0.0029072752071665,512,63,False,kmeans,57,,,COMPLETE,
216,elevators,1,2,0.0062422640621662,2022-10-20 21:01:36.405371,2022-10-20 21:02:30.262896,0 days 00:00:53.857525,309,2,5,linear,rbf,,0.0174115442463336,2048,537,False,random,40,,,COMPLETE,
216,elevators,1,3,0.0015001281863078,2022-10-20 21:02:30.263435,2022-10-20 21:05:25.939199,0 days 00:02:55.675764,64,3,6,constant,rbf,,0.0045536902129232,2048,305,True,kmeans,123,,,COMPLETE,
216,elevators,1,4,0.0016204484272748,2022-10-20 21:05:25.939755,2022-10-20 21:06:43.802003,0 days 00:01:17.862248,254,5,14,constant,matern1.5,,0.0025344196215948,2048,856,False,random,50,,,COMPLETE,
216,elevators,1,5,0.0010881735943257,2022-10-20 21:06:43.802565,2022-10-20 21:11:07.522605,0 days 00:04:23.720040,910,5,7,constant,matern1.5,,0.0030378939073009,512,413,True,kmeans,82,,,COMPLETE,
216,elevators,1,6,0.004554258659482,2022-10-20 21:11:07.523178,2022-10-20 21:13:09.490448,0 days 00:02:01.967270,788,4,12,linear,rbf,,0.0056295193045795,1024,1061,True,kmeans,29,,,COMPLETE,
216,elevators,1,7,0.0012440171558409,2022-10-20 21:13:09.491042,2022-10-20 21:15:10.039730,0 days 00:02:00.548688,586,4,7,constant,rbf,,0.0054616901166835,512,315,True,kmeans,37,,,COMPLETE,
216,elevators,1,8,0.0034238833468407,2022-10-20 21:15:10.040287,2022-10-20 21:16:12.749063,0 days 00:01:02.708776,520,5,2,constant,matern1.5,,0.0287261627821457,2048,53,True,kmeans,38,,,COMPLETE,
216,elevators,1,9,0.0019113624002784,2022-10-20 21:16:12.749624,2022-10-20 21:17:44.304065,0 days 00:01:31.554441,709,4,16,constant,matern0.5,,0.0168230411029395,1024,1348,True,kmeans,14,,,COMPLETE,
216,elevators,1,10,0.0021005887538194,2022-10-20 21:17:44.304625,2022-10-20 21:19:41.944442,0 days 00:01:57.639817,991,5,19,linear,matern1.5,,0.0003662744348764,512,130,True,kmeans,35,,,COMPLETE,
216,elevators,1,11,0.001058449037373,2022-10-20 21:19:41.945020,2022-10-20 21:24:47.505953,0 days 00:05:05.560933,781,3,8,constant,matern0.5,,0.0004174991152437,512,263,True,kmeans,116,,,COMPLETE,
216,elevators,1,12,0.0010458186734467,2022-10-20 21:24:47.506512,2022-10-20 21:30:50.281407,0 days 00:06:02.774895,827,3,9,constant,matern0.5,,0.0003913943972022,512,204,True,kmeans,145,,,COMPLETE,
216,elevators,1,13,0.0010737017728388,2022-10-20 21:30:50.281993,2022-10-20 21:42:09.301778,0 days 00:11:19.019785,796,3,10,constant,matern0.5,,0.0001042560594113,512,170,True,kmeans,294,,,COMPLETE,
216,elevators,1,14,0.0011383703676983,2022-10-20 21:42:09.302353,2022-10-20 21:46:28.176424,0 days 00:04:18.874071,626,3,9,constant,matern0.5,,0.0006780404596555,512,163,True,kmeans,105,,,COMPLETE,
216,elevators,1,15,0.0011067106388509,2022-10-20 21:46:28.176997,2022-10-20 21:50:19.424691,0 days 00:03:51.247694,858,3,9,constant,matern0.5,,0.0008358388553036,512,112,True,random,102,,,COMPLETE,
216,elevators,1,16,0.0012787220766767,2022-10-20 21:50:19.425264,2022-10-20 21:59:36.564130,0 days 00:09:17.138866,714,2,4,constant,matern0.5,,0.0001059733961142,512,232,True,kmeans,239,,,COMPLETE,
216,elevators,1,17,0.0012317684013396,2022-10-20 21:59:36.564691,2022-10-20 22:05:33.975319,0 days 00:05:57.410628,481,3,15,constant,matern0.5,,0.0002675876705651,1024,88,True,kmeans,237,,,COMPLETE,
216,elevators,1,18,0.0011490583419799,2022-10-20 22:05:33.975880,2022-10-20 22:11:38.291360,0 days 00:06:04.315480,915,2,8,linear,matern0.5,,0.0010847431229907,512,613,False,random,145,,,COMPLETE,
216,elevators,1,19,0.0011533427750691,2022-10-20 22:11:38.291932,2022-10-20 22:16:19.453059,0 days 00:04:41.161127,680,3,13,constant,matern0.5,,0.0002738727561749,512,225,True,kmeans,109,,,COMPLETE,
216,elevators,1,20,0.0047930409200489,2022-10-20 22:16:19.453653,2022-10-20 22:20:57.403850,0 days 00:04:37.950197,787,4,17,constant,matern0.5,,0.0589284800949688,1024,1992,True,kmeans,46,,,COMPLETE,
216,elevators,1,21,0.0010534171015024,2022-10-20 22:20:57.404425,2022-10-20 22:31:00.983474,0 days 00:10:03.579049,807,3,10,constant,matern0.5,,0.0001042942615727,512,175,True,kmeans,256,,,COMPLETE,
216,elevators,1,22,0.0010923472000285,2022-10-20 22:31:00.984029,2022-10-20 22:40:06.523051,0 days 00:09:05.539022,870,3,11,constant,matern0.5,,0.0001684356369905,512,236,True,kmeans,221,,,COMPLETE,
216,elevators,1,23,0.0011294536525383,2022-10-20 22:40:06.523614,2022-10-20 22:44:17.771646,0 days 00:04:11.248032,957,3,10,constant,matern0.5,,0.0004876712152773,512,88,True,kmeans,104,,,COMPLETE,
216,elevators,1,24,0.0012045227922499,2022-10-20 22:44:17.772209,2022-10-20 22:48:43.883553,0 days 00:04:26.111344,813,2,4,constant,matern0.5,,0.0015708087903896,512,351,True,kmeans,99,,,COMPLETE,
216,elevators,1,25,0.0010520343203097,2022-10-20 22:48:43.884111,2022-10-20 22:57:58.375879,0 days 00:09:14.491768,669,3,8,constant,matern0.5,,0.0001881661454297,512,194,True,kmeans,233,,,COMPLETE,
216,elevators,1,26,0.0011502074776217,2022-10-20 22:57:58.376441,2022-10-20 23:03:39.819435,0 days 00:05:41.442994,459,4,10,constant,matern0.5,,0.0001900097626867,512,166,True,kmeans,140,,,COMPLETE,
216,elevators,1,27,0.006279912777245,2022-10-20 23:03:39.819997,2022-10-20 23:04:15.633369,0 days 00:00:35.813372,595,3,12,linear,matern0.5,,0.0001299852217404,512,119,False,random,8,,,COMPLETE,
216,elevators,1,28,0.0011948284227401,2022-10-20 23:04:15.633953,2022-10-20 23:17:34.908641,0 days 00:13:19.274688,657,2,6,constant,matern0.5,,0.0002201635263828,512,451,True,kmeans,303,,,COMPLETE,
216,elevators,1,29,0.0009921691380441,2022-10-20 23:17:34.909210,2022-10-20 23:22:30.719235,0 days 00:04:55.810025,1013,3,2,constant,matern1.5,,0.0005789558277714,1024,193,False,random,203,,,COMPLETE,
216,elevators,1,30,0.0011087972670793,2022-10-20 23:22:30.719828,2022-10-20 23:25:56.930035,0 days 00:03:26.210207,961,4,2,constant,matern1.5,,0.0015049281647712,1024,85,False,random,137,,,COMPLETE,
216,elevators,1,31,0.0010766920167952,2022-10-20 23:25:56.930610,2022-10-20 23:29:34.612098,0 days 00:03:37.681488,1011,3,3,constant,matern1.5,,0.000561664895581,1024,177,False,random,148,,,COMPLETE,
216,elevators,1,32,0.001129834447056,2022-10-20 23:29:34.612663,2022-10-20 23:34:04.489253,0 days 00:04:29.876590,728,3,8,constant,matern1.5,,0.0003194554618793,1024,203,False,random,188,,,COMPLETE,
216,elevators,1,33,0.0012269739527255,2022-10-20 23:34:04.489849,2022-10-20 23:41:27.283074,0 days 00:07:22.793225,866,2,5,constant,matern1.5,,0.0001519138769462,1024,138,False,random,337,,,COMPLETE,
216,elevators,1,34,0.010885564610362,2022-10-20 23:41:27.283665,2022-10-20 23:41:49.009687,0 days 00:00:21.726022,920,3,11,linear,rbf,,0.0008558424901983,2048,289,False,random,11,,,COMPLETE,
216,elevators,1,35,0.0065125953406095,2022-10-20 23:41:49.010292,2022-10-20 23:43:33.389180,0 days 00:01:44.378888,840,3,6,constant,matern1.5,,0.0002116098326057,2048,107,False,random,93,,,COMPLETE,
216,elevators,1,36,0.0012846320169046,2022-10-20 23:43:33.389771,2022-10-20 23:48:07.412245,0 days 00:04:34.022474,754,2,13,constant,matern0.5,,0.0003456767583612,1024,396,False,kmeans,148,,,COMPLETE,
216,elevators,1,37,0.0010939268395304,2022-10-20 23:48:07.412818,2022-10-20 23:51:53.039980,0 days 00:03:45.627162,117,3,7,linear,rbf,,0.0012429294191758,512,203,True,random,104,,,COMPLETE,
216,elevators,1,38,0.0020139382686465,2022-10-20 23:51:53.040546,2022-10-20 23:57:36.406214,0 days 00:05:43.365668,360,4,9,constant,matern1.5,,0.0001469105650181,2048,147,False,kmeans,283,,,COMPLETE,
216,elevators,1,39,0.0010347178904339,2022-10-20 23:57:36.406861,2022-10-21 00:01:09.414095,0 days 00:03:33.007234,551,3,5,constant,rbf,,0.0024609957483009,512,597,True,kmeans,64,,,COMPLETE,
216,elevators,1,40,0.0012541271280497,2022-10-21 00:01:09.414657,2022-10-21 00:05:01.703697,0 days 00:03:52.289040,557,2,4,constant,rbf,,0.0023106540616346,1024,545,True,kmeans,109,,,COMPLETE,
216,elevators,1,41,0.0012748925946652,2022-10-21 00:05:01.704249,2022-10-21 00:07:34.288141,0 days 00:02:32.583892,657,3,5,constant,rbf,,0.0073824288642583,512,861,True,kmeans,34,,,COMPLETE,
216,elevators,1,42,0.0010579288937151,2022-10-21 00:07:34.288709,2022-10-21 00:11:00.212221,0 days 00:03:25.923512,400,3,3,constant,rbf,,0.0021939669314008,512,738,True,kmeans,56,,,COMPLETE,
216,elevators,1,43,0.0011058702366426,2022-10-21 00:11:00.212811,2022-10-21 00:13:50.879413,0 days 00:02:50.666602,538,3,7,constant,rbf,,0.0036288910655253,512,337,True,kmeans,60,,,COMPLETE,
216,elevators,1,44,0.0009287311695516,2022-10-21 00:13:50.880001,2022-10-21 00:19:23.061959,0 days 00:05:32.181958,612,4,6,constant,rbf,,0.000582782220782,512,201,True,kmeans,136,,,COMPLETE,
216,elevators,1,45,0.0009444243623875,2022-10-21 00:19:23.062528,2022-10-21 00:24:23.811609,0 days 00:05:00.749081,596,4,5,constant,rbf,,0.0006307027557223,512,264,True,kmeans,118,,,COMPLETE,
216,elevators,1,46,0.0010191762121394,2022-10-21 00:24:23.812221,2022-10-21 00:29:04.273464,0 days 00:04:40.461243,492,4,3,linear,rbf,,0.0006278082254927,512,286,True,kmeans,107,,,COMPLETE,
216,elevators,1,47,0.0024218852631747,2022-10-21 00:29:04.274092,2022-10-21 00:33:46.414380,0 days 00:04:42.140288,270,5,2,linear,rbf,,0.0006029421020366,2048,471,True,kmeans,174,,,COMPLETE,
216,elevators,1,48,0.0010205162689089,2022-10-21 00:33:46.415001,2022-10-21 00:38:45.616479,0 days 00:04:59.201478,462,4,3,linear,rbf,,0.0008216602044585,512,273,True,kmeans,116,,,COMPLETE,
216,elevators,1,49,0.0012877434492111,2022-10-21 00:38:45.617066,2022-10-21 00:42:21.734031,0 days 00:03:36.116965,425,4,3,linear,rbf,,0.0010252044730318,512,278,True,random,92,,,COMPLETE,
216,elevators,1,50,0.0013593228068202,2022-10-21 00:42:21.734633,2022-10-21 00:45:04.042592,0 days 00:02:42.307959,164,4,3,linear,rbf,,0.0016973663277724,1024,370,False,kmeans,85,,,COMPLETE,
216,elevators,1,51,0.0012073633261024,2022-10-21 00:45:04.043231,2022-10-21 00:48:45.389201,0 days 00:03:41.345970,342,4,5,linear,rbf,,0.0007408902346778,512,255,True,kmeans,84,,,COMPLETE,
216,elevators,1,52,0.0010283889714628,2022-10-21 00:48:45.389797,2022-10-21 00:56:08.086848,0 days 00:07:22.697051,505,4,2,linear,rbf,,0.0004362224060254,512,299,True,kmeans,175,,,COMPLETE,
216,elevators,1,53,0.0010144268162548,2022-10-21 00:56:08.087430,2022-10-21 01:03:00.089999,0 days 00:06:52.002569,497,4,2,linear,rbf,,0.0005185899126973,512,317,True,kmeans,160,,,COMPLETE,
216,elevators,1,54,0.0009587578242644,2022-10-21 01:03:00.090588,2022-10-21 01:09:16.976138,0 days 00:06:16.885550,438,4,4,linear,rbf,,0.0005317552691899,512,310,True,kmeans,147,,,COMPLETE,
216,elevators,1,55,0.0011821814114227,2022-10-21 01:09:16.976712,2022-10-21 01:15:38.013373,0 days 00:06:21.036661,588,5,4,linear,rbf,,0.0005260853337685,512,432,True,kmeans,134,,,COMPLETE,
216,elevators,1,56,0.0012023353483527,2022-10-21 01:15:38.013995,2022-10-21 01:19:53.404699,0 days 00:04:15.390704,429,4,6,linear,rbf,,0.0002818793084225,512,322,True,kmeans,94,,,COMPLETE,
216,elevators,1,57,0.0013721493305638,2022-10-21 01:19:53.405286,2022-10-21 01:23:15.299011,0 days 00:03:21.893725,500,4,4,linear,rbf,,0.0011435872883965,512,241,True,kmeans,75,,,COMPLETE,
216,elevators,1,58,0.0011508379830047,2022-10-21 01:23:15.299586,2022-10-21 01:28:35.156359,0 days 00:05:19.856773,319,4,2,linear,rbf,,0.0004128259977437,512,224,True,kmeans,132,,,COMPLETE,
216,elevators,1,59,0.0012270993320271,2022-10-21 01:28:35.156958,2022-10-21 01:31:52.193954,0 days 00:03:17.036996,428,5,2,linear,rbf,,0.0006812107233655,512,149,True,kmeans,77,,,COMPLETE,
216,elevators,1,60,0.0015383895952254,2022-10-21 01:31:52.194554,2022-10-21 01:34:10.679909,0 days 00:02:18.485355,628,4,4,linear,rbf,,0.0005045560140835,1024,371,True,random,82,,,COMPLETE,
216,elevators,1,61,0.0010257768444716,2022-10-21 01:34:10.680477,2022-10-21 01:39:56.883572,0 days 00:05:46.203095,468,4,3,linear,rbf,,0.0008802699722402,512,268,True,kmeans,137,,,COMPLETE,
216,elevators,1,62,0.0012164989020675,2022-10-21 01:39:56.884156,2022-10-21 01:43:01.206429,0 days 00:03:04.322273,396,4,3,linear,rbf,,0.0006756687606368,512,311,True,kmeans,64,,,COMPLETE,
216,elevators,1,63,0.0011265581706538,2022-10-21 01:43:01.207058,2022-10-21 01:48:27.611778,0 days 00:05:26.404720,517,4,4,linear,rbf,,0.0008610451731568,512,190,True,kmeans,135,,,COMPLETE,
216,elevators,1,64,0.0011426847195252,2022-10-21 01:48:27.612362,2022-10-21 01:51:18.906719,0 days 00:02:51.294357,456,4,5,linear,rbf,,0.0012881066907855,512,257,True,kmeans,61,,,COMPLETE,
216,elevators,1,65,0.001339211477898,2022-10-21 01:51:18.907324,2022-10-21 01:58:12.755746,0 days 00:06:53.848422,615,4,3,linear,rbf,,0.0002554090516784,512,225,True,kmeans,170,,,COMPLETE,
216,elevators,1,66,0.0010805260390043,2022-10-21 01:58:12.756346,2022-10-21 02:10:09.116864,0 days 00:11:56.360518,566,4,2,linear,matern1.5,,0.000371012929423,512,487,True,kmeans,248,,,COMPLETE,
216,elevators,1,67,0.0017789248377084,2022-10-21 02:10:09.117475,2022-10-21 02:14:58.468479,0 days 00:04:49.351004,395,5,6,linear,rbf,,0.0142955838352604,512,410,True,kmeans,100,,,COMPLETE,
216,elevators,1,68,0.0117785977199673,2022-10-21 02:14:58.469054,2022-10-21 02:15:29.060506,0 days 00:00:30.591452,272,4,19,linear,rbf,,0.001810929526327,2048,348,False,kmeans,13,,,COMPLETE,
216,elevators,1,69,0.0009568115929141,2022-10-21 02:15:29.061103,2022-10-21 02:22:25.397139,0 days 00:06:56.336036,530,4,4,linear,matern1.5,,0.000473997911725,512,211,True,random,181,,,COMPLETE,
216,elevators,1,70,0.0015515284612774,2022-10-21 02:22:25.397754,2022-10-21 02:25:14.337720,0 days 00:02:48.939966,698,4,5,linear,matern1.5,,0.0005966736135468,1024,155,True,random,104,,,COMPLETE,
216,elevators,1,71,0.0010384044144302,2022-10-21 02:25:14.338387,2022-10-21 02:30:36.738786,0 days 00:05:22.400399,498,4,3,linear,matern1.5,,0.0004547801036822,512,216,True,random,137,,,COMPLETE,
216,elevators,1,72,0.0010484344093129,2022-10-21 02:30:36.739382,2022-10-21 02:37:03.245445,0 days 00:06:26.506063,483,4,4,linear,matern1.5,,0.0003460245838458,512,279,True,random,162,,,COMPLETE,
216,elevators,1,73,0.0011242942418903,2022-10-21 02:37:03.246065,2022-10-21 02:41:03.724311,0 days 00:04:00.478246,523,4,2,linear,matern1.5,,0.0009069350221293,512,180,True,random,100,,,COMPLETE,
216,elevators,1,74,0.0010388868395239,2022-10-21 02:41:03.724890,2022-10-21 02:46:17.135769,0 days 00:05:13.410879,448,4,7,linear,matern1.5,,0.0007593862629153,512,199,True,random,134,,,COMPLETE,
216,elevators,1,75,0.0018352287588641,2022-10-21 02:46:17.136373,2022-10-21 02:47:48.990182,0 days 00:01:31.853809,569,4,20,linear,rbf,,0.0005914692278416,512,247,False,random,35,,,COMPLETE,
216,elevators,1,76,0.0009528907830826,2022-10-21 02:47:48.990812,2022-10-21 02:52:11.022240,0 days 00:04:22.031428,618,4,3,constant,rbf,,0.0010257147324111,512,311,True,kmeans,98,,,COMPLETE,
216,elevators,1,77,0.0034643509425222,2022-10-21 02:52:11.022920,2022-10-21 02:53:50.968763,0 days 00:01:39.945843,635,4,6,constant,matern1.5,,0.0584315999376811,512,134,True,kmeans,31,,,COMPLETE,
216,elevators,1,78,0.0011008525034412,2022-10-21 02:53:50.969336,2022-10-21 02:56:24.648010,0 days 00:02:33.678674,759,4,4,constant,rbf,,0.0010223140791483,1024,312,False,random,101,,,COMPLETE,
216,elevators,1,79,0.000887140748091,2022-10-21 02:56:24.648621,2022-10-21 03:06:59.881674,0 days 00:10:35.233053,537,4,5,constant,rbf,,0.0003099697278683,512,395,True,kmeans,243,,,COMPLETE,
216,elevators,1,80,0.001573157031089,2022-10-21 03:06:59.882289,2022-10-21 03:12:14.942007,0 days 00:05:15.059718,603,4,5,constant,matern1.5,,0.0003091105541628,2048,511,True,kmeans,182,,,COMPLETE,
216,elevators,1,81,0.0009477300918661,2022-10-21 03:12:14.942594,2022-10-21 03:23:19.740257,0 days 00:11:04.797663,526,4,2,constant,rbf,,0.0002288260446484,512,377,True,kmeans,260,,,COMPLETE,
216,elevators,1,82,0.0009391140774823,2022-10-21 03:23:19.740835,2022-10-21 03:36:12.303664,0 days 00:12:52.562829,531,4,2,constant,rbf,,0.0002051023389264,512,385,True,kmeans,301,,,COMPLETE,
216,elevators,1,83,0.0009185468661598,2022-10-21 03:36:12.304271,2022-10-21 03:48:06.961451,0 days 00:11:54.657180,540,4,4,constant,rbf,,0.0002156086951172,512,375,True,kmeans,279,,,COMPLETE,
216,elevators,1,84,0.0009860848076641,2022-10-21 03:48:06.962081,2022-10-21 03:59:32.282602,0 days 00:11:25.320521,545,4,4,constant,rbf,,0.0001756334260062,512,392,True,kmeans,265,,,COMPLETE,
216,elevators,1,85,0.0009487874340265,2022-10-21 03:59:32.283237,2022-10-21 04:14:34.198428,0 days 00:15:01.915191,577,4,6,constant,rbf,,0.0001219509027742,512,619,True,kmeans,301,,,COMPLETE,
216,elevators,1,86,0.0009949071099981,2022-10-21 04:14:34.199094,2022-10-21 04:29:37.487807,0 days 00:15:03.288713,581,4,6,constant,rbf,,0.0001280626108347,512,950,True,kmeans,250,,,COMPLETE,
216,elevators,1,87,0.0009493679972365,2022-10-21 04:29:37.488405,2022-10-21 04:42:12.767250,0 days 00:12:35.278845,643,4,5,constant,rbf,,0.000230002522478,512,677,True,kmeans,236,,,COMPLETE,
216,elevators,1,88,0.0009359249379485,2022-10-21 04:42:12.767837,2022-10-21 04:51:38.947605,0 days 00:09:26.179768,645,5,7,constant,rbf,,0.0002187751345877,512,697,True,kmeans,168,,,COMPLETE,
216,elevators,1,89,0.00093062518863,2022-10-21 04:51:38.948200,2022-10-21 05:01:06.794847,0 days 00:09:27.846647,649,5,7,constant,rbf,,0.0002258000483138,512,684,True,kmeans,170,,,COMPLETE,
216,elevators,1,90,0.0009359613759443,2022-10-21 05:01:06.795474,2022-10-21 05:15:26.466007,0 days 00:14:19.670533,678,5,7,constant,rbf,,0.0001350804310023,512,591,True,kmeans,280,,,COMPLETE,
216,elevators,1,91,0.0009764817659743,2022-10-21 05:15:26.466601,2022-10-21 05:30:27.273915,0 days 00:15:00.807314,692,5,7,constant,rbf,,0.0001224864368053,512,680,True,kmeans,278,,,COMPLETE,
216,elevators,1,92,0.0008948054164648,2022-10-21 05:30:27.274532,2022-10-21 05:45:30.520700,0 days 00:15:03.246168,661,5,8,constant,rbf,,0.0001516059781589,512,1151,True,kmeans,209,,,COMPLETE,
216,elevators,1,93,0.0009789849864318,2022-10-21 05:45:30.521298,2022-10-21 06:00:34.150948,0 days 00:15:03.629650,729,5,8,constant,rbf,,0.0001533898227406,512,1409,True,kmeans,174,,,COMPLETE,
216,elevators,1,94,0.0008991970680654,2022-10-21 06:00:34.151555,2022-10-21 06:14:50.896449,0 days 00:14:16.744894,682,5,8,constant,rbf,,0.0002460957743127,512,1100,True,kmeans,195,,,COMPLETE,
216,elevators,1,95,0.000892455340363,2022-10-21 06:14:50.897046,2022-10-21 06:29:48.972018,0 days 00:14:58.074972,676,5,9,constant,rbf,,0.0001956921216028,512,1097,True,kmeans,211,,,COMPLETE,
216,elevators,1,96,0.0009985245997086,2022-10-21 06:29:48.972611,2022-10-21 06:44:51.440382,0 days 00:15:02.467771,665,5,9,constant,rbf,,0.0001809344148735,512,1510,True,kmeans,164,,,COMPLETE,
216,elevators,1,97,0.000921881000977,2022-10-21 06:44:51.440992,2022-10-21 06:59:54.660678,0 days 00:15:03.219686,720,5,8,constant,rbf,,0.0001956803597016,512,1223,True,kmeans,197,,,COMPLETE,
216,elevators,1,98,0.0008917540544643,2022-10-21 06:59:54.661294,2022-10-21 07:14:42.896525,0 days 00:14:48.235231,718,5,8,constant,rbf,,0.0002593194479897,512,1212,True,kmeans,198,,,COMPLETE,
216,elevators,1,99,0.0008949589100666,2022-10-21 07:14:42.897141,2022-10-21 07:29:44.180014,0 days 00:15:01.282873,726,5,8,constant,rbf,,0.000270518888589,512,1162,True,kmeans,205,,,COMPLETE,
216,elevators,2,0,0.0018250830471515,2022-10-21 07:39:17.346269,2022-10-21 07:41:42.104088,0 days 00:02:24.757819,1024,4,2,constant,rbf,,0.01,2048,1000,False,kmeans,53,,,COMPLETE,"{'n_max': 1024, 'n_layers': 4, 'n_out': 2, 'mean_type': 'constant', 'kernel_type': 'rbf', 'lr': 0.01, 'num_inducing': 1000, 'initialize_fe': False, 'params_minit': 'random'}"
216,elevators,2,1,0.0009692892199382,2022-10-21 07:41:42.104664,2022-10-21 07:48:27.490404,0 days 00:06:45.385740,236,3,9,linear,matern1.5,,0.0004563540405004,512,177,False,kmeans,172,,,COMPLETE,
216,elevators,2,2,0.0065790652297437,2022-10-21 07:48:27.490995,2022-10-21 07:49:28.257990,0 days 00:01:00.766995,849,3,17,constant,rbf,,0.0969842425326948,1024,170,False,kmeans,31,,,COMPLETE,
216,elevators,2,3,0.0016002543270587,2022-10-21 07:49:28.258545,2022-10-21 07:51:07.752769,0 days 00:01:39.494224,602,4,9,linear,matern0.5,,0.0018801002789081,1024,243,False,kmeans,50,,,COMPLETE,
216,elevators,2,4,0.0017028845613822,2022-10-21 07:51:07.753325,2022-10-21 07:54:03.741211,0 days 00:02:55.987886,822,2,2,constant,rbf,,0.0053217619969873,2048,1977,True,random,73,,,COMPLETE,
216,elevators,2,5,0.0029963194392621,2022-10-21 07:54:03.741805,2022-10-21 07:54:46.399828,0 days 00:00:42.658023,413,2,13,linear,matern0.5,,0.0170088494365791,1024,143,False,random,23,,,COMPLETE,
216,elevators,2,6,0.0035376183222979,2022-10-21 07:54:46.400372,2022-10-21 08:00:04.874571,0 days 00:05:18.474199,864,3,14,linear,rbf,,0.0802693342468469,512,1020,True,kmeans,75,,,COMPLETE,
216,elevators,2,7,0.0015136387664824,2022-10-21 08:00:04.875205,2022-10-21 08:03:41.668662,0 days 00:03:36.793457,108,3,2,linear,rbf,,0.0009977900060762,1024,485,False,kmeans,108,,,COMPLETE,
216,elevators,2,8,0.0020558047108352,2022-10-21 08:03:41.669266,2022-10-21 08:05:57.337604,0 days 00:02:15.668338,223,4,14,linear,rbf,,0.015999083600516,512,107,True,kmeans,52,,,COMPLETE,
216,elevators,2,9,0.0025091390125453,2022-10-21 08:05:57.338214,2022-10-21 08:07:10.551761,0 days 00:01:13.213547,750,2,8,constant,matern0.5,,0.0239564991255989,2048,1240,True,kmeans,15,,,COMPLETE,
216,elevators,2,10,0.0058266040869057,2022-10-21 08:07:10.552322,2022-10-21 08:07:59.270497,0 days 00:00:48.718175,340,5,20,linear,matern1.5,,0.0001178954481275,512,57,False,random,13,,,COMPLETE,
216,elevators,2,11,0.0013213430065661,2022-10-21 08:07:59.271103,2022-10-21 08:12:13.337235,0 days 00:04:14.066132,126,3,5,linear,matern1.5,,0.0006598944488949,1024,432,False,kmeans,129,,,COMPLETE,
216,elevators,2,12,0.0011629879008978,2022-10-21 08:12:13.337920,2022-10-21 08:20:28.841257,0 days 00:08:15.503337,71,3,6,linear,matern1.5,,0.0003718293597662,512,389,False,kmeans,186,,,COMPLETE,
216,elevators,2,13,0.0011979795526713,2022-10-21 08:20:28.841872,2022-10-21 08:26:54.510784,0 days 00:06:25.668912,292,5,7,linear,matern1.5,,0.0001872581973979,512,313,False,kmeans,143,,,COMPLETE,
216,elevators,2,14,0.0011124748270958,2022-10-21 08:26:54.511416,2022-10-21 08:30:58.470241,0 days 00:04:03.958825,478,3,11,linear,matern1.5,,0.0004129721155864,512,69,False,kmeans,107,,,COMPLETE,
216,elevators,2,15,0.0011239807354286,2022-10-21 08:30:58.470836,2022-10-21 08:34:52.221985,0 days 00:03:53.751149,502,4,11,linear,matern1.5,,0.0003132267520606,512,51,False,random,105,,,COMPLETE,
216,elevators,2,16,0.001357412431389,2022-10-21 08:34:52.222548,2022-10-21 08:37:56.979162,0 days 00:03:04.756614,561,2,11,linear,matern1.5,,0.0017773244164546,512,87,False,kmeans,81,,,COMPLETE,
216,elevators,2,17,0.0012502316385507,2022-10-21 08:37:56.979733,2022-10-21 08:41:09.224377,0 days 00:03:12.244644,401,3,10,linear,matern1.5,,0.0007439896380586,512,82,False,kmeans,82,,,COMPLETE,
216,elevators,2,18,0.0010208783205598,2022-10-21 08:41:09.224970,2022-10-21 08:54:57.772243,0 days 00:13:48.547273,225,4,16,constant,matern1.5,,0.0001005207058718,512,192,True,random,400,,,COMPLETE,
216,elevators,2,19,0.0010261017596349,2022-10-21 08:54:57.772823,2022-10-21 09:05:47.039114,0 days 00:10:49.266291,240,5,18,constant,matern1.5,,0.0001017481851608,512,220,True,random,290,,,COMPLETE,
216,elevators,2,20,0.0013166046701371,2022-10-21 09:05:47.039700,2022-10-21 09:12:36.810697,0 days 00:06:49.770997,213,4,16,constant,matern1.5,,0.0001791634522796,2048,660,True,random,323,,,COMPLETE,
216,elevators,2,21,0.0009643667726777,2022-10-21 09:12:36.811271,2022-10-21 09:23:57.394893,0 days 00:11:20.583622,205,5,17,constant,matern1.5,,0.0001733369286398,512,212,True,random,307,,,COMPLETE,
216,elevators,2,22,0.0009410475613549,2022-10-21 09:23:57.395469,2022-10-21 09:34:09.085009,0 days 00:10:11.689540,158,5,19,constant,matern1.5,,0.0002245625383988,512,134,True,random,282,,,COMPLETE,
