dataset_id,dataset_name,outer_cv_split,number,value,datetime_start,datetime_complete,duration,params_n_max,params_n_layers,params_n_out,params_mean_type,params_kernel_type,params_num_mixtures,params_lr,params_batch_size,params_num_inducing,params_initialize_fe,params_minit,user_attrs_MAX_EPOCHS,state,system_attrs_completed_rung_0,system_attrs_completed_rung_1,system_attrs_fixed_params,system_attrs_completed_rung_2,system_attrs_completed_rung_3
216.0,r1_08_PPV,1.0,20.0,1.939665480676922e-06,2022-11-06 21:37:15.737928,2022-11-06 21:38:43.614835,0 days 00:01:27.876907,753.0,4.0,3.0,constant,matern1.5,,0.0567553256304524,2048.0,52.0,0.0,kmeans,7.0,COMPLETE,5.3207108976494055e-06,,,,
216.0,r1_08_PPV,1.0,21.0,0.0257765967398881,2022-11-06 21:38:43.615480,2022-11-06 21:40:29.432537,0 days 00:01:45.817057,732.0,5.0,20.0,constant,matern0.5,,9.935922347040692e-05,8192.0,463.0,0.0,kmeans,,PRUNED,0.0257765967398881,,,,
216.0,r1_08_PPV,1.0,22.0,2.6217324489152816e-07,2022-11-06 21:40:29.432879,2022-11-06 21:42:07.298006,0 days 00:01:37.865127,1003.0,3.0,5.0,constant,rbf,,0.0262264330974334,1024.0,106.0,1.0,kmeans,4.0,COMPLETE,7.723191401964868e-07,,,,
216.0,r1_08_PPV,1.0,23.0,4.885010866928496e-07,2022-11-06 21:42:07.298643,2022-11-06 21:43:53.200396,0 days 00:01:45.901753,169.0,3.0,3.0,constant,matern1.5,,0.0294772726202652,2048.0,1258.0,0.0,kmeans,4.0,COMPLETE,,,,,
216.0,r1_08_PPV,1.0,24.0,1.212745956991057e-07,2022-11-06 21:43:53.201041,2022-11-06 21:47:14.109837,0 days 00:03:20.908796,1023.0,3.0,4.0,constant,rbf,,0.0072376815944192,1024.0,161.0,1.0,kmeans,15.0,COMPLETE,4.313214958528988e-07,2.968178023365909e-07,,,
216.0,r1_08_PPV,1.0,25.0,1.0180934623349458e-05,2022-11-06 21:47:14.110476,2022-11-06 21:48:29.321671,0 days 00:01:15.211195,862.0,4.0,5.0,constant,rbf,,0.0035744132078568,1024.0,185.0,1.0,kmeans,,PRUNED,1.0180934623349458e-05,,,,
216.0,r1_08_PPV,1.0,26.0,8.259122097342697e-08,2022-11-06 21:48:29.322006,2022-11-06 21:53:17.956793,0 days 00:04:48.634787,642.0,3.0,20.0,constant,rbf,,0.0036302108807536,1024.0,223.0,0.0,kmeans,26.0,COMPLETE,5.309236257744487e-06,2.810507453432365e-07,,,
216.0,r1_08_PPV,1.0,27.0,1.4981472304498313e-05,2022-11-06 21:53:17.957444,2022-11-06 21:54:39.034518,0 days 00:01:21.077074,628.0,5.0,20.0,constant,rbf,,0.0016884486581485,1024.0,833.0,0.0,kmeans,,PRUNED,1.4981472304498313e-05,,,,
216.0,r1_08_PPV,1.0,28.0,2.363300336583052e-05,2022-11-06 21:54:39.034853,2022-11-06 21:55:36.685226,0 days 00:00:57.650373,107.0,3.0,20.0,constant,rbf,,0.0012331238704716,1024.0,251.0,0.0,kmeans,,PRUNED,2.363300336583052e-05,,,,
216.0,r1_08_PPV,1.0,29.0,4.554112820187585e-07,2022-11-06 21:55:36.685556,2022-11-06 21:58:40.927116,0 days 00:03:04.241560,905.0,2.0,11.0,constant,rbf,,0.0464607023745047,1024.0,663.0,1.0,kmeans,10.0,COMPLETE,,,,,
216.0,r1_08_PPV,1.0,30.0,0.0102658467367291,2022-11-06 21:58:40.927815,2022-11-06 22:00:57.696242,0 days 00:02:16.768427,275.0,2.0,8.0,linear,matern1.5,,3.285361027209744e-05,8192.0,337.0,0.0,random,17.0,COMPLETE,,,,,
216.0,r1_08_PPV,1.0,31.0,4.23800656790263e-07,2022-11-06 22:00:57.696888,2022-11-06 22:02:17.313171,0 days 00:01:19.616283,511.0,4.0,15.0,constant,matern1.5,,0.0208147931385873,2048.0,81.0,0.0,random,6.0,COMPLETE,4.23800656790263e-07,,,,
216.0,r1_08_PPV,1.0,32.0,1.022081050905399e-06,2022-11-06 22:02:17.313803,2022-11-06 22:03:58.008376,0 days 00:01:40.694573,234.0,3.0,17.0,constant,rbf,,0.0874170274428906,1024.0,241.0,0.0,random,6.0,COMPLETE,1.022081050905399e-06,,,,
216.0,r1_08_PPV,1.0,33.0,0.0020761091727763,2022-11-06 22:03:58.009012,2022-11-06 22:04:59.324149,0 days 00:01:01.315137,640.0,4.0,7.0,constant,rbf,,0.0001117790774213,1024.0,347.0,0.0,kmeans,,PRUNED,0.0020761091727763,,,,
216.0,r1_08_PPV,1.0,34.0,5.404425337474095e-06,2022-11-06 22:04:59.324494,2022-11-06 22:06:31.934770,0 days 00:01:32.610276,587.0,5.0,12.0,linear,matern1.5,,0.0490229345333831,8192.0,61.0,0.0,kmeans,10.0,COMPLETE,,,,,
216.0,r1_08_PPV,1.0,35.0,5.283395239530364e-06,2022-11-06 22:06:31.935451,2022-11-06 22:12:47.300676,0 days 00:06:15.365225,952.0,4.0,8.0,constant,rbf,,0.0001819448050328,1024.0,92.0,0.0,kmeans,36.0,COMPLETE,,,,,
216.0,r1_08_PPV,1.0,36.0,4.295732196624158e-06,2022-11-06 22:12:47.301306,2022-11-06 22:24:17.751616,0 days 00:11:30.450310,248.0,4.0,2.0,constant,matern0.5,,0.0002904726643504,2048.0,75.0,1.0,random,92.0,COMPLETE,0.0004105803673155,2.4977267457870767e-05,,,
216.0,r1_08_PPV,1.0,37.0,1.9668188144805762e-07,2022-11-06 22:24:17.752266,2022-11-06 22:31:07.045472,0 days 00:06:49.293206,428.0,4.0,18.0,constant,rbf,,0.0030987353876351,2048.0,1637.0,1.0,random,26.0,COMPLETE,1.1672088930936295e-06,,,,
216.0,r1_08_PPV,1.0,38.0,1.3144464219294605e-06,2022-11-06 22:31:07.046122,2022-11-06 22:34:59.087020,0 days 00:03:52.040898,415.0,4.0,17.0,constant,rbf,,0.0029002704727829,2048.0,1791.0,1.0,random,,PRUNED,1.3144464219294605e-06,,,,
216.0,r1_08_PPV,1.0,39.0,1.0135687261936256e-05,2022-11-06 22:34:59.087449,2022-11-06 22:35:55.570398,0 days 00:00:56.482949,786.0,2.0,18.0,constant,matern1.5,,0.0020687625136053,2048.0,677.0,0.0,kmeans,,PRUNED,1.0135687261936256e-05,,,,
216.0,r1_08_PPV,1.0,40.0,3.45207445207052e-06,2022-11-06 22:35:55.570746,2022-11-06 22:38:37.759594,0 days 00:02:42.188848,903.0,3.0,3.0,constant,rbf,,0.0081644829419981,1024.0,169.0,1.0,kmeans,,PRUNED,3.367296983469714e-07,3.45207445207052e-06,,,
216.0,r1_08_PPV,1.0,41.0,1.1174797975854744e-07,2022-11-06 22:38:37.759951,2022-11-06 22:41:59.245560,0 days 00:03:21.485609,1006.0,3.0,5.0,constant,rbf,,0.0050148706239645,1024.0,212.0,1.0,kmeans,15.0,COMPLETE,1.4976501461205771e-06,2.1297240948570106e-07,,,
216.0,r1_08_PPV,1.0,42.0,1.0468644262573434e-07,2022-11-06 22:41:59.246209,2022-11-06 22:46:53.430374,0 days 00:04:54.184165,493.0,4.0,15.0,constant,rbf,,0.0042526505462707,2048.0,1221.0,1.0,random,22.0,COMPLETE,3.188797563780099e-07,,,,
216.0,r1_08_PPV,1.0,43.0,1.7806812024900864e-07,2022-11-06 22:46:53.431003,2022-11-06 22:48:42.969607,0 days 00:01:49.538604,738.0,3.0,6.0,constant,rbf,,0.0226946703334834,1024.0,232.0,1.0,kmeans,5.0,COMPLETE,9.54544589149009e-07,,,,
216.0,r1_08_PPV,1.0,44.0,6.297458554627158e-08,2022-11-06 22:48:42.970254,2022-11-06 22:53:40.740745,0 days 00:04:57.770491,489.0,5.0,14.0,constant,rbf,,0.0047514326662378,2048.0,1063.0,1.0,random,24.0,COMPLETE,1.900511392705085e-07,,,,
216.0,r1_08_PPV,1.0,45.0,2.3253885956364684e-05,2022-11-06 22:53:40.741380,2022-11-06 22:55:47.904582,0 days 00:02:07.163202,498.0,4.0,14.0,constant,rbf,,0.0007701964590788,2048.0,185.0,1.0,random,,PRUNED,2.3253885956364684e-05,,,,
216.0,r1_08_PPV,1.0,46.0,3.934071628464153e-06,2022-11-06 22:55:47.904999,2022-11-06 22:56:43.662552,0 days 00:00:55.757553,924.0,4.0,2.0,constant,rbf,,0.0043744436741635,1024.0,85.0,0.0,kmeans,,PRUNED,3.934071628464153e-06,,,,
216.0,r1_08_PPV,1.0,47.0,0.0022618621587753,2022-11-06 22:56:43.662911,2022-11-06 22:59:53.705953,0 days 00:03:10.043042,820.0,2.0,10.0,linear,matern1.5,,8.794722593176052e-06,8192.0,72.0,0.0,random,27.0,COMPLETE,,,,,
216.0,r1_08_PPV,1.0,48.0,2.527983633626718e-05,2022-11-06 22:59:53.706639,2022-11-06 23:00:56.606916,0 days 00:01:02.900277,838.0,3.0,14.0,constant,rbf,,0.0008308509349311,1024.0,434.0,0.0,kmeans,,PRUNED,2.527983633626718e-05,,,,
216.0,r1_08_PPV,1.0,49.0,1.1621207704592962e-05,2022-11-06 23:00:56.607315,2022-11-06 23:04:52.319620,0 days 00:03:55.712305,226.0,3.0,9.0,linear,matern0.5,,0.0021403413602243,8192.0,302.0,0.0,kmeans,34.0,COMPLETE,,,,,
216.0,r1_08_PPV,1.0,50.0,5.95950155002356e-07,2022-11-06 23:04:52.320249,2022-11-06 23:07:32.094163,0 days 00:02:39.773914,937.0,2.0,6.0,constant,rbf,,0.0149314092748554,1024.0,288.0,1.0,random,,PRUNED,2.34183559655321e-07,5.95950155002356e-07,,,
216.0,r1_08_PPV,1.0,51.0,1.016134262084961,2022-11-06 23:07:32.094518,2022-11-06 23:12:21.230961,0 days 00:04:49.136443,309.0,2.0,10.0,linear,matern1.5,,3.813884262632056e-06,8192.0,370.0,0.0,kmeans,,PRUNED,1.016134262084961,,,,
216.0,r1_08_PPV,1.0,52.0,3.286296487203799e-05,2022-11-06 23:12:21.231368,2022-11-06 23:13:16.779973,0 days 00:00:55.548605,589.0,4.0,9.0,constant,rbf,,0.0033322940210518,1024.0,132.0,0.0,kmeans,,PRUNED,3.286296487203799e-05,,,,
216.0,r1_08_PPV,1.0,53.0,0.0001823819766286,2022-11-06 23:13:16.780300,2022-11-06 23:15:11.388017,0 days 00:01:54.607717,423.0,5.0,7.0,constant,rbf,,0.0369221410104538,1024.0,1411.0,1.0,random,,PRUNED,0.0001823819766286,,,,
216.0,r1_08_PPV,1.0,54.0,0.0002511520287953,2022-11-06 23:15:11.388349,2022-11-06 23:16:12.256701,0 days 00:01:00.868352,725.0,2.0,11.0,linear,matern0.5,,0.0002000826318979,2048.0,435.0,1.0,random,,PRUNED,0.0002511520287953,,,,
216.0,r1_08_PPV,1.0,55.0,2.1967850898363395e-06,2022-11-06 23:16:12.257090,2022-11-06 23:17:46.459734,0 days 00:01:34.202644,226.0,3.0,4.0,constant,matern1.5,,0.0973058541805113,2048.0,172.0,1.0,random,6.0,COMPLETE,,,,,
