dataset_id,dataset_name,outer_cv_split,number,value,datetime_start,datetime_complete,duration,params_n_max,params_n_layers,params_n_out,params_mean_type,params_kernel_type,params_num_mixtures,params_lr,params_batch_size,params_num_inducing,params_initialize_fe,params_minit,user_attrs_MAX_EPOCHS,state,system_attrs_completed_rung_0,system_attrs_completed_rung_1,system_attrs_fixed_params,system_attrs_completed_rung_2,system_attrs_completed_rung_3
287.0,r1_08_BPV,5.0,33.0,0.0005736199673265,2022-10-26 08:42:27.674397,2022-10-26 08:45:10.168174,0 days 00:02:42.493777,782.0,3.0,5.0,constant,rbf,,0.0015333793745601,1024.0,1286.0,False,random,,PRUNED,0.0005736199673265,,,,
287.0,r1_08_BPV,5.0,34.0,0.0005732484278269,2022-10-26 08:45:10.168512,2022-10-26 08:47:03.849749,0 days 00:01:53.681237,321.0,3.0,12.0,constant,rbf,,0.0216237313216885,1024.0,139.0,True,kmeans,6.0,COMPLETE,,,,,
287.0,r1_08_BPV,5.0,35.0,0.0005771362339146,2022-10-26 08:47:03.850385,2022-10-26 08:50:59.405921,0 days 00:03:55.555536,463.0,2.0,14.0,constant,rbf,,0.0002840261125514,1024.0,1994.0,True,random,,PRUNED,0.0005771362339146,,,,
287.0,r1_08_BPV,5.0,36.0,0.0005603096215054,2022-10-26 08:50:59.406234,2022-10-26 08:52:49.507910,0 days 00:01:50.101676,589.0,5.0,13.0,linear,matern1.5,,0.0161160297376322,8192.0,136.0,False,kmeans,13.0,COMPLETE,,,,,
287.0,r1_08_BPV,5.0,37.0,0.0005606544436886,2022-10-26 08:52:49.508565,2022-10-26 08:55:43.124089,0 days 00:02:53.615524,794.0,3.0,4.0,constant,rbf,,0.0054921656707979,1024.0,1108.0,False,random,8.0,COMPLETE,0.000560657994356,,,,
287.0,r1_08_BPV,5.0,38.0,0.0006313829217106,2022-10-26 08:55:43.124727,2022-10-26 08:57:21.511285,0 days 00:01:38.386558,653.0,2.0,7.0,constant,matern0.5,,0.0004202933111365,1024.0,113.0,False,random,,PRUNED,0.0006313829217106,,,,
287.0,r1_08_BPV,5.0,39.0,0.0302190538495779,2022-10-26 08:57:21.511614,2022-10-26 08:59:00.953172,0 days 00:01:39.441558,403.0,3.0,2.0,constant,rbf,,4.83318568920756e-05,8192.0,1288.0,True,random,,PRUNED,0.0302190538495779,,,,
287.0,r1_08_BPV,5.0,40.0,0.0005863507394678,2022-10-26 08:59:00.953532,2022-10-26 09:29:24.802585,0 days 00:30:23.849053,919.0,2.0,16.0,linear,matern1.5,,1.4177188374255691e-05,2048.0,1716.0,False,kmeans,129.0,COMPLETE,,,,,
287.0,r1_08_BPV,5.0,41.0,0.0005987532204017,2022-10-26 09:29:24.803252,2022-10-26 09:31:03.658594,0 days 00:01:38.855342,91.0,2.0,7.0,constant,rbf,,0.0858775774419357,1024.0,334.0,False,random,,PRUNED,0.0005987532204017,,,,
287.0,r1_08_BPV,5.0,42.0,0.0005600466392934,2022-10-26 09:31:03.658974,2022-10-26 09:34:00.023934,0 days 00:02:56.364960,291.0,4.0,11.0,constant,matern1.5,,0.0032515618453598,1024.0,102.0,True,kmeans,12.0,COMPLETE,,,,,
287.0,r1_08_BPV,5.0,43.0,0.0005601389566436,2022-10-26 09:34:00.024587,2022-10-26 09:38:17.043944,0 days 00:04:17.019357,866.0,3.0,4.0,constant,matern0.5,,0.0014669645781153,1024.0,222.0,False,random,22.0,COMPLETE,0.0005671132821589,,,,
287.0,r1_08_BPV,5.0,44.0,0.0005750716663897,2022-10-26 09:38:17.044599,2022-10-26 09:40:23.613570,0 days 00:02:06.568971,714.0,3.0,12.0,linear,matern1.5,,0.010079855866409,2048.0,1766.0,True,kmeans,2.0,COMPLETE,,,,,
287.0,r1_08_BPV,5.0,45.0,0.0005633583641611,2022-10-26 09:40:23.614192,2022-10-26 09:42:17.647065,0 days 00:01:54.032873,607.0,4.0,3.0,constant,rbf,,0.0143641226408177,2048.0,942.0,False,kmeans,7.0,COMPLETE,0.0005639517330564,,,,
287.0,r1_08_BPV,5.0,46.0,0.0005619273870252,2022-10-26 09:42:17.647704,2022-10-26 09:44:32.688075,0 days 00:02:15.040371,887.0,4.0,3.0,constant,rbf,,0.006022617147516,2048.0,1394.0,False,random,7.0,COMPLETE,0.000563321984373,,,,
287.0,r1_08_BPV,5.0,47.0,0.000556623796001,2022-10-26 09:44:32.688724,2022-10-26 09:47:53.555237,0 days 00:03:20.866513,668.0,4.0,2.0,constant,rbf,,0.0207615953579882,8192.0,931.0,False,kmeans,24.0,COMPLETE,0.0005665887729264,,,,
287.0,r1_08_BPV,5.0,48.0,0.002380137797445,2022-10-26 09:47:53.555888,2022-10-26 10:00:34.110208,0 days 00:12:40.554320,684.0,5.0,6.0,constant,matern0.5,,7.444169362977793e-06,2048.0,561.0,False,kmeans,,PRUNED,0.002380137797445,,,,
287.0,r1_08_BPV,5.0,49.0,0.0005718657048419,2022-10-26 10:00:34.110554,2022-10-26 10:02:27.604885,0 days 00:01:53.494331,229.0,4.0,13.0,constant,rbf,,0.0014800127742206,1024.0,69.0,True,kmeans,6.0,COMPLETE,,,,,
287.0,r1_08_BPV,5.0,50.0,0.000560425047297,2022-10-26 10:02:27.605566,2022-10-26 10:04:27.950665,0 days 00:02:00.345099,709.0,3.0,6.0,constant,rbf,,0.0283598922097017,8192.0,570.0,False,random,15.0,COMPLETE,0.0005609457148239,,,,
287.0,r1_08_BPV,5.0,51.0,0.0005816455231979,2022-10-26 10:04:27.951305,2022-10-26 10:05:37.988460,0 days 00:01:10.037155,545.0,4.0,4.0,constant,rbf,,0.0027152587811959,8192.0,815.0,False,random,,PRUNED,0.0005816455231979,,,,
287.0,r1_08_BPV,5.0,52.0,0.000934295123443,2022-10-26 10:05:37.988795,2022-10-26 10:07:19.696906,0 days 00:01:41.708111,498.0,3.0,12.0,constant,rbf,,0.0005499558442033,8192.0,1480.0,False,kmeans,,PRUNED,0.000934295123443,,,,
287.0,r1_08_BPV,5.0,53.0,0.0005639786832034,2022-10-26 10:07:19.697235,2022-10-26 10:08:44.106739,0 days 00:01:24.409504,94.0,5.0,2.0,constant,rbf,,0.0824109028652343,8192.0,74.0,True,random,8.0,COMPLETE,,,,,
287.0,r1_08_BPV,5.0,54.0,0.0174095910042524,2022-10-26 10:08:44.107380,2022-10-26 10:10:14.980068,0 days 00:01:30.872688,731.0,2.0,2.0,constant,rbf,,0.0001845103352686,8192.0,1062.0,True,random,,PRUNED,0.0174095910042524,,,,
287.0,r1_08_BPV,5.0,55.0,0.0005634541157633,2022-10-26 10:10:14.980387,2022-10-26 10:12:35.045796,0 days 00:02:20.065409,610.0,5.0,19.0,constant,rbf,,0.0227026131716783,1024.0,1601.0,False,kmeans,2.0,COMPLETE,,,,,
287.0,r1_08_BPV,5.0,56.0,0.0005700341425836,2022-10-26 10:12:35.046443,2022-10-26 10:13:46.792536,0 days 00:01:11.746093,516.0,4.0,2.0,constant,matern0.5,,0.0058389777328363,8192.0,495.0,False,kmeans,,PRUNED,0.0005700341425836,,,,
287.0,r1_08_BPV,5.0,57.0,0.0005833489703945,2022-10-26 10:13:46.792883,2022-10-26 10:16:18.537678,0 days 00:02:31.744795,499.0,4.0,14.0,constant,matern0.5,,0.0695449028463431,1024.0,109.0,False,kmeans,11.0,COMPLETE,,,,,
287.0,r1_08_BPV,5.0,58.0,0.0005631239037029,2022-10-26 10:16:18.538320,2022-10-26 10:19:11.422551,0 days 00:02:52.884231,221.0,4.0,10.0,constant,rbf,,0.0120591363763867,1024.0,52.0,True,kmeans,13.0,COMPLETE,,,,,
287.0,r1_08_BPV,5.0,59.0,0.0005584336468018,2022-10-26 10:19:11.423203,2022-10-26 10:25:09.048611,0 days 00:05:57.625408,865.0,3.0,6.0,constant,rbf,,0.0032735866567679,1024.0,965.0,False,random,24.0,COMPLETE,0.0005610765074379,,,,
287.0,r1_08_BPV,5.0,60.0,0.0005597303970716,2022-10-26 10:25:09.049307,2022-10-26 10:27:47.224262,0 days 00:02:38.174955,892.0,3.0,3.0,constant,rbf,,0.0028876056423752,1024.0,931.0,False,random,8.0,COMPLETE,0.0005615100963041,,,,
287.0,r1_08_BPV,5.0,61.0,0.0015409815823659,2022-10-26 10:27:47.224936,2022-10-26 10:32:58.638191,0 days 00:05:11.413255,590.0,3.0,20.0,constant,matern1.5,,1.1353262881498582e-05,1024.0,171.0,True,kmeans,,PRUNED,0.0015409815823659,,,,
287.0,r1_08_BPV,5.0,62.0,0.0005689419922418,2022-10-26 10:32:58.638530,2022-10-26 10:36:14.324614,0 days 00:03:15.686084,991.0,4.0,2.0,constant,rbf,,0.001855112575894,8192.0,1096.0,False,random,22.0,COMPLETE,,,,,
287.0,r1_08_BPV,5.0,63.0,0.0005697237793356,2022-10-26 10:36:14.325286,2022-10-26 10:39:11.993080,0 days 00:02:57.667794,197.0,5.0,15.0,constant,rbf,,0.0006379250796118,2048.0,94.0,True,kmeans,19.0,COMPLETE,,,,,
287.0,r1_08_BPV,5.0,64.0,0.0005629392107948,2022-10-26 10:39:11.993747,2022-10-26 10:41:11.985576,0 days 00:01:59.991829,853.0,3.0,6.0,constant,rbf,,0.0126507150846024,1024.0,1110.0,False,random,4.0,COMPLETE,,,,,
287.0,r1_08_BPV,5.0,65.0,0.0005690850666724,2022-10-26 10:41:11.986234,2022-10-26 10:43:42.091816,0 days 00:02:30.105582,158.0,3.0,7.0,constant,matern1.5,,0.0013602099071373,2048.0,58.0,False,random,17.0,COMPLETE,,,,,
287.0,r1_08_BPV,5.0,66.0,0.0005626093479804,2022-10-26 10:43:42.092479,2022-10-26 10:45:02.541603,0 days 00:01:20.449124,383.0,4.0,6.0,constant,rbf,,0.0891385435747769,8192.0,851.0,True,random,5.0,COMPLETE,,,,,
287.0,r1_08_BPV,5.0,67.0,0.0005593503592535,2022-10-26 10:45:02.542237,2022-10-26 10:48:49.070410,0 days 00:03:46.528173,406.0,4.0,11.0,constant,matern1.5,,0.0042518217719044,1024.0,237.0,False,random,18.0,COMPLETE,,,,,
287.0,r1_08_BPV,5.0,68.0,0.0005708979442715,2022-10-26 10:48:49.071047,2022-10-26 10:50:56.573402,0 days 00:02:07.502355,699.0,3.0,5.0,constant,rbf,,0.0075556358272335,1024.0,792.0,False,random,,PRUNED,0.0005708979442715,,,,
287.0,r1_08_BPV,5.0,69.0,0.0005579979042522,2022-10-26 10:50:56.573724,2022-10-26 10:54:27.141434,0 days 00:03:30.567710,393.0,2.0,3.0,constant,rbf,,0.0028487084615824,1024.0,617.0,True,random,14.0,COMPLETE,0.0005652106483466,,,,
287.0,r1_08_BPV,5.0,70.0,0.0005718892207369,2022-10-26 10:54:27.142101,2022-10-26 10:56:43.896177,0 days 00:02:16.754076,389.0,5.0,6.0,constant,rbf,,0.0008349069712322,1024.0,616.0,True,random,,PRUNED,0.0005718892207369,,,,
287.0,r1_08_BPV,5.0,71.0,0.0005605780170299,2022-10-26 10:56:43.896548,2022-10-26 11:06:50.132705,0 days 00:10:06.236157,67.0,3.0,5.0,constant,rbf,,0.002332515105894,8192.0,1772.0,False,kmeans,59.0,COMPLETE,,,,,
287.0,r1_08_BPV,5.0,72.0,0.0005700117908418,2022-10-26 11:06:50.133387,2022-10-26 11:15:30.231527,0 days 00:08:40.098140,303.0,4.0,8.0,constant,rbf,,0.0005041790994616,8192.0,248.0,True,kmeans,87.0,COMPLETE,0.0005720942863263,,,,
287.0,r1_08_BPV,5.0,73.0,0.0024993598926812,2022-10-26 11:15:30.232195,2022-10-26 11:16:53.293355,0 days 00:01:23.061160,308.0,4.0,4.0,linear,matern1.5,,0.0001024502298247,8192.0,462.0,True,kmeans,5.0,COMPLETE,,,,,
287.0,r1_08_BPV,5.0,74.0,0.0005748382536694,2022-10-26 11:16:53.294032,2022-10-26 11:19:11.811314,0 days 00:02:18.517282,933.0,3.0,3.0,constant,rbf,,0.0165419253394436,1024.0,692.0,True,random,,PRUNED,0.0005748382536694,,,,
287.0,r1_08_BPV,5.0,75.0,0.0005624286131933,2022-10-26 11:19:11.811631,2022-10-26 11:21:00.084477,0 days 00:01:48.272846,867.0,3.0,4.0,constant,matern0.5,,0.0099885012503776,8192.0,601.0,False,random,12.0,COMPLETE,,,,,
287.0,r1_08_BPV,5.0,76.0,0.0191760677844285,2022-10-26 11:21:00.085136,2022-10-26 11:35:04.444168,0 days 00:14:04.359032,498.0,5.0,8.0,constant,rbf,,1.7009434613104531e-06,1024.0,99.0,True,kmeans,,PRUNED,0.0191760677844285,,,,
287.0,r1_08_BPV,5.0,77.0,0.0005876562208868,2022-10-26 11:35:04.444491,2022-10-26 11:36:19.418826,0 days 00:01:14.974335,818.0,2.0,11.0,linear,matern1.5,,0.0995423246627793,1024.0,279.0,True,kmeans,1.0,COMPLETE,,,,,
287.0,r1_08_BPV,5.0,78.0,0.0029229302890598,2022-10-26 11:36:19.419495,2022-10-26 11:51:43.625168,0 days 00:15:24.205673,479.0,2.0,17.0,linear,matern0.5,,2.449625328235583e-06,2048.0,152.0,False,random,130.0,COMPLETE,,,,,
287.0,r1_08_BPV,5.0,79.0,0.007846157066524,2022-10-26 11:51:43.625817,2022-10-26 11:56:55.680706,0 days 00:05:12.054889,266.0,4.0,18.0,linear,matern1.5,,2.698355065045594e-06,1024.0,65.0,False,kmeans,28.0,COMPLETE,,,,,
287.0,r1_08_BPV,5.0,80.0,0.0005610238295048,2022-10-26 11:56:55.681429,2022-10-26 12:01:04.830044,0 days 00:04:09.148615,186.0,4.0,16.0,constant,rbf,,0.0039377691126169,8192.0,1058.0,False,random,31.0,COMPLETE,,,,,
287.0,r1_08_BPV,5.0,81.0,0.0005584819591604,2022-10-26 12:01:04.830719,2022-10-26 12:03:03.959256,0 days 00:01:59.128537,498.0,4.0,3.0,linear,matern1.5,,0.0058944358667372,2048.0,168.0,True,kmeans,9.0,COMPLETE,,,,,
287.0,r1_08_BPV,5.0,82.0,0.0005809088470414,2022-10-26 12:03:03.959926,2022-10-26 12:04:35.308712,0 days 00:01:31.348786,424.0,4.0,7.0,constant,matern0.5,,0.0388943244422814,8192.0,874.0,True,random,,PRUNED,0.0005809088470414,,,,
287.0,r1_08_BPV,5.0,83.0,0.0005604939069598,2022-10-26 12:04:35.309084,2022-10-26 12:05:53.880730,0 days 00:01:18.571646,853.0,3.0,4.0,constant,matern1.5,,0.0333324166258843,8192.0,400.0,False,kmeans,7.0,COMPLETE,,,,,
287.0,r1_08_BPV,5.0,84.0,0.0005647983634844,2022-10-26 12:05:53.881406,2022-10-26 12:07:25.993920,0 days 00:01:32.112514,410.0,3.0,18.0,constant,matern0.5,,0.024954040410515,1024.0,695.0,False,random,3.0,COMPLETE,,,,,
287.0,r1_08_BPV,5.0,85.0,0.0006525801145471,2022-10-26 12:07:25.994596,2022-10-26 12:09:27.596123,0 days 00:02:01.601527,733.0,5.0,3.0,linear,rbf,,0.0044198234402459,1024.0,132.0,True,kmeans,,PRUNED,0.0006525801145471,,,,
287.0,r1_08_BPV,5.0,86.0,0.0005612536333501,2022-10-26 12:09:27.596453,2022-10-26 12:12:51.630008,0 days 00:03:24.033555,564.0,2.0,2.0,constant,rbf,,0.0027288885665919,1024.0,1238.0,False,random,10.0,COMPLETE,0.0005634676781482,,,,
287.0,r1_08_BPV,5.0,87.0,0.0007796934223733,2022-10-26 12:12:51.630658,2022-10-26 12:18:57.602960,0 days 00:06:05.972302,308.0,4.0,10.0,linear,matern1.5,,1.4874345990765495e-06,1024.0,417.0,True,kmeans,28.0,COMPLETE,,,,,
287.0,r1_08_BPV,5.0,88.0,0.0005618906579911,2022-10-26 12:18:57.603621,2022-10-26 12:23:00.288485,0 days 00:04:02.684864,651.0,2.0,2.0,constant,rbf,,0.0016409389039053,1024.0,1646.0,False,random,9.0,COMPLETE,0.0005630552768707,,,,
287.0,r1_08_BPV,5.0,89.0,0.0417009852826595,2022-10-26 12:23:00.289167,2022-10-26 12:26:53.711113,0 days 00:03:53.421946,595.0,5.0,7.0,constant,matern1.5,,1.188883975378134e-06,2048.0,236.0,False,random,,PRUNED,0.0417009852826595,,,,
287.0,r1_08_BPV,5.0,90.0,0.0005668014637194,2022-10-26 12:26:53.711461,2022-10-26 12:33:41.808842,0 days 00:06:48.097381,585.0,5.0,9.0,constant,matern0.5,,0.0003224327417998,1024.0,50.0,True,random,36.0,COMPLETE,,,,,
287.0,r1_08_BPV,5.0,91.0,0.0005808753194287,2022-10-26 12:33:41.809526,2022-10-26 12:35:39.711564,0 days 00:01:57.902038,455.0,2.0,4.0,constant,rbf,,0.0007453652062155,1024.0,692.0,False,random,,PRUNED,0.0005808753194287,,,,
287.0,r1_08_BPV,5.0,92.0,0.000564630725421,2022-10-26 12:35:39.711895,2022-10-26 12:37:59.557435,0 days 00:02:19.845540,619.0,2.0,5.0,constant,matern1.5,,0.0097592539201975,1024.0,1013.0,False,random,6.0,COMPLETE,,,,,
287.0,r1_08_BPV,5.0,93.0,0.0232248213142156,2022-10-26 12:37:59.558081,2022-10-26 12:40:08.995428,0 days 00:02:09.437347,341.0,3.0,3.0,constant,rbf,,9.158106401154046e-06,1024.0,555.0,True,random,,PRUNED,0.0232248213142156,,,,
287.0,r1_08_BPV,5.0,94.0,0.0005582619924098,2022-10-26 12:40:08.995827,2022-10-26 12:43:36.049431,0 days 00:03:27.053604,401.0,4.0,2.0,constant,rbf,,0.0054850927856624,8192.0,183.0,True,kmeans,30.0,COMPLETE,,,,,
287.0,r1_08_BPV,5.0,95.0,0.0005600998993031,2022-10-26 12:43:36.050070,2022-10-26 12:49:06.986738,0 days 00:05:30.936668,222.0,2.0,8.0,constant,rbf,,0.00179593276923,2048.0,1984.0,False,random,19.0,COMPLETE,0.0005641367752104,,,,
287.0,r1_08_BPV,5.0,96.0,0.0014965608716011,2022-10-26 12:49:06.987413,2022-10-26 12:50:11.806862,0 days 00:01:04.819449,669.0,5.0,10.0,linear,matern0.5,,2.184535892757308e-05,8192.0,126.0,False,random,6.0,COMPLETE,,,,,
287.0,r1_08_BPV,5.0,97.0,0.0005629429942928,2022-10-26 12:50:11.807520,2022-10-26 12:51:55.078931,0 days 00:01:43.271411,171.0,4.0,11.0,constant,matern1.5,,0.0054699121498431,1024.0,115.0,False,random,6.0,COMPLETE,,,,,
287.0,r1_08_BPV,5.0,98.0,0.0005770677817054,2022-10-26 12:51:55.079570,2022-10-26 12:53:46.821364,0 days 00:01:51.741794,749.0,3.0,5.0,linear,rbf,,0.0035528390000226,1024.0,435.0,False,kmeans,,PRUNED,0.0005770677817054,,,,
287.0,r1_08_BPV,5.0,99.0,0.0005622830358333,2022-10-26 12:53:46.821704,2022-10-26 12:57:10.367362,0 days 00:03:23.545658,267.0,4.0,12.0,constant,matern1.5,,0.0019990318562337,1024.0,198.0,False,random,16.0,COMPLETE,,,,,
