dataset_id,dataset_name,outer_cv_split,number,value,datetime_start,datetime_complete,duration,params_n_max,params_n_layers,params_n_out,params_mean_type,params_kernel_type,params_num_mixtures,params_lr,params_batch_size,params_num_inducing,params_initialize_fe,params_minit,user_attrs_MAX_EPOCHS,user_attrs_Train_Losses,user_attrs_Val_Losses,state,system_attrs_fixed_params
4549.0,k2204_PPV,1.0,42.0,0.0001297857961617,2022-10-19 17:48:01.572966,2022-10-19 17:50:00.906274,0 days 00:01:59.333308,764.0,5.0,2.0,constant,rbf,,0.0081186843033262,512.0,852.0,0.0,kmeans,72.0,,,COMPLETE,
4549.0,k2204_PPV,1.0,43.0,0.0002419136144453,2022-10-19 17:50:00.906871,2022-10-19 17:51:02.726784,0 days 00:01:01.819913,555.0,5.0,4.0,constant,rbf,,0.0078773125009573,512.0,783.0,0.0,kmeans,34.0,,,COMPLETE,
4549.0,k2204_PPV,1.0,44.0,0.0003309904423076,2022-10-19 17:51:02.727362,2022-10-19 17:52:53.639240,0 days 00:01:50.911878,824.0,5.0,6.0,constant,rbf,,0.0125905409377124,512.0,1986.0,0.0,kmeans,34.0,,,COMPLETE,
4549.0,k2204_PPV,1.0,45.0,0.000298512779409,2022-10-19 17:52:53.639825,2022-10-19 17:54:32.002671,0 days 00:01:38.362846,775.0,5.0,3.0,constant,matern0.5,,0.00482206411671,512.0,1255.0,0.0,kmeans,43.0,,,COMPLETE,
4549.0,k2204_PPV,1.0,46.0,0.0006600897177122,2022-10-19 17:54:32.003303,2022-10-19 17:55:18.356406,0 days 00:00:46.353103,184.0,5.0,13.0,constant,rbf,,0.0027789865366831,1024.0,499.0,0.0,random,53.0,,,COMPLETE,
4549.0,k2204_PPV,1.0,47.0,0.0022839405573904,2022-10-19 17:55:18.357005,2022-10-19 17:55:59.802274,0 days 00:00:41.445269,935.0,5.0,7.0,linear,matern1.5,,0.0258448960947258,512.0,892.0,0.0,kmeans,16.0,,,COMPLETE,
4549.0,k2204_PPV,1.0,48.0,0.0010231804335489,2022-10-19 17:55:59.802868,2022-10-19 17:57:45.042215,0 days 00:01:45.239347,871.0,5.0,5.0,constant,rbf,,0.0069531757485404,2048.0,1435.0,1.0,random,94.0,,,COMPLETE,
4549.0,k2204_PPV,1.0,49.0,0.000641812919639,2022-10-19 17:57:45.042856,2022-10-19 17:58:39.267178,0 days 00:00:54.224322,401.0,2.0,8.0,linear,matern1.5,,0.0173126721909937,512.0,550.0,0.0,kmeans,36.0,,,COMPLETE,
4549.0,k2204_PPV,1.0,50.0,0.0004245471209287,2022-10-19 17:58:39.267748,2022-10-19 18:00:03.249616,0 days 00:01:23.981868,817.0,4.0,2.0,constant,matern0.5,,0.0016731104464866,512.0,323.0,0.0,random,74.0,,,COMPLETE,
4549.0,k2204_PPV,1.0,51.0,0.0002110300993081,2022-10-19 18:00:03.250212,2022-10-19 18:01:22.198398,0 days 00:01:18.948186,758.0,4.0,2.0,constant,rbf,,0.0087533871596151,512.0,929.0,0.0,kmeans,43.0,,,COMPLETE,
4549.0,k2204_PPV,1.0,52.0,0.0002169860526919,2022-10-19 18:01:22.199015,2022-10-19 18:02:50.951677,0 days 00:01:28.752662,584.0,5.0,3.0,constant,rbf,,0.0034520813856069,512.0,798.0,0.0,kmeans,52.0,,,COMPLETE,
4549.0,k2204_PPV,1.0,53.0,0.0003350758634041,2022-10-19 18:02:50.952265,2022-10-19 18:04:11.869157,0 days 00:01:20.916892,706.0,3.0,2.0,constant,rbf,,0.0180674546678164,512.0,1231.0,0.0,kmeans,37.0,,,COMPLETE,
4549.0,k2204_PPV,1.0,54.0,0.0002463509736116,2022-10-19 18:04:11.869766,2022-10-19 18:06:58.055484,0 days 00:02:46.185718,1023.0,4.0,4.0,constant,rbf,,0.011982107616643,512.0,1719.0,1.0,kmeans,60.0,,,COMPLETE,
4549.0,k2204_PPV,1.0,55.0,0.0001088812568923,2022-10-19 18:06:58.056070,2022-10-19 18:08:28.047287,0 days 00:01:29.991217,901.0,5.0,10.0,constant,rbf,,0.0049052016282373,512.0,184.0,0.0,kmeans,75.0,,,COMPLETE,
4549.0,k2204_PPV,1.0,56.0,0.0033382005058228,2022-10-19 18:08:28.047879,2022-10-19 18:09:02.978857,0 days 00:00:34.930978,911.0,5.0,19.0,linear,rbf,,0.0001438272007953,1024.0,182.0,0.0,kmeans,31.0,,,COMPLETE,
4549.0,k2204_PPV,1.0,57.0,0.0001838671742007,2022-10-19 18:09:02.979454,2022-10-19 18:10:15.756371,0 days 00:01:12.776917,971.0,5.0,10.0,constant,matern1.5,,0.0048490737864604,512.0,205.0,0.0,random,59.0,,,COMPLETE,
4549.0,k2204_PPV,1.0,58.0,0.0001056457986123,2022-10-19 18:10:15.756969,2022-10-19 18:12:08.577980,0 days 00:01:52.821011,986.0,5.0,10.0,constant,matern1.5,,0.0047870733264123,512.0,282.0,0.0,kmeans,85.0,,,COMPLETE,
4549.0,k2204_PPV,1.0,59.0,0.0130146816372871,2022-10-19 18:12:08.578652,2022-10-19 18:12:41.676845,0 days 00:00:33.098193,890.0,5.0,8.0,linear,matern1.5,,0.0018535251053292,2048.0,225.0,0.0,kmeans,34.0,,,COMPLETE,
4549.0,k2204_PPV,1.0,60.0,0.0001333075051661,2022-10-19 18:12:41.677421,2022-10-19 18:13:56.321745,0 days 00:01:14.644324,933.0,2.0,10.0,constant,matern1.5,,0.0028515840350087,512.0,274.0,1.0,kmeans,62.0,,,COMPLETE,
4549.0,k2204_PPV,1.0,61.0,7.135670603020117e-05,2022-10-19 18:13:56.322330,2022-10-19 18:15:55.837239,0 days 00:01:59.514909,945.0,2.0,10.0,constant,matern1.5,,0.0042296587081642,512.0,299.0,1.0,kmeans,105.0,,,COMPLETE,
4549.0,k2204_PPV,1.0,62.0,0.000126878672745,2022-10-19 18:15:55.837854,2022-10-19 18:17:02.764212,0 days 00:01:06.926358,942.0,2.0,10.0,constant,matern1.5,,0.0042541723434641,512.0,280.0,1.0,kmeans,54.0,,,COMPLETE,
4549.0,k2204_PPV,1.0,63.0,0.0001082745002349,2022-10-19 18:17:02.764858,2022-10-19 18:18:36.237108,0 days 00:01:33.472250,996.0,2.0,10.0,constant,matern1.5,,0.0029676748135658,512.0,279.0,1.0,kmeans,81.0,,,COMPLETE,
4549.0,k2204_PPV,1.0,64.0,0.0002193477557739,2022-10-19 18:18:36.237715,2022-10-19 18:19:33.020754,0 days 00:00:56.783039,1003.0,2.0,10.0,constant,matern1.5,,0.0029357121260931,512.0,364.0,1.0,kmeans,42.0,,,COMPLETE,
4549.0,k2204_PPV,1.0,65.0,0.0002129118074662,2022-10-19 18:19:33.021332,2022-10-19 18:20:38.759039,0 days 00:01:05.737707,952.0,2.0,11.0,constant,matern1.5,,0.0012022355661799,512.0,287.0,1.0,kmeans,53.0,,,COMPLETE,
4549.0,k2204_PPV,1.0,66.0,0.0001501828082837,2022-10-19 18:20:38.759615,2022-10-19 18:22:01.811117,0 days 00:01:23.051502,981.0,2.0,10.0,constant,matern1.5,,0.004203094133814,512.0,412.0,1.0,kmeans,65.0,,,COMPLETE,
4549.0,k2204_PPV,1.0,67.0,0.0001288201456191,2022-10-19 18:22:01.811697,2022-10-19 18:23:10.243562,0 days 00:01:08.431865,1023.0,2.0,11.0,constant,matern1.5,,0.0020307177266382,512.0,312.0,1.0,kmeans,55.0,,,COMPLETE,
4549.0,k2204_PPV,1.0,68.0,0.000197311543161,2022-10-19 18:23:10.244153,2022-10-19 18:24:28.571517,0 days 00:01:18.327364,1001.0,2.0,12.0,constant,matern1.5,,0.0008158591749546,512.0,321.0,1.0,kmeans,64.0,,,COMPLETE,
4549.0,k2204_PPV,1.0,69.0,0.0001984153495868,2022-10-19 18:24:28.572102,2022-10-19 18:25:26.918606,0 days 00:00:58.346504,1021.0,2.0,9.0,constant,matern1.5,,0.0021291554188396,512.0,167.0,1.0,kmeans,50.0,,,COMPLETE,
4549.0,k2204_PPV,1.0,70.0,0.0003174835292156,2022-10-19 18:25:26.919232,2022-10-19 18:26:49.592931,0 days 00:01:22.673699,965.0,2.0,11.0,constant,matern1.5,,0.0012555963784768,2048.0,363.0,1.0,kmeans,106.0,,,COMPLETE,
4549.0,k2204_PPV,1.0,71.0,0.0001108118231059,2022-10-19 18:26:49.593522,2022-10-19 18:28:32.744717,0 days 00:01:43.151195,935.0,2.0,13.0,constant,matern1.5,,0.0032397637148601,512.0,276.0,1.0,kmeans,91.0,,,COMPLETE,
4549.0,k2204_PPV,1.0,72.0,0.0001522236416349,2022-10-19 18:28:32.745313,2022-10-19 18:29:23.454962,0 days 00:00:50.709649,946.0,2.0,13.0,constant,matern1.5,,0.0037946766132216,512.0,245.0,1.0,kmeans,39.0,,,COMPLETE,
4549.0,k2204_PPV,1.0,73.0,0.0001646842720219,2022-10-19 18:29:23.455556,2022-10-19 18:30:31.769880,0 days 00:01:08.314324,911.0,2.0,12.0,constant,matern1.5,,0.002320773203885,512.0,300.0,1.0,kmeans,55.0,,,COMPLETE,
4549.0,k2204_PPV,1.0,74.0,0.0001339915761491,2022-10-19 18:30:31.770482,2022-10-19 18:31:45.517985,0 days 00:01:13.747503,980.0,2.0,9.0,constant,matern1.5,,0.0030920978488771,512.0,425.0,1.0,kmeans,55.0,,,COMPLETE,
4549.0,k2204_PPV,1.0,75.0,9.732430044095965e-05,2022-10-19 18:31:45.518575,2022-10-19 18:33:05.785966,0 days 00:01:20.267391,849.0,2.0,11.0,constant,matern1.5,,0.005375942122248,512.0,209.0,1.0,kmeans,70.0,,,COMPLETE,
4549.0,k2204_PPV,1.0,76.0,0.0001690626086201,2022-10-19 18:33:05.786636,2022-10-19 18:33:57.343603,0 days 00:00:51.556967,845.0,2.0,13.0,constant,matern1.5,,0.0056309520068927,512.0,141.0,1.0,kmeans,43.0,,,COMPLETE,
4549.0,k2204_PPV,1.0,77.0,0.0003108754463028,2022-10-19 18:33:57.344200,2022-10-19 18:34:48.817732,0 days 00:00:51.473532,932.0,2.0,11.0,constant,matern1.5,,0.0015264287951433,512.0,204.0,1.0,kmeans,41.0,,,COMPLETE,
4549.0,k2204_PPV,1.0,78.0,0.0003259506775066,2022-10-19 18:34:48.818328,2022-10-19 18:35:37.797086,0 days 00:00:48.978758,1005.0,2.0,11.0,constant,matern1.5,,0.0019608597936936,1024.0,254.0,1.0,kmeans,49.0,,,COMPLETE,
4549.0,k2204_PPV,1.0,79.0,0.0001606295991223,2022-10-19 18:35:37.797675,2022-10-19 18:36:42.263032,0 days 00:01:04.465357,863.0,3.0,12.0,constant,matern1.5,,0.0043939647306761,512.0,344.0,1.0,kmeans,46.0,,,COMPLETE,
4549.0,k2204_PPV,1.0,80.0,0.0001051871950039,2022-10-19 18:36:42.263657,2022-10-19 18:38:05.395803,0 days 00:01:23.132146,892.0,2.0,10.0,constant,matern1.5,,0.002409512723902,512.0,224.0,1.0,kmeans,74.0,,,COMPLETE,
4549.0,k2204_PPV,1.0,81.0,0.0002676195581443,2022-10-19 18:38:05.396401,2022-10-19 18:38:47.394483,0 days 00:00:41.998082,904.0,2.0,10.0,constant,matern1.5,,0.0032919805383972,512.0,181.0,1.0,kmeans,32.0,,,COMPLETE,
