dataset_id,dataset_name,outer_cv_split,number,value,datetime_start,datetime_complete,duration,params_n_dspp_layers,params_n_dspp_out,params_batch_size,params_lr,params_num_inducing,params_num_quadrature_sites,params_beta,user_attrs_MAX_EPOCHS,user_attrs_Train_Losses,user_attrs_Val_MSE,state,system_attrs_fixed_params
216.0,elevators,1.0,35.0,0.0013437840971164,2022-10-27 03:29:26.920011,2022-10-27 03:38:36.780574,0 days 00:09:09.860563,1.0,1.0,256.0,0.00119195432335,483.0,10.0,0.2,124.0,,,COMPLETE,
216.0,elevators,1.0,36.0,0.0014687641523778,2022-10-27 03:38:36.781100,2022-10-27 03:48:01.478862,0 days 00:09:24.697762,2.0,1.0,256.0,0.0022990626582932,634.0,10.0,0.05,67.0,,,COMPLETE,
216.0,elevators,1.0,37.0,0.0012930473894812,2022-10-27 03:48:01.479432,2022-10-27 03:57:21.065118,0 days 00:09:19.585686,1.0,1.0,256.0,0.0009386504897201,547.0,5.0,0.01,131.0,,,COMPLETE,
216.0,elevators,1.0,38.0,0.0017534006037749,2022-10-27 03:57:21.065662,2022-10-27 03:59:01.393977,0 days 00:01:40.328315,1.0,1.0,256.0,0.0089840739323157,521.0,5.0,0.01,20.0,,,COMPLETE,
216.0,elevators,1.0,39.0,0.0027110723312944,2022-10-27 03:59:01.394573,2022-10-27 04:02:14.721949,0 days 00:03:13.327376,3.0,1.0,256.0,0.0129866451584809,414.0,5.0,0.01,21.0,,,COMPLETE,
216.0,elevators,1.0,40.0,0.0014101734268479,2022-10-27 04:02:14.722511,2022-10-27 04:06:16.521490,0 days 00:04:01.798979,2.0,2.0,512.0,0.0043037383247804,579.0,6.0,0.01,49.0,,,COMPLETE,
216.0,elevators,1.0,41.0,0.0013712156796827,2022-10-27 04:06:16.522026,2022-10-27 04:13:50.353339,0 days 00:07:33.831313,1.0,1.0,256.0,0.0010025923078868,683.0,5.0,0.01,91.0,,,COMPLETE,
216.0,elevators,1.0,42.0,0.0012891562655568,2022-10-27 04:13:50.353855,2022-10-27 04:25:09.016469,0 days 00:11:18.662614,1.0,1.0,256.0,0.0009228239611918,524.0,6.0,0.2,158.0,,,COMPLETE,
216.0,elevators,1.0,43.0,0.0012503931648097,2022-10-27 04:25:09.017015,2022-10-27 04:30:52.719549,0 days 00:05:43.702534,1.0,1.0,256.0,0.0020131559612885,497.0,6.0,0.2,81.0,,,COMPLETE,
216.0,elevators,1.0,44.0,0.0012218441697768,2022-10-27 04:30:52.720126,2022-10-27 04:45:42.176700,0 days 00:14:49.456574,1.0,1.0,256.0,0.000694150054508,487.0,6.0,0.2,218.0,,,COMPLETE,
216.0,elevators,1.0,45.0,0.00142660952406,2022-10-27 04:45:42.177247,2022-10-27 04:50:32.349193,0 days 00:04:50.171946,1.0,1.0,256.0,0.0019738972175014,454.0,6.0,0.2,69.0,,,COMPLETE,
216.0,elevators,1.0,46.0,0.0021329412702471,2022-10-27 04:50:32.349742,2022-10-27 05:05:34.190944,0 days 00:15:01.841202,1.0,1.0,256.0,0.0002731748960032,712.0,6.0,0.2,171.0,,,COMPLETE,
216.0,elevators,1.0,47.0,0.0012816049857065,2022-10-27 05:05:34.191533,2022-10-27 05:20:34.606703,0 days 00:15:00.415170,1.0,1.0,256.0,0.0005697599978331,523.0,6.0,0.2,208.0,,,COMPLETE,
216.0,elevators,1.0,48.0,0.001292070839554,2022-10-27 05:20:34.607359,2022-10-27 05:32:14.970197,0 days 00:11:40.362838,1.0,1.0,256.0,0.0006020646582563,413.0,5.0,0.2,180.0,,,COMPLETE,
216.0,elevators,1.0,49.0,0.0050512389279901,2022-10-27 05:32:14.970746,2022-10-27 05:47:17.216685,0 days 00:15:02.245939,1.0,1.0,512.0,0.0001723674032078,727.0,6.0,0.2,310.0,,,COMPLETE,
216.0,elevators,1.0,50.0,0.0092520653270185,2022-10-27 05:47:17.217219,2022-10-27 05:48:16.705740,0 days 00:00:59.488521,1.0,1.0,256.0,0.0007169939619824,331.0,7.0,0.2,11.0,,,COMPLETE,
216.0,elevators,1.0,51.0,0.0012550273095257,2022-10-27 05:48:16.706267,2022-10-27 06:01:16.803889,0 days 00:13:00.097622,1.0,1.0,256.0,0.0008022158672563,501.0,6.0,0.2,189.0,,,COMPLETE,
216.0,elevators,1.0,52.0,0.0014802405494265,2022-10-27 06:01:16.804433,2022-10-27 06:16:19.448600,0 days 00:15:02.644167,1.0,1.0,256.0,0.000327691189659,486.0,6.0,0.2,221.0,,,COMPLETE,
216.0,elevators,1.0,53.0,0.0013204651186242,2022-10-27 06:16:19.449150,2022-10-27 06:31:23.667793,0 days 00:15:04.218643,1.0,1.0,256.0,0.0004707511511499,562.0,6.0,0.2,206.0,,,COMPLETE,
216.0,elevators,1.0,54.0,0.0013465782394632,2022-10-27 06:31:23.668346,2022-10-27 06:37:57.514737,0 days 00:06:33.846391,1.0,1.0,256.0,0.0015016561922095,50.0,6.0,0.2,132.0,,,COMPLETE,
216.0,elevators,1.0,55.0,0.0012690756120719,2022-10-27 06:37:57.515303,2022-10-27 06:51:59.176644,0 days 00:14:01.661341,1.0,1.0,256.0,0.0007068660108513,414.0,7.0,0.2,210.0,,,COMPLETE,
216.0,elevators,1.0,56.0,0.0012286490527912,2022-10-27 06:51:59.177173,2022-10-27 07:03:32.338197,0 days 00:11:33.161024,1.0,2.0,256.0,0.0007054104418771,423.0,7.0,0.2,162.0,,,COMPLETE,
216.0,elevators,1.0,57.0,0.0011926918523386,2022-10-27 07:03:32.338763,2022-10-27 07:10:43.954981,0 days 00:07:11.616218,1.0,2.0,256.0,0.002202732260838,593.0,7.0,1.0,82.0,,,COMPLETE,
216.0,elevators,1.0,58.0,0.001118772488553,2022-10-27 07:10:43.955596,2022-10-27 07:18:03.045795,0 days 00:07:19.090199,1.0,2.0,256.0,0.0030289989437922,702.0,7.0,1.0,71.0,,,COMPLETE,
216.0,elevators,1.0,59.0,0.0011335970484651,2022-10-27 07:18:03.046338,2022-10-27 07:23:32.967328,0 days 00:05:29.920990,1.0,2.0,256.0,0.0036420939353534,689.0,7.0,1.0,52.0,,,COMPLETE,
216.0,elevators,1.0,60.0,0.0012706896523013,2022-10-27 07:23:32.967871,2022-10-27 07:29:42.565382,0 days 00:06:09.597511,1.0,2.0,256.0,0.0031498606198689,698.0,7.0,1.0,59.0,,,COMPLETE,
216.0,elevators,1.0,61.0,0.0015097372233867,2022-10-27 07:29:42.565916,2022-10-27 07:32:05.250353,0 days 00:02:22.684437,1.0,2.0,256.0,0.006396976454006,592.0,7.0,1.0,25.0,,,COMPLETE,
216.0,elevators,1.0,62.0,0.0013526524417102,2022-10-27 07:32:05.250887,2022-10-27 07:40:57.147513,0 days 00:08:51.896626,1.0,2.0,256.0,0.0025467340758314,794.0,8.0,1.0,73.0,,,COMPLETE,
216.0,elevators,1.0,63.0,0.0012684243265539,2022-10-27 07:40:57.148062,2022-10-27 07:47:10.717390,0 days 00:06:13.569328,1.0,2.0,256.0,0.0034606110411859,675.0,7.0,1.0,60.0,,,COMPLETE,
216.0,elevators,1.0,64.0,0.0015448537305928,2022-10-27 07:47:10.717917,2022-10-27 07:53:38.363867,0 days 00:06:27.645950,1.0,2.0,512.0,0.0017789328480994,712.0,8.0,1.0,109.0,,,COMPLETE,
216.0,elevators,1.0,65.0,0.0012706101406365,2022-10-27 07:53:38.364421,2022-10-27 08:04:43.721913,0 days 00:11:05.357492,1.0,3.0,256.0,0.0012135481185062,611.0,7.0,1.0,122.0,,,COMPLETE,
216.0,elevators,1.0,66.0,0.0012246849946677,2022-10-27 08:04:43.722468,2022-10-27 08:11:35.237341,0 days 00:06:51.514873,1.0,2.0,256.0,0.0039097601860441,761.0,7.0,1.0,63.0,,,COMPLETE,
216.0,elevators,1.0,67.0,0.0015191200072877,2022-10-27 08:11:35.237915,2022-10-27 08:13:57.910672,0 days 00:02:22.672757,1.0,2.0,256.0,0.0068640537538109,451.0,7.0,1.0,28.0,,,COMPLETE,
216.0,elevators,1.0,68.0,0.0012697803904302,2022-10-27 08:13:57.911236,2022-10-27 08:19:18.505787,0 days 00:05:20.594551,1.0,2.0,256.0,0.0039025521506548,572.0,8.0,1.0,59.0,,,COMPLETE,
216.0,elevators,1.0,69.0,0.0016061040805652,2022-10-27 08:19:18.506349,2022-10-27 08:22:25.396546,0 days 00:03:06.890197,1.0,2.0,256.0,0.0112053490547378,741.0,7.0,1.0,26.0,,,COMPLETE,
216.0,elevators,1.0,70.0,0.0018398558022454,2022-10-27 08:22:25.397074,2022-10-27 08:26:59.290470,0 days 00:04:33.893396,1.0,3.0,1024.0,0.0023762351723387,679.0,7.0,1.0,122.0,,,COMPLETE,
216.0,elevators,1.0,71.0,0.0011773576261475,2022-10-27 08:26:59.291003,2022-10-27 08:34:02.508011,0 days 00:07:03.217008,1.0,2.0,256.0,0.0044214806985109,800.0,7.0,1.0,62.0,,,COMPLETE,
216.0,elevators,1.0,72.0,0.0011890331516042,2022-10-27 08:34:02.508567,2022-10-27 08:39:57.122621,0 days 00:05:54.614054,1.0,2.0,256.0,0.0046936854209431,751.0,7.0,1.0,54.0,,,COMPLETE,
216.0,elevators,1.0,73.0,0.0016649337485432,2022-10-27 08:39:57.123160,2022-10-27 08:42:44.165644,0 days 00:02:47.042484,1.0,2.0,256.0,0.004720242848455,648.0,7.0,1.0,25.0,,,COMPLETE,
216.0,elevators,1.0,74.0,0.0013815410784445,2022-10-27 08:42:44.166179,2022-10-27 08:48:19.296237,0 days 00:05:35.130058,1.0,2.0,256.0,0.0057463801727441,763.0,8.0,1.0,48.0,,,COMPLETE,
216.0,elevators,1.0,75.0,0.0013972774031572,2022-10-27 08:48:19.296789,2022-10-27 08:52:49.825944,0 days 00:04:30.529155,1.0,3.0,256.0,0.0032201635086767,599.0,7.0,1.0,47.0,,,COMPLETE,
216.0,elevators,1.0,76.0,0.0019148151041008,2022-10-27 08:52:49.826536,2022-10-27 08:55:13.037812,0 days 00:02:23.211276,1.0,2.0,256.0,0.0190595005147767,793.0,7.0,1.0,17.0,,,COMPLETE,
216.0,elevators,1.0,77.0,0.0017694039270281,2022-10-27 08:55:13.038361,2022-10-27 09:04:48.955445,0 days 00:09:35.917084,4.0,2.0,256.0,0.0076564709038741,658.0,8.0,1.0,27.0,,,COMPLETE,
216.0,elevators,1.0,78.0,0.0016848223167471,2022-10-27 09:04:48.956007,2022-10-27 09:07:47.540705,0 days 00:02:58.584698,1.0,2.0,512.0,0.0038467425703672,739.0,7.0,1.0,49.0,,,COMPLETE,
216.0,elevators,1.0,79.0,0.0015713862958364,2022-10-27 09:07:47.541281,2022-10-27 09:11:22.824929,0 days 00:03:35.283648,1.0,3.0,256.0,0.0030241347243819,550.0,7.0,1.0,39.0,,,COMPLETE,
216.0,elevators,1.0,80.0,0.0013193741324357,2022-10-27 09:11:22.825466,2022-10-27 09:15:17.240660,0 days 00:03:54.415194,1.0,2.0,256.0,0.0105153284515284,616.0,8.0,1.0,40.0,,,COMPLETE,
216.0,elevators,1.0,81.0,0.0014404177782125,2022-10-27 09:15:17.241193,2022-10-27 09:20:20.075960,0 days 00:05:02.834767,1.0,2.0,256.0,0.0046453416318162,674.0,7.0,1.0,48.0,,,COMPLETE,
