dataset_id,dataset_name,outer_run,n_dspp_layers,n_dspp_out,batch_size,lr,num_inducing,num_quadrature_sites,beta,MAX_EPOCHS,mse,mae,max_absolute_error,nll_score,train_time
216.0,k2204_PPV,1.0,1.0,2.0,256.0,0.0002406163756941,788.0,7.0,0.01,1999.0,0.0035191406495869,0.0467280372977256,0.2656819820404053,0.0828364953319812,3149.1459624767303
216.0,k2204_PPV,2.0,1.0,2.0,256.0,0.0001678511148982,744.0,9.0,0.01,1999.0,0.0059362580068409,0.0628755092620849,0.46575927734375,0.8656587821344055,2853.770320415497
216.0,k2204_PPV,3.0,2.0,1.0,256.0,0.0003302707448283,479.0,9.0,0.01,1858.0,0.0197915192693471,0.1334175169467926,0.3487253189086914,-0.2146719084399566,2834.3843829631805
216.0,k2204_PPV,4.0,1.0,3.0,256.0,0.0002619541707634,141.0,7.0,0.01,1999.0,0.0038617609534412,0.0512093417346477,0.2288069725036621,0.0163994687854302,1386.7494821548462
216.0,k2204_PPV,5.0,1.0,2.0,256.0,0.000488150704455,155.0,10.0,0.01,1174.0,0.0479242540895938,0.1913733929395675,0.5850486755371094,-0.16870931346761486,886.6644163131714

