dataset_id,dataset_name,outer_cv_split,number,value,datetime_start,datetime_complete,duration,params_n_dspp_layers,params_n_dspp_out,params_batch_size,params_lr,params_num_inducing,params_num_quadrature_sites,params_beta,user_attrs_MAX_EPOCHS,user_attrs_Train_Losses,user_attrs_Val_MSE,state,system_attrs_completed_rung_0,system_attrs_completed_rung_1,system_attrs_completed_rung_2,system_attrs_fixed_params,system_attrs_completed_rung_3
44027.0,year,2.0,0.0,0.0118257589638233,2022-11-05 00:21:19.754077,2022-11-05 01:01:46.078887,0 days 00:40:26.324810,3.0,1.0,1024.0,0.001,200.0,8.0,0.05,63.0,,,COMPLETE,0.0153438746929168,0.0135660348460078,0.0123690059408545,"{'n_dspp_layers': 3, 'n_dspp_out': 1, 'num_inducing': 200, 'batch_size': 1024, 'lr': 0.001, 'num_quadrature_sites': 8, 'beta': 0.05}",
44027.0,year,2.0,1.0,0.0222298167645931,2022-11-05 01:01:46.079494,2022-11-05 01:04:36.323535,0 days 00:02:50.244041,3.0,4.0,1024.0,0.0001546434001028,107.0,8.0,1.0,,,,PRUNED,0.0222298167645931,,,,
44027.0,year,2.0,2.0,0.0163018479943275,2022-11-05 01:04:36.323896,2022-11-05 01:05:47.702604,0 days 00:01:11.378708,1.0,1.0,1024.0,0.0005937004688128,239.0,6.0,0.01,,,,PRUNED,0.0163018479943275,,,,
44027.0,year,2.0,3.0,0.0114865154027938,2022-11-05 01:05:47.702940,2022-11-05 01:12:35.912836,0 days 00:06:48.209896,1.0,2.0,1024.0,0.0304280279823016,390.0,6.0,1.0,14.0,,,COMPLETE,0.0118344742804765,0.0120398877188563,,,
44027.0,year,2.0,4.0,0.0155886830762028,2022-11-05 01:12:35.913374,2022-11-05 01:13:39.840291,0 days 00:01:03.926917,1.0,1.0,1024.0,0.0403165134256183,125.0,6.0,0.2,,,,PRUNED,0.0155886830762028,,,,
44027.0,year,2.0,5.0,0.1069467142224311,2022-11-05 01:13:39.840639,2022-11-05 01:16:07.271795,0 days 00:02:27.431156,3.0,2.0,2048.0,0.0002807658220928,219.0,8.0,0.2,,,,PRUNED,0.1069467142224311,,,,
44027.0,year,2.0,6.0,0.0171891897916793,2022-11-05 01:16:07.272204,2022-11-05 01:17:45.856498,0 days 00:01:38.584294,1.0,2.0,1024.0,0.0002418807336867,578.0,5.0,0.01,,,,PRUNED,0.0171891897916793,,,,
44027.0,year,2.0,7.0,0.0110839642584323,2022-11-05 01:17:45.856888,2022-11-05 01:50:35.713745,0 days 00:32:49.856857,2.0,3.0,1024.0,0.0092914634942959,589.0,6.0,0.01,30.0,,,COMPLETE,0.0120536498725414,0.0115804923698306,0.011138760484755,,
44027.0,year,2.0,8.0,0.0155077017843723,2022-11-05 01:50:35.714283,2022-11-05 01:53:54.802033,0 days 00:03:19.087750,1.0,2.0,1024.0,0.0034942186981212,286.0,7.0,1.0,5.0,,,COMPLETE,,,,,
44027.0,year,2.0,9.0,0.0115557732060551,2022-11-05 01:53:54.802591,2022-11-05 01:59:21.196302,0 days 00:05:26.393711,1.0,3.0,2048.0,0.0091730090765969,173.0,6.0,0.2,19.0,,,COMPLETE,0.0118000628426671,,,,
44027.0,year,2.0,10.0,0.5722403526306152,2022-11-05 01:59:21.196856,2022-11-05 02:00:26.177032,0 days 00:01:04.980176,1.0,2.0,1024.0,0.000102217889055,66.0,6.0,1.0,,,,PRUNED,0.5722403526306152,,,,
44027.0,year,2.0,11.0,0.0119486069306731,2022-11-05 02:00:26.177380,2022-11-05 02:02:48.701790,0 days 00:02:22.524410,1.0,3.0,2048.0,0.0071537480655009,101.0,10.0,1.0,,,,PRUNED,0.0126446327194571,0.0119486069306731,,,
44027.0,year,2.0,12.0,0.0125767607241868,2022-11-05 02:02:48.702137,2022-11-05 02:09:34.575223,0 days 00:06:45.873086,2.0,4.0,2048.0,0.002426246662622,220.0,10.0,1.0,,,,PRUNED,0.0125767607241868,,,,
44027.0,year,2.0,13.0,0.0110542457550764,2022-11-05 02:09:34.575658,2022-11-05 02:49:49.339457,0 days 00:40:14.763799,2.0,4.0,512.0,0.0056953542790262,642.0,9.0,0.01,11.0,,,COMPLETE,0.0117760337889194,0.011148645542562,,,
44027.0,year,2.0,14.0,0.0111655481159687,2022-11-05 02:49:49.340014,2022-11-05 03:01:25.173391,0 days 00:11:35.833377,1.0,3.0,1024.0,0.0201832500875837,662.0,6.0,0.2,17.0,,,COMPLETE,,,,,
44027.0,year,2.0,15.0,0.0121979983523488,2022-11-05 03:01:25.173902,2022-11-05 03:06:00.217624,0 days 00:04:35.043722,3.0,1.0,2048.0,0.0147891809596393,345.0,6.0,0.2,,,,PRUNED,0.0121979983523488,,,,
44027.0,year,2.0,16.0,0.0124957133084535,2022-11-05 03:06:00.217979,2022-11-05 03:12:59.648987,0 days 00:06:59.431008,2.0,1.0,512.0,0.0013597790753839,197.0,10.0,1.0,,,,PRUNED,0.0124957133084535,,,,
44027.0,year,2.0,17.0,0.0111508844420313,2022-11-05 03:12:59.649362,2022-11-05 03:55:07.033323,0 days 00:42:07.383961,2.0,4.0,512.0,0.0077066346681798,731.0,10.0,0.01,9.0,,,COMPLETE,0.0117914602160453,0.0112548330798745,,,
44027.0,year,2.0,18.0,0.0122380210086703,2022-11-05 03:55:07.033856,2022-11-05 04:00:48.511841,0 days 00:05:41.477985,2.0,3.0,512.0,0.0047905879025094,448.0,9.0,0.01,,,,PRUNED,0.0122380210086703,,,,
44027.0,year,2.0,19.0,0.0113933226093649,2022-11-05 04:00:48.512251,2022-11-05 04:11:07.699759,0 days 00:10:19.187508,2.0,3.0,512.0,0.0175699520013937,347.0,7.0,0.01,,,,PRUNED,0.011555335484445,0.0113933226093649,,,
44027.0,year,2.0,20.0,0.015486910007894,2022-11-05 04:11:07.700116,2022-11-05 04:13:20.445178,0 days 00:02:12.745062,1.0,1.0,2048.0,0.0012504239861714,290.0,6.0,0.01,,,,PRUNED,0.015486910007894,,,,
44027.0,year,2.0,21.0,0.0112327672541141,2022-11-05 04:13:20.445544,2022-11-05 04:53:57.849356,0 days 00:40:37.403812,3.0,4.0,1024.0,0.0027911827620904,281.0,9.0,0.2,29.0,,,COMPLETE,,,,,
44027.0,year,2.0,22.0,0.0155082931742072,2022-11-05 04:53:57.849869,2022-11-05 05:05:19.782183,0 days 00:11:21.932314,2.0,4.0,512.0,0.0021032102983906,734.0,9.0,0.05,,,,PRUNED,0.0155082931742072,,,,
44027.0,year,2.0,23.0,0.0155180050060153,2022-11-05 05:05:19.782604,2022-11-05 05:08:41.897497,0 days 00:03:22.114893,2.0,3.0,512.0,0.0883034563876126,290.0,5.0,0.01,,,,PRUNED,0.0155180050060153,,,,
44027.0,year,2.0,24.0,0.0155473370105028,2022-11-05 05:08:41.897880,2022-11-05 05:12:17.471434,0 days 00:03:35.573554,2.0,4.0,2048.0,0.0023056569644393,566.0,7.0,0.01,,,,PRUNED,0.0155473370105028,,,,
44027.0,year,2.0,25.0,0.0111054871231317,2022-11-05 05:12:17.471784,2022-11-05 05:25:59.619182,0 days 00:13:42.147398,1.0,4.0,2048.0,0.0083087874660981,170.0,10.0,0.01,47.0,,,COMPLETE,0.011784940958023,0.0113804582506418,,,
44027.0,year,2.0,26.0,0.0113612236455082,2022-11-05 05:25:59.619720,2022-11-05 05:52:42.146764,0 days 00:26:42.527044,3.0,3.0,512.0,0.0139047890414593,508.0,9.0,0.01,,,,PRUNED,0.0118177905678749,0.0113612236455082,,,
44027.0,year,2.0,27.0,0.013059395365417,2022-11-05 05:52:42.147118,2022-11-05 06:00:07.270584,0 days 00:07:25.123466,1.0,1.0,512.0,0.001034184891614,547.0,10.0,0.05,,,,PRUNED,0.013059395365417,,,,
44027.0,year,2.0,28.0,0.0141692971810698,2022-11-05 06:00:07.270944,2022-11-05 06:40:28.015655,0 days 00:40:20.744711,3.0,1.0,1024.0,0.0001012964594955,615.0,9.0,0.01,31.0,,,COMPLETE,,,,,
44027.0,year,2.0,29.0,0.0135694611817598,2022-11-05 06:40:28.016195,2022-11-05 06:43:19.791211,0 days 00:02:51.775016,2.0,2.0,512.0,0.0012904744983301,149.0,7.0,0.2,,,,PRUNED,0.0135694611817598,,,,
44027.0,year,2.0,30.0,0.0155076589435338,2022-11-05 06:43:19.791591,2022-11-05 06:47:08.895387,0 days 00:03:49.103796,3.0,3.0,2048.0,0.0034569115427692,304.0,9.0,0.05,,,,PRUNED,0.0155076589435338,,,,
44027.0,year,2.0,31.0,0.0114456778392195,2022-11-05 06:47:08.895746,2022-11-05 07:07:22.082361,0 days 00:20:13.186615,1.0,2.0,512.0,0.0032165098157679,227.0,7.0,0.01,33.0,,,COMPLETE,,,,,
44027.0,year,2.0,32.0,0.0114541789516806,2022-11-05 07:07:22.082906,2022-11-05 07:22:04.418848,0 days 00:14:42.335942,1.0,2.0,512.0,0.0089607793592046,680.0,6.0,0.2,12.0,,,COMPLETE,0.0116084404289722,,,,
44027.0,year,2.0,33.0,0.0114101376384496,2022-11-05 07:22:04.419386,2022-11-05 07:55:41.292267,0 days 00:33:36.872881,1.0,2.0,1024.0,0.003897425262654,769.0,9.0,1.0,47.0,,,COMPLETE,0.0115887941792607,,,,
44027.0,year,2.0,34.0,0.010964828543365,2022-11-05 07:55:41.292834,2022-11-05 08:36:51.077325,0 days 00:41:09.784491,2.0,4.0,512.0,0.0131887591124568,787.0,5.0,0.01,14.0,,,COMPLETE,0.0116294547915458,0.0113178882747888,,,
44027.0,year,2.0,35.0,0.011064363643527,2022-11-05 08:36:51.077871,2022-11-05 09:11:21.394120,0 days 00:34:30.316249,2.0,4.0,512.0,0.0105167310203933,761.0,5.0,0.01,12.0,,,COMPLETE,0.0115261999890208,0.0110982498154044,,,
44027.0,year,2.0,36.0,0.0155076514929533,2022-11-05 09:11:21.394650,2022-11-05 09:17:25.972850,0 days 00:06:04.578200,2.0,4.0,2048.0,0.00815823938197,594.0,5.0,0.05,3.0,,,COMPLETE,,,,,
44027.0,year,2.0,37.0,0.0119725205004215,2022-11-05 09:17:25.973410,2022-11-05 09:26:07.043199,0 days 00:08:41.069789,2.0,4.0,512.0,0.0269631834010068,787.0,5.0,0.01,,,,PRUNED,0.0119725205004215,,,,
44027.0,year,2.0,38.0,0.0157866273075342,2022-11-05 09:26:07.043547,2022-11-05 09:31:41.018537,0 days 00:05:33.974990,3.0,2.0,1024.0,0.0861992836684085,67.0,8.0,0.01,,,,PRUNED,0.0157866273075342,,,,
44027.0,year,2.0,39.0,0.0155076952651143,2022-11-05 09:31:41.018917,2022-11-05 09:42:25.264221,0 days 00:10:44.245304,3.0,4.0,512.0,0.0586771918071524,654.0,5.0,0.01,,,,PRUNED,0.0155076952651143,,,,
44027.0,year,2.0,40.0,0.011790681630373,2022-11-05 09:42:25.264659,2022-11-05 09:53:53.865165,0 days 00:11:28.600506,2.0,4.0,512.0,0.0164318959514728,419.0,5.0,0.01,,,,PRUNED,0.0115765454247593,0.011790681630373,,,
44027.0,year,2.0,41.0,0.0113518899306654,2022-11-05 09:53:53.865557,2022-11-05 10:21:05.084707,0 days 00:27:11.219150,2.0,3.0,512.0,0.0048562526169683,798.0,10.0,0.01,,,,PRUNED,0.0117941796779632,0.0113518899306654,,,
44027.0,year,2.0,42.0,0.0155905615538358,2022-11-05 10:21:05.085189,2022-11-05 10:31:45.096260,0 days 00:10:40.011071,3.0,4.0,512.0,0.0118903244258312,484.0,7.0,0.01,,,,PRUNED,0.0155905615538358,,,,
44027.0,year,2.0,43.0,0.0151412785053253,2022-11-05 10:31:45.096614,2022-11-05 10:36:25.959717,0 days 00:04:40.863103,1.0,2.0,512.0,0.0001606641183462,104.0,8.0,0.01,,,,PRUNED,0.0151412785053253,,,,
44027.0,year,2.0,44.0,0.015508065931499,2022-11-05 10:36:25.960121,2022-11-05 10:44:20.232100,0 days 00:07:54.271979,2.0,3.0,512.0,0.0797779756006716,314.0,5.0,0.01,4.0,,,COMPLETE,,,,,
44027.0,year,2.0,45.0,0.0118800876662135,2022-11-05 10:44:20.232630,2022-11-05 10:50:06.602624,0 days 00:05:46.369994,2.0,3.0,512.0,0.0053852652463348,631.0,5.0,0.05,,,,PRUNED,0.0118800876662135,,,,
44027.0,year,2.0,46.0,0.0155134350061416,2022-11-05 10:50:06.603025,2022-11-05 10:55:27.826945,0 days 00:05:21.223920,3.0,2.0,512.0,0.0264274099107959,351.0,8.0,0.2,,,,PRUNED,0.0155134350061416,,,,
44027.0,year,2.0,47.0,0.0155076710507273,2022-11-05 10:55:27.827314,2022-11-05 11:01:13.132434,0 days 00:05:45.305120,2.0,3.0,512.0,0.0313666879810325,117.0,9.0,0.2,3.0,,,COMPLETE,,,,,
44027.0,year,2.0,48.0,0.0134917525574564,2022-11-05 11:01:13.133000,2022-11-05 11:06:24.723584,0 days 00:05:11.590584,3.0,1.0,512.0,0.0012281889191509,491.0,6.0,0.05,,,,PRUNED,0.0134917525574564,,,,
44027.0,year,2.0,49.0,0.0116269458085298,2022-11-05 11:06:24.723976,2022-11-05 11:16:24.310756,0 days 00:09:59.586780,1.0,3.0,512.0,0.0358690879511869,793.0,7.0,0.01,4.0,,,COMPLETE,,,,,
44027.0,year,2.0,50.0,0.0121149476617574,2022-11-05 11:16:24.311285,2022-11-05 11:20:28.421673,0 days 00:04:04.110388,2.0,4.0,512.0,0.0028046275848285,265.0,8.0,0.01,,,,PRUNED,0.0121149476617574,,,,
44027.0,year,2.0,51.0,0.0129211386665701,2022-11-05 11:20:28.422120,2022-11-05 12:00:41.231920,0 days 00:40:12.809800,1.0,1.0,1024.0,0.0001248219669933,155.0,9.0,1.0,138.0,,,COMPLETE,0.0140206310898065,,,,
44027.0,year,2.0,52.0,0.1425391286611557,2022-11-05 12:00:41.232453,2022-11-05 12:03:26.231070,0 days 00:02:44.998617,1.0,2.0,1024.0,0.0001816791379298,115.0,5.0,0.2,,,,PRUNED,0.1425391286611557,,,,
44027.0,year,2.0,53.0,0.0117715606465935,2022-11-05 12:03:26.231500,2022-11-05 12:16:23.659944,0 days 00:12:57.428444,1.0,1.0,512.0,0.0022494993795308,148.0,6.0,0.01,23.0,,,COMPLETE,,,,,
44027.0,year,2.0,54.0,0.0155466562137007,2022-11-05 12:16:23.660490,2022-11-05 12:20:00.663520,0 days 00:03:37.003030,2.0,3.0,1024.0,0.0088942609260536,574.0,6.0,0.01,,,,PRUNED,0.0155466562137007,,,,
44027.0,year,2.0,55.0,0.0109045151621103,2022-11-05 12:20:00.663939,2022-11-05 12:50:27.196599,0 days 00:30:26.532660,2.0,4.0,512.0,0.0038514362705681,217.0,5.0,1.0,32.0,,,COMPLETE,0.010932701639831,,,,
44027.0,year,2.0,56.0,0.0114028630778193,2022-11-05 12:50:27.197173,2022-11-05 13:02:12.991387,0 days 00:11:45.794214,2.0,3.0,2048.0,0.0054844320902223,55.0,9.0,0.01,,,,PRUNED,0.0118114734068512,0.0114028630778193,,,
44027.0,year,2.0,57.0,0.0114976419135928,2022-11-05 13:02:12.991827,2022-11-05 13:25:29.038165,0 days 00:23:16.046338,1.0,4.0,512.0,0.0006750561279561,65.0,7.0,0.01,45.0,,,COMPLETE,,,,,
44027.0,year,2.0,58.0,0.0155078219249844,2022-11-05 13:25:29.038741,2022-11-05 13:29:37.119038,0 days 00:04:08.080297,2.0,4.0,1024.0,0.0105215584430804,638.0,5.0,0.01,,,,PRUNED,0.0155078219249844,,,,
44027.0,year,2.0,59.0,0.0155153693631291,2022-11-05 13:29:37.119497,2022-11-05 13:34:50.437663,0 days 00:05:13.318166,2.0,4.0,1024.0,0.01712536477311,693.0,6.0,0.01,,,,PRUNED,0.0155153693631291,,,,
44027.0,year,2.0,60.0,0.0155215049162507,2022-11-05 13:34:50.438010,2022-11-05 13:39:06.380354,0 days 00:04:15.942344,1.0,4.0,512.0,0.0215989882609976,425.0,9.0,0.2,1.0,,,COMPLETE,,,,,
44027.0,year,2.0,61.0,0.0155123984441161,2022-11-05 13:39:06.380918,2022-11-05 13:41:36.836035,0 days 00:02:30.455117,3.0,3.0,1024.0,0.0060817532038051,184.0,5.0,1.0,,,,PRUNED,0.0155123984441161,,,,
44027.0,year,2.0,62.0,0.2184051871299743,2022-11-05 13:41:36.836402,2022-11-05 13:43:11.432959,0 days 00:01:34.596557,2.0,4.0,2048.0,0.0007332670979853,52.0,6.0,0.01,,,,PRUNED,0.2184051871299743,,,,
44027.0,year,2.0,63.0,0.015513009391725,2022-11-05 13:43:11.433329,2022-11-05 13:47:23.525586,0 days 00:04:12.092257,3.0,3.0,1024.0,0.0037717652272622,386.0,6.0,0.01,,,,PRUNED,0.015513009391725,,,,
44027.0,year,2.0,64.0,0.0155689064413309,2022-11-05 13:47:23.525941,2022-11-05 13:53:06.100224,0 days 00:05:42.574283,2.0,4.0,512.0,0.0453596800082301,552.0,5.0,0.2,,,,PRUNED,0.0155689064413309,,,,
44027.0,year,2.0,65.0,0.0118896029889583,2022-11-05 13:53:06.100575,2022-11-05 14:33:46.594651,0 days 00:40:40.494076,3.0,1.0,512.0,0.000605515149051,67.0,6.0,1.0,44.0,,,COMPLETE,,,,,
44027.0,year,2.0,66.0,0.0152977034449577,2022-11-05 14:33:46.595203,2022-11-05 14:38:49.820577,0 days 00:05:03.225374,3.0,2.0,2048.0,0.0003822419681079,160.0,7.0,0.05,,,,PRUNED,0.0152977034449577,,,,
44027.0,year,2.0,67.0,0.0115023199468851,2022-11-05 14:38:49.820998,2022-11-05 14:45:09.590170,0 days 00:06:19.769172,1.0,2.0,1024.0,0.0220335035270713,793.0,8.0,1.0,,,,PRUNED,0.0118362288922071,0.0115023199468851,,,
44027.0,year,2.0,68.0,0.0155080258846282,2022-11-05 14:45:09.590573,2022-11-05 14:49:15.055035,0 days 00:04:05.464462,3.0,1.0,2048.0,0.038652401228277,305.0,5.0,1.0,5.0,,,COMPLETE,,,,,
44027.0,year,2.0,69.0,0.0155555568635463,2022-11-05 14:49:15.055648,2022-11-05 14:52:58.211960,0 days 00:03:43.156312,3.0,4.0,512.0,0.0368143960734382,90.0,6.0,0.01,,,,PRUNED,0.0155555568635463,,,,
44027.0,year,2.0,70.0,0.0155178196728229,2022-11-05 14:52:58.212363,2022-11-05 14:57:34.717716,0 days 00:04:36.505353,1.0,3.0,512.0,0.082766720246196,72.0,8.0,0.01,,,,PRUNED,0.0155178196728229,,,,
44027.0,year,2.0,71.0,0.0115405116230249,2022-11-05 14:57:34.718072,2022-11-05 15:08:19.917963,0 days 00:10:45.199891,2.0,3.0,1024.0,0.0101237857054938,637.0,7.0,0.01,,,,PRUNED,0.0117857148870825,0.0115405116230249,,,
44027.0,year,2.0,72.0,0.015507654286921,2022-11-05 15:08:19.918316,2022-11-05 15:15:50.650390,0 days 00:07:30.732074,2.0,4.0,1024.0,0.0034714762740671,412.0,6.0,0.2,4.0,,,COMPLETE,,,,,
44027.0,year,2.0,73.0,0.0155076552182435,2022-11-05 15:15:50.650956,2022-11-05 15:27:09.965414,0 days 00:11:19.314458,2.0,4.0,512.0,0.0078063952791244,697.0,10.0,0.01,,,,PRUNED,0.0155076552182435,,,,
44027.0,year,2.0,74.0,0.0155639490112662,2022-11-05 15:27:09.965794,2022-11-05 15:35:20.265318,0 days 00:08:10.299524,2.0,4.0,512.0,0.0071235645884036,537.0,10.0,0.01,,,,PRUNED,0.0155639490112662,,,,
44027.0,year,2.0,75.0,0.0155155379325151,2022-11-05 15:35:20.265685,2022-11-05 15:42:35.914604,0 days 00:07:15.648919,2.0,4.0,512.0,0.0118475923626218,450.0,9.0,0.01,,,,PRUNED,0.0155155379325151,,,,
44027.0,year,2.0,76.0,0.0122527545318007,2022-11-05 15:42:35.914984,2022-11-05 15:51:49.145494,0 days 00:09:13.230510,2.0,3.0,512.0,0.0019572271689675,692.0,10.0,0.01,,,,PRUNED,0.0122527545318007,,,,
44027.0,year,2.0,77.0,0.0115454476326704,2022-11-05 15:51:49.145913,2022-11-05 15:57:41.524439,0 days 00:05:52.378526,1.0,3.0,2048.0,0.0033769725673332,76.0,6.0,0.05,,,,PRUNED,0.0115454476326704,,,,
44027.0,year,2.0,78.0,0.0114454580470919,2022-11-05 15:57:41.524855,2022-11-05 16:03:58.300864,0 days 00:06:16.776009,1.0,3.0,2048.0,0.0125070234430898,240.0,5.0,0.01,,,,PRUNED,0.0118238097056746,0.0114454580470919,,,
44027.0,year,2.0,79.0,0.0124883325770497,2022-11-05 16:03:58.301233,2022-11-05 16:05:42.062083,0 days 00:01:43.760850,1.0,4.0,2048.0,0.0081092107043574,607.0,9.0,1.0,,,,PRUNED,0.0124883325770497,,,,
44027.0,year,2.0,80.0,0.0155078461393713,2022-11-05 16:05:42.062509,2022-11-05 16:11:11.943413,0 days 00:05:29.880904,2.0,3.0,512.0,0.0043420043336788,406.0,10.0,0.01,,,,PRUNED,0.0155078461393713,,,,
44027.0,year,2.0,81.0,0.0111573822796344,2022-11-05 16:11:11.943820,2022-11-05 16:47:26.583022,0 days 00:36:14.639202,2.0,2.0,512.0,0.0058244860531418,739.0,6.0,1.0,17.0,,,COMPLETE,,,,,
44027.0,year,2.0,82.0,0.0124995531514287,2022-11-05 16:47:26.583603,2022-11-05 16:55:29.002652,0 days 00:08:02.419049,2.0,1.0,2048.0,0.0023866026914628,78.0,7.0,0.2,,,,PRUNED,0.0124995531514287,,,,
44027.0,year,2.0,83.0,0.0155208427459001,2022-11-05 16:55:29.003027,2022-11-05 17:04:06.715556,0 days 00:08:37.712529,2.0,4.0,512.0,0.020610644108618,790.0,5.0,0.2,,,,PRUNED,0.0155208427459001,,,,
44027.0,year,2.0,84.0,0.0114922039210796,2022-11-05 17:04:06.715965,2022-11-05 17:11:37.108576,0 days 00:07:30.392611,1.0,2.0,1024.0,0.0149666209282965,255.0,10.0,1.0,18.0,,,COMPLETE,,,,,
44027.0,year,2.0,85.0,0.0112803606316447,2022-11-05 17:11:37.109203,2022-11-05 17:20:48.494755,0 days 00:09:11.385552,1.0,3.0,2048.0,0.0090047011668804,165.0,6.0,0.2,36.0,,,COMPLETE,0.0118007780984044,0.0113668050616979,,,
44027.0,year,2.0,86.0,0.0120423203334212,2022-11-05 17:20:48.495314,2022-11-05 17:31:44.682190,0 days 00:10:56.186876,1.0,1.0,1024.0,0.0012217298149224,502.0,8.0,0.01,,,,PRUNED,0.0120423203334212,,,,
44027.0,year,2.0,87.0,0.0118496678769588,2022-11-05 17:31:44.682568,2022-11-05 17:34:02.420031,0 days 00:02:17.737463,1.0,4.0,2048.0,0.0057629312922842,143.0,6.0,0.2,,,,PRUNED,0.0118496678769588,,,,
44027.0,year,2.0,88.0,0.0155095737427473,2022-11-05 17:34:02.420427,2022-11-05 17:35:55.398972,0 days 00:01:52.978545,1.0,2.0,2048.0,0.0328743283319101,83.0,7.0,0.2,4.0,,,COMPLETE,,,,,
44027.0,year,2.0,89.0,0.0113867660984396,2022-11-05 17:35:55.399527,2022-11-05 17:41:16.338138,0 days 00:05:20.938611,2.0,3.0,1024.0,0.0152374560256562,192.0,9.0,0.01,,,,PRUNED,0.0120519753545522,0.0113867660984396,,,
44027.0,year,2.0,90.0,0.0182213075459003,2022-11-05 17:41:16.338546,2022-11-05 17:43:27.552695,0 days 00:02:11.214149,2.0,2.0,2048.0,0.0003709475745315,504.0,6.0,0.05,,,,PRUNED,0.0182213075459003,,,,
44027.0,year,2.0,91.0,0.0123418131843209,2022-11-05 17:43:27.553146,2022-11-05 17:55:09.320304,0 days 00:11:41.767158,3.0,4.0,512.0,0.0027032585250439,707.0,5.0,0.01,,,,PRUNED,0.0123418131843209,,,,
44027.0,year,2.0,92.0,0.0114252157509326,2022-11-05 17:55:09.320755,2022-11-05 17:59:43.845563,0 days 00:04:34.524808,1.0,3.0,1024.0,0.0302049397193645,581.0,6.0,1.0,,,,PRUNED,0.0116916876286268,0.0114252157509326,,,
44027.0,year,2.0,93.0,0.0157706644386053,2022-11-05 17:59:43.845976,2022-11-05 18:01:10.131402,0 days 00:01:26.285426,1.0,2.0,1024.0,0.0939769260247422,372.0,7.0,1.0,,,,PRUNED,0.0157706644386053,,,,
44027.0,year,2.0,94.0,0.0113075179979205,2022-11-05 18:01:10.131794,2022-11-05 18:06:05.005605,0 days 00:04:54.873811,1.0,3.0,2048.0,0.0190711365356049,140.0,5.0,0.2,18.0,,,COMPLETE,0.0117642981931567,,,,
44027.0,year,2.0,95.0,0.0155094778165221,2022-11-05 18:06:05.006179,2022-11-05 18:07:53.108405,0 days 00:01:48.102226,1.0,4.0,1024.0,0.0510801844668599,455.0,8.0,1.0,,,,PRUNED,0.0155094778165221,,,,
44027.0,year,2.0,96.0,0.0111574511975049,2022-11-05 18:07:53.108862,2022-11-05 18:14:55.606766,0 days 00:07:02.497904,1.0,3.0,2048.0,0.0183044530254106,142.0,5.0,0.2,28.0,,,COMPLETE,0.0117889242246747,0.0111574511975049,,,
44027.0,year,2.0,97.0,0.0112726977095007,2022-11-05 18:14:55.607359,2022-11-05 18:25:24.347831,0 days 00:10:28.740472,1.0,3.0,512.0,0.0107673648068292,187.0,5.0,0.2,16.0,,,COMPLETE,,,,,
44027.0,year,2.0,98.0,0.0116537362337112,2022-11-05 18:25:24.348401,2022-11-05 18:32:57.171524,0 days 00:07:32.823123,1.0,1.0,1024.0,0.0103287226298195,104.0,9.0,0.01,,,,PRUNED,0.0116537362337112,,,,
44027.0,year,2.0,99.0,0.0124425394460558,2022-11-05 18:32:57.171953,2022-11-05 18:34:18.045388,0 days 00:01:20.873435,1.0,3.0,1024.0,0.0061311441139445,326.0,5.0,1.0,,,,PRUNED,0.0124425394460558,,,,
44027.0,year,3.0,0.0,,2022-11-05 19:51:37.581100,,,3.0,1.0,1024.0,0.001,200.0,8.0,0.05,,,,RUNNING,0.0146874925121665,,,"{'n_dspp_layers': 3, 'n_dspp_out': 1, 'num_inducing': 200, 'batch_size': 1024, 'lr': 0.001, 'num_quadrature_sites': 8, 'beta': 0.05}",
44027.0,year,3.0,0.0,0.0115128830075263,2022-11-05 19:56:24.246602,2022-11-05 20:26:27.502419,0 days 00:30:03.255817,3.0,1.0,1024.0,0.001,200.0,8.0,0.05,46.0,,,COMPLETE,,,,"{'n_dspp_layers': 3, 'n_dspp_out': 1, 'num_inducing': 200, 'batch_size': 1024, 'lr': 0.001, 'num_quadrature_sites': 8, 'beta': 0.05}",
44027.0,year,3.0,1.0,0.0113524040207266,2022-11-05 20:26:27.503004,2022-11-05 20:56:35.173259,0 days 00:30:07.670255,2.0,1.0,2048.0,0.0010233676470986,126.0,10.0,0.05,87.0,,,COMPLETE,0.0150161273777484,0.0145836863666772,0.0121903605759143,,0.0114146498963236
44027.0,year,3.0,2.0,0.1635511666536331,2022-11-05 20:56:35.173877,2022-11-05 20:57:35.377966,0 days 00:01:00.204089,1.0,1.0,1024.0,0.0001274044599232,50.0,7.0,0.2,,,,PRUNED,0.1635511666536331,,,,
44027.0,year,3.0,3.0,0.011386620812118,2022-11-05 20:57:35.378345,2022-11-05 21:02:44.081764,0 days 00:05:08.703419,1.0,2.0,512.0,0.0478181604938704,155.0,5.0,0.05,6.0,,,COMPLETE,0.0115642817690968,,,,
44027.0,year,3.0,4.0,0.0113955168053507,2022-11-05 21:02:44.082431,2022-11-05 21:33:03.642265,0 days 00:30:19.559834,2.0,1.0,1024.0,0.0004839548379124,60.0,10.0,0.01,75.0,,,COMPLETE,0.0147612411528825,0.0135276261717081,0.0121779218316078,,
44027.0,year,3.0,5.0,0.0121078696101903,2022-11-05 21:33:03.642965,2022-11-05 22:03:24.265304,0 days 00:30:20.622339,1.0,1.0,512.0,0.0001245887167206,91.0,5.0,0.01,66.0,,,COMPLETE,0.0135777983814477,,,,
