dataset_id,dataset_name,outer_run,n_dspp_layers,n_dspp_out,batch_size,lr,num_inducing,num_quadrature_sites,beta,MAX_EPOCHS,mse,mae,max_absolute_error,nll_score,train_time
44027.0,year,1.0,3.0,3.0,2048.0,0.0158583609877445,50.0,8.0,0.05,53.0,92.8975830078125,7.267107009887695,67.3751220703125,2.6294743621001224,2039.6163091659544
44027.0,year,2.0,2.0,4.0,512.0,0.0038514362705681,217.0,5.0,1.0,85.0,84.02393341064453,6.543008804321289,67.385009765625,2.534638821096517,4630.20534658432
44027.0,year,3.0,1.0,3.0,2048.0,0.0037926785738576,108.0,7.0,0.2,118.0,86.20755004882812,6.38083028793335,79.578369140625,2.5613891320807154,1714.4502263069153
44027.0,year,4.0,2.0,4.0,1024.0,0.0067345381927366,300.0,5.0,1.0,66.0,83.33760833740234,6.271903991699219,69.63818359375,2.5259509464828422,2673.236889362335
44027.0,year,5.0,3.0,4.0,512.0,0.007589798910195879,186.0,8.0,1.0,22.0,118.91534423828125,8.134769439697266,76.3834228515625,2.889242664682595,1755.327359199524
