dataset_id,dataset_name,outer_cv_split,number,value,datetime_start,datetime_complete,duration,params_n_dspp_layers,params_n_dspp_out,params_batch_size,params_lr,params_num_inducing,params_num_quadrature_sites,params_beta,user_attrs_MAX_EPOCHS,user_attrs_Train_Losses,user_attrs_Val_MSE,state,system_attrs_fixed_params
216.0,k2204_BPV,1.0,37.0,8.344054867848172e-05,2022-10-19 21:58:20.025095,2022-10-19 22:03:27.141186,0 days 00:05:07.116091,1.0,3.0,1024.0,0.0005632847797131,279.0,5.0,0.01,219.0,,,COMPLETE,
216.0,k2204_BPV,1.0,38.0,0.0559583012582152,2022-10-19 22:03:27.141714,2022-10-19 22:18:35.321713,0 days 00:15:08.179999,4.0,4.0,256.0,0.000273948790812,419.0,5.0,0.01,77.0,,,COMPLETE,
216.0,k2204_BPV,1.0,39.0,4.635731920643593e-05,2022-10-19 22:18:35.322273,2022-10-19 22:32:37.118595,0 days 00:14:01.796322,2.0,2.0,256.0,0.000436691528829,128.0,6.0,0.01,213.0,,,COMPLETE,
216.0,k2204_BPV,1.0,40.0,0.0003064378506678,2022-10-19 22:32:37.119174,2022-10-19 22:38:42.221064,0 days 00:06:05.101890,1.0,5.0,1024.0,0.0007174472975657,78.0,5.0,1.0,293.0,,,COMPLETE,
216.0,k2204_BPV,1.0,41.0,4.274431694284431e-05,2022-10-19 22:38:42.221596,2022-10-19 22:42:35.598226,0 days 00:03:53.376630,1.0,2.0,256.0,0.0012413454572897,173.0,9.0,0.01,75.0,,,COMPLETE,
216.0,k2204_BPV,1.0,42.0,4.7089029976632446e-05,2022-10-19 22:42:35.598803,2022-10-19 22:48:16.724398,0 days 00:05:41.125595,1.0,2.0,256.0,0.00121785072422,159.0,7.0,0.01,109.0,,,COMPLETE,
216.0,k2204_BPV,1.0,43.0,7.488599931093631e-05,2022-10-19 22:48:16.724944,2022-10-19 22:53:52.619903,0 days 00:05:35.894959,1.0,3.0,256.0,0.0021996891983459,230.0,8.0,1.0,97.0,,,COMPLETE,
216.0,k2204_BPV,1.0,44.0,0.0001285371290578,2022-10-19 22:53:52.620448,2022-10-19 22:56:13.613753,0 days 00:02:20.993305,1.0,2.0,256.0,0.0042855300574771,183.0,9.0,0.2,41.0,,,COMPLETE,
216.0,k2204_BPV,1.0,45.0,8.161855475918856e-05,2022-10-19 22:56:13.614290,2022-10-19 22:59:33.692481,0 days 00:03:20.078191,1.0,3.0,256.0,0.0017774689360905,130.0,8.0,0.2,60.0,,,COMPLETE,
216.0,k2204_BPV,1.0,46.0,0.0001407366598868,2022-10-19 22:59:33.693035,2022-10-19 23:14:36.429441,0 days 00:15:02.736406,4.0,1.0,256.0,0.0002545350315347,253.0,5.0,0.01,123.0,,,COMPLETE,
